Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
fastp | SRR35329987_1	(1, 27.41795828998725)	(2, 36.276602317495986)	(3, 38.43739363010434)	(4, 38.628177005697694)	(5, 38.67732991966996)	(6, 38.56262216963)	(7, 38.57609516388349)	(8, 38.59064677873421)	(9, 38.648175778390524)	(10, 38.84995114464967)	(15, 39.12281672139106)	(20, 39.20845885390799)	(25, 39.171338974739406)	(30, 39.16154420200046)	(35, 39.152366713092285)	(40, 39.130655597220255)	(45, 39.10058510290885)	(50, 39.082428652136954)	(55, 39.053934696279214)	(60, 38.997239748788516)	(65, 39.007918637540875)	(70, 38.968899847748425)	(75, 38.959710373596316)	(80, 38.917833269603456)	(85, 38.862211586429105)	(90, 38.7790582511816)	(95, 38.730523749303806)	(100, 38.700820859334684)	(105, 38.69486673342861)	(110, 38.6361408483737)	(115, 38.556590343256914)	(120, 38.46289331772096)	(125, 38.41216397906315)	(130, 38.352407317472654)	(135, 38.271405080830206)	(140, 38.2559047821975)	(145, 38.3585954608003)	(150, 37.820951382286786)
fastp | SRR35329987_2	(1, 20.701538958418173)	(2, 33.95579742735557)	(3, 35.91476906539178)	(4, 37.17580271520637)	(5, 37.96636177029129)	(6, 38.460511629926074)	(7, 38.556940813766566)	(8, 38.77006313249986)	(9, 38.858750482237184)	(10, 39.01546835901387)	(15, 39.10864613612437)	(20, 39.1983164674642)	(25, 39.21845717106364)	(30, 39.223558281684795)	(35, 39.220339244693335)	(40, 39.21355512611192)	(45, 39.21120867674436)	(50, 39.176661027610756)	(55, 39.14011206695845)	(60, 39.12853669061168)	(65, 39.13071001025787)	(70, 39.10052473420778)	(75, 39.04470482758259)	(80, 39.0335432703288)	(85, 38.994803384055366)	(90, 38.94625686164138)	(95, 38.88780227460105)	(100, 38.86394424680718)	(105, 38.80962090755115)	(110, 38.75112377268281)	(115, 38.69514744595934)	(120, 38.634117354686694)	(125, 38.55376383076867)	(130, 38.47816671614945)	(135, 38.43152694992273)	(140, 38.33701139297587)	(145, 38.42027546950687)	(150, 37.77575615723817)
fastp | SRR35329988_1	(1, 28.5858606891663)	(2, 36.35336553121022)	(3, 38.43692254363964)	(4, 38.61755787035646)	(5, 38.61149188496084)	(6, 38.64739323680187)	(7, 38.66852882796984)	(8, 38.74927683274364)	(9, 38.78818315478481)	(10, 38.86870444536881)	(15, 39.134454988087434)	(20, 39.21413318324755)	(25, 39.181188099317964)	(30, 39.17130496032023)	(35, 39.16571109465287)	(40, 39.14722470835968)	(45, 39.120633393246145)	(50, 39.11443767689091)	(55, 39.090214289675046)	(60, 39.03574707731413)	(65, 39.043281958027585)	(70, 38.99571818445891)	(75, 38.98989450015859)	(80, 38.95105908468074)	(85, 38.90113023863995)	(90, 38.8241084755625)	(95, 38.78171173520894)	(100, 38.757394117633595)	(105, 38.75378717660739)	(110, 38.70202115299226)	(115, 38.63097245571998)	(120, 38.54468032862361)	(125, 38.49948652262417)	(130, 38.44478908937918)	(135, 38.36918666038668)	(140, 38.35544202296054)	(145, 38.451988499247854)	(150, 37.95216169638165)
fastp | SRR35329988_2	(1, 20.401842307837388)	(2, 33.47719095400636)	(3, 35.508707247943484)	(4, 36.82926663807776)	(5, 37.683300274367056)	(6, 38.22439475547503)	(7, 38.329588904923355)	(8, 38.565859237519696)	(9, 38.66428531210776)	(10, 38.83572649795358)	(15, 38.947329368250095)	(20, 39.045359355799)	(25, 39.07014601037122)	(30, 39.07588799641191)	(35, 39.072105133767806)	(40, 39.06561797388533)	(45, 39.063016671423306)	(50, 39.02617631998679)	(55, 38.98929218986585)	(60, 38.977524793071254)	(65, 38.9793496308035)	(70, 38.946756301897004)	(75, 38.893315649809175)	(80, 38.87519913340934)	(85, 38.83388580625545)	(90, 38.78147359931569)	(95, 38.72048378708321)	(100, 38.695386044009446)	(105, 38.63443194026985)	(110, 38.57086846321032)	(115, 38.51020404539104)	(120, 38.444177106141055)	(125, 38.35741287545873)	(130, 38.27647965415543)	(135, 38.225404936225345)	(140, 38.13035306035421)	(145, 38.2368907415533)	(150, 37.599738596024466)
fastp | SRR35329989_1	(1, 29.532773727316922)	(2, 35.88208740485142)	(3, 38.11661902840137)	(4, 38.54120277242472)	(5, 38.55132462429403)	(6, 38.61356930132084)	(7, 38.62837359884681)	(8, 38.57354216105336)	(9, 38.64995443601642)	(10, 38.875761363328934)	(15, 39.13323561199271)	(20, 39.214149758436704)	(25, 39.18004407324163)	(30, 39.16990771860136)	(35, 39.16517385570544)	(40, 39.143608546910976)	(45, 39.119732810797316)	(50, 39.12113144941808)	(55, 39.09807044528402)	(60, 39.042870951907666)	(65, 39.04403617008988)	(70, 38.99680961493229)	(75, 38.99024580121969)	(80, 38.95102417210691)	(85, 38.899319607377876)	(90, 38.82014355963223)	(95, 38.774840053500455)	(100, 38.748857989785755)	(105, 38.746073879753226)	(110, 38.69252551690107)	(115, 38.6190053228478)	(120, 38.53085155593324)	(125, 38.48501027216244)	(130, 38.42954706978644)	(135, 38.35232748750711)	(140, 38.3361221960664)	(145, 38.42704105792012)	(150, 37.92085989674628)
fastp | SRR35329989_2	(1, 20.905653393919955)	(2, 33.5166607204488)	(3, 35.640915863394305)	(4, 36.87851984332168)	(5, 37.71752905267571)	(6, 38.26002586558245)	(7, 38.36982277428345)	(8, 38.61963640616175)	(9, 38.7110357218552)	(10, 38.872150411074074)	(15, 38.970803313984824)	(20, 39.06762650415667)	(25, 39.09094640490856)	(30, 39.09617076868379)	(35, 39.09388608903328)	(40, 39.088493052256965)	(45, 39.08757643549835)	(50, 39.051490471325465)	(55, 39.01617874199174)	(60, 39.00457630064543)	(65, 39.00749495225019)	(70, 38.9754107565489)	(75, 38.923311640390146)	(80, 38.907233759025786)	(85, 38.86690628961316)	(90, 38.816359246430196)	(95, 38.755933354677694)	(100, 38.733203528618226)	(105, 38.67664093680682)	(110, 38.616475999357235)	(115, 38.55946212127689)	(120, 38.49684395050799)	(125, 38.41587245824473)	(130, 38.33752472046557)	(135, 38.291715818917815)	(140, 38.19627165836971)	(145, 38.29307289749589)	(150, 37.66353894787868)
fastp | SRR35329990_1	(1, 29.981609377492703)	(2, 35.9920732209641)	(3, 38.38526785396646)	(4, 38.706103584367746)	(5, 38.718940261509076)	(6, 38.72798149176364)	(7, 38.74317637799582)	(8, 38.77599732814255)	(9, 38.7751963881233)	(10, 38.90477851520746)	(15, 39.13689227351598)	(20, 39.21180603693366)	(25, 39.173517105828374)	(30, 39.16091640508082)	(35, 39.152561263827536)	(40, 39.13669276990124)	(45, 39.1010628258159)	(50, 39.1073522778956)	(55, 39.07382350568472)	(60, 39.02099956941556)	(65, 39.01990299217091)	(70, 38.97866509864458)	(75, 38.96861240400887)	(80, 38.927781610586955)	(85, 38.87623003817)	(90, 38.79371495017671)	(95, 38.752215538434555)	(100, 38.72155513153179)	(105, 38.72283716618439)	(110, 38.66396410289534)	(115, 38.59687408651864)	(120, 38.50606746518496)	(125, 38.466568815081395)	(130, 38.4116251513209)	(135, 38.34096853871559)	(140, 38.331589695403345)	(145, 38.43375380513617)	(150, 37.93127124961377)
fastp | SRR35329990_2	(1, 22.00684733765367)	(2, 33.95008879759814)	(3, 35.9537058520519)	(4, 37.0925559606604)	(5, 37.86557201777958)	(6, 38.38208087872289)	(7, 38.483177319249506)	(8, 38.6943857475333)	(9, 38.779257769179054)	(10, 38.92228964330343)	(15, 39.00696793128129)	(20, 39.0941288590008)	(25, 39.11280555747721)	(30, 39.11646840457224)	(35, 39.11326713517419)	(40, 39.10696201361073)	(45, 39.10203811607978)	(50, 39.06338737772409)	(55, 39.02735510551682)	(60, 39.008163884731395)	(65, 39.00917667901644)	(70, 38.97515521778241)	(75, 38.93484540467809)	(80, 38.92815763745729)	(85, 38.88934821458821)	(90, 38.8397159153957)	(95, 38.781502770848384)	(100, 38.75968433154211)	(105, 38.70462771455761)	(110, 38.645801647771954)	(115, 38.589788054624954)	(120, 38.5293440349789)	(125, 38.44821234047398)	(130, 38.373627998817106)	(135, 38.32986254695498)	(140, 38.24070560582952)	(145, 38.34112308804534)	(150, 37.711497067086825)
fastp | SRR35329991_1	(1, 29.974173979200177)	(2, 36.07474723339315)	(3, 38.31872321425788)	(4, 38.656100475866225)	(5, 38.6985671546291)	(6, 38.71004896619531)	(7, 38.78011372248173)	(8, 38.67283898474177)	(9, 38.69253002646527)	(10, 38.86794719834521)	(15, 39.1187190662804)	(20, 39.203984302127324)	(25, 39.16538686232446)	(30, 39.14853158752995)	(35, 39.14308501860121)	(40, 39.12088125013746)	(45, 39.08056337793747)	(50, 39.04901591531938)	(55, 39.016862733412246)	(60, 38.957413118045494)	(65, 38.985207885365014)	(70, 38.95374940039854)	(75, 38.94560381176676)	(80, 38.90452504017041)	(85, 38.8513203201706)	(90, 38.7719464225166)	(95, 38.72639369119486)	(100, 38.700014381730874)	(105, 38.69625106527394)	(110, 38.6411809877776)	(115, 38.56820402279061)	(120, 38.48036545468455)	(125, 38.435249793098)	(130, 38.378900932324385)	(135, 38.30317987140974)	(140, 38.293137050803374)	(145, 38.396686293576565)	(150, 37.877407560690955)
fastp | SRR35329991_2	(1, 21.827566631286434)	(2, 33.86399304929831)	(3, 35.89104942071365)	(4, 37.07044938552374)	(5, 37.86574410379968)	(6, 38.38954957501286)	(7, 38.49017174694634)	(8, 38.70629356514437)	(9, 38.8021420908825)	(10, 38.955211709962676)	(15, 39.044493808325726)	(20, 39.13463438680131)	(25, 39.15015018980855)	(30, 39.149418158312855)	(35, 39.145177307822316)	(40, 39.1373877242647)	(45, 39.135783171228766)	(50, 39.10154803938503)	(55, 39.06533088095298)	(60, 39.05180599472933)	(65, 39.05493146277908)	(70, 39.02710481150798)	(75, 38.965014626721455)	(80, 38.96221275026526)	(85, 38.92423387145432)	(90, 38.87692906502561)	(95, 38.819451821013715)	(100, 38.79768032991372)	(105, 38.74372065626669)	(110, 38.686076825716974)	(115, 38.63152442568138)	(120, 38.57235206964893)	(125, 38.49357687242398)	(130, 38.41924092864287)	(135, 38.374432379630825)	(140, 38.284362006705365)	(145, 38.375793760221576)	(150, 37.74462584750141)
fastp | SRR35329992_1	(1, 28.693623580823193)	(2, 36.57968939371185)	(3, 38.46137675345505)	(4, 38.66139747554969)	(5, 38.76453189816544)	(6, 38.701397588115455)	(7, 38.636843936879224)	(8, 38.740708708787054)	(9, 38.79706174689756)	(10, 38.88012668277268)	(15, 39.138515212342426)	(20, 39.22707873065164)	(25, 39.20050648018482)	(30, 39.19317031143028)	(35, 39.1878557842776)	(40, 39.16851563103074)	(45, 39.14671643306215)	(50, 39.14794338322579)	(55, 39.13023087086574)	(60, 39.07999812436792)	(65, 39.075424356952055)	(70, 39.026219735646656)	(75, 39.02052082366282)	(80, 38.98327767443654)	(85, 38.933626931426616)	(90, 38.85845640226414)	(95, 38.817173494492295)	(100, 38.793293816044745)	(105, 38.791353313570035)	(110, 38.739655381390136)	(115, 38.67067463008671)	(120, 38.5851952811848)	(125, 38.54135786856475)	(130, 38.488194605155925)	(135, 38.4136713308015)	(140, 38.3976233141022)	(145, 38.48477478183406)	(150, 37.981912016152386)
fastp | SRR35329992_2	(1, 20.575201096895505)	(2, 33.79265044453746)	(3, 35.75500496841084)	(4, 36.950336392790135)	(5, 37.73109042455125)	(6, 38.24637961678091)	(7, 38.34156480560918)	(8, 38.60786227673515)	(9, 38.68780387824824)	(10, 38.84364646218167)	(15, 38.95157628100496)	(20, 39.05557111897049)	(25, 39.078589620942154)	(30, 39.08443846275194)	(35, 39.08156382892014)	(40, 39.07670326743416)	(45, 39.07694645702079)	(50, 39.04314718604809)	(55, 39.00691306876215)	(60, 38.996247242662015)	(65, 38.99729301640029)	(70, 38.965759397007936)	(75, 38.91310737081822)	(80, 38.89670786841242)	(85, 38.856150506893655)	(90, 38.8058503611641)	(95, 38.745341376290256)	(100, 38.72145444985402)	(105, 38.66439008527674)	(110, 38.603050575888645)	(115, 38.54463545031343)	(120, 38.48118170655451)	(125, 38.39703504673703)	(130, 38.31816432496178)	(135, 38.269417854275595)	(140, 38.17511369522565)	(145, 38.27810723537932)	(150, 37.64319009560373)
fastp | SRR35329993_1	(1, 28.66002467761537)	(2, 36.280290202036426)	(3, 38.31079406587877)	(4, 38.67129773464162)	(5, 38.604390630994)	(6, 38.571683704316364)	(7, 38.683294782980994)	(8, 38.75641545345619)	(9, 38.715822022881014)	(10, 38.907197191088514)	(15, 39.15425589079647)	(20, 39.22988601422012)	(25, 39.19433909201414)	(30, 39.181043640007246)	(35, 39.17345397997951)	(40, 39.15254133093872)	(45, 39.11676186543109)	(50, 39.0819290005367)	(55, 39.04662881718237)	(60, 38.990717361828)	(65, 39.01579460897902)	(70, 38.99684526268841)	(75, 38.99105706824834)	(80, 38.95099051265911)	(85, 38.89856332767998)	(90, 38.81871771571878)	(95, 38.773676568347845)	(100, 38.74484580410024)	(105, 38.74081176476957)	(110, 38.68340722999621)	(115, 38.6085023560916)	(120, 38.51746747953337)	(125, 38.46817468322612)	(130, 38.408509238985175)	(135, 38.32856535358165)	(140, 38.312498024027114)	(145, 38.41048453825135)	(150, 37.89042270123004)
fastp | SRR35329993_2	(1, 20.66895468072948)	(2, 33.57718895174203)	(3, 35.63912410210176)	(4, 36.893444526939476)	(5, 37.74888020188335)	(6, 38.2872064191857)	(7, 38.39309338993868)	(8, 38.61043343347211)	(9, 38.710316957545714)	(10, 38.87357391525823)	(15, 38.97306016912869)	(20, 39.066156342622165)	(25, 39.088064926725195)	(30, 39.09052897690917)	(35, 39.08648984868724)	(40, 39.07926491600939)	(45, 39.076481245473424)	(50, 39.041043067469644)	(55, 39.00314555481284)	(60, 38.985359686704214)	(65, 38.98836502520008)	(70, 38.958263268244664)	(75, 38.89630351956505)	(80, 38.891361093844054)	(85, 38.850505135446795)	(90, 38.799364475306895)	(95, 38.73860251090015)	(100, 38.71316698563194)	(105, 38.65519500199546)	(110, 38.592368704463475)	(115, 38.53395019054197)	(120, 38.467894094897204)	(125, 38.384010333599235)	(130, 38.30310445064835)	(135, 38.25603003243636)	(140, 38.16414403089036)	(145, 38.27495853539618)	(150, 37.631970457707126)
fastp | SRR35329994_1	(1, 30.009298147292064)	(2, 35.969173036058386)	(3, 38.24979849262746)	(4, 38.69771151986122)	(5, 38.62443696840246)	(6, 38.560677697038244)	(7, 38.77036176329486)	(8, 38.65422759520583)	(9, 38.79367176864139)	(10, 38.89543676299465)	(15, 39.14067979429716)	(20, 39.221327531484334)	(25, 39.18989848655379)	(30, 39.182792628523316)	(35, 39.176696388021796)	(40, 39.16092838186116)	(45, 39.12486445506688)	(50, 39.11496993981624)	(55, 39.07423105945433)	(60, 39.02369156248828)	(65, 39.03831584473503)	(70, 39.01535812980935)	(75, 39.008682396762254)	(80, 38.97247139110324)	(85, 38.92313446767251)	(90, 38.8475094216979)	(95, 38.807424040796526)	(100, 38.782366453386395)	(105, 38.78331503808041)	(110, 38.72989436334635)	(115, 38.663487332867206)	(120, 38.577051730500195)	(125, 38.536168931353515)	(130, 38.480968075891894)	(135, 38.4084290352808)	(140, 38.392988712669364)	(145, 38.48389813044114)	(150, 37.97714644336708)
fastp | SRR35329994_2	(1, 21.138296023462825)	(2, 33.71939509366858)	(3, 35.78884574074419)	(4, 36.990176419062465)	(5, 37.78158375323426)	(6, 38.290771695149076)	(7, 38.37966650746536)	(8, 38.64301154655447)	(9, 38.71700671163828)	(10, 38.86772800449281)	(15, 38.96516287465927)	(20, 39.0577170066486)	(25, 39.07901354572697)	(30, 39.0829126871241)	(35, 39.079853512690775)	(40, 39.07231118821613)	(45, 39.07054424046795)	(50, 39.03451238696473)	(55, 38.99751772049337)	(60, 38.982707924769564)	(65, 38.98466010303826)	(70, 38.954054636453805)	(75, 38.89376913793226)	(80, 38.88457124304382)	(85, 38.84377662007446)	(90, 38.79362304435237)	(95, 38.73344325248456)	(100, 38.71112858022901)	(105, 38.653683004709094)	(110, 38.59330441349162)	(115, 38.53639280910558)	(120, 38.47498488168678)	(125, 38.39333366484471)	(130, 38.316943186038095)	(135, 38.27057896816946)	(140, 38.18147155116861)	(145, 38.28505264867563)	(150, 37.65526401400535)
fastp | SRR35329995_1	(1, 29.967885479121716)	(2, 36.108389403507566)	(3, 38.35270969057014)	(4, 38.677385514134585)	(5, 38.71356893929558)	(6, 38.66716463417279)	(7, 38.65596057836047)	(8, 38.683830590334246)	(9, 38.7865944667559)	(10, 38.88910624750806)	(15, 39.12252621783243)	(20, 39.20945053910451)	(25, 39.17453459638583)	(30, 39.16281620813177)	(35, 39.15458946823936)	(40, 39.13699400319213)	(45, 39.10223549624375)	(50, 39.09951972840953)	(55, 39.069774625426476)	(60, 39.01297709106837)	(65, 39.02133121661733)	(70, 38.98094986720196)	(75, 38.97137056646962)	(80, 38.931759522690434)	(85, 38.87896476602083)	(90, 38.7980492408724)	(95, 38.75440000253933)	(100, 38.72582263726572)	(105, 38.724303940895865)	(110, 38.66678995564814)	(115, 38.59547936048123)	(120, 38.50549897977191)	(125, 38.46257107257004)	(130, 38.40515611400615)	(135, 38.331341781453844)	(140, 38.31835436699813)	(145, 38.41795846694079)	(150, 37.913318759121424)
fastp | SRR35329995_2	(1, 20.8837610029316)	(2, 33.70940151805006)	(3, 35.78902774289724)	(4, 37.029612740975224)	(5, 37.85822757649748)	(6, 38.366720163320515)	(7, 38.47383362528984)	(8, 38.682566611461354)	(9, 38.779940865775224)	(10, 38.9394420749861)	(15, 39.03464149543301)	(20, 39.126843957730024)	(25, 39.14541828775875)	(30, 39.14549366996514)	(35, 39.13823789553529)	(40, 39.13083704018789)	(45, 39.126665822677126)	(50, 39.09117282686164)	(55, 39.05526639962932)	(60, 39.04314328856468)	(65, 39.044592180073614)	(70, 39.01624845755968)	(75, 38.95700776710239)	(80, 38.949292532455694)	(85, 38.91032829179861)	(90, 38.8625135620327)	(95, 38.80332177224656)	(100, 38.78205062233411)	(105, 38.72787006511889)	(110, 38.66961481040946)	(115, 38.614563852088565)	(120, 38.55465005678982)	(125, 38.474790831976904)	(130, 38.39960845239092)	(135, 38.353934670042236)	(140, 38.262738982776256)	(145, 38.35747015864205)	(150, 37.726561780346344)
fastp | SRR35329996_1	(1, 26.075879167732488)	(2, 35.77038814442609)	(3, 38.125013928726325)	(4, 38.472396268118956)	(5, 38.44573216058662)	(6, 38.47731002160407)	(7, 38.38701698783126)	(8, 38.55474809714181)	(9, 38.61879292762125)	(10, 38.734109587525516)	(15, 39.031337115564384)	(20, 39.13764720028559)	(25, 39.10141712407046)	(30, 39.096733844490686)	(35, 39.08903211866423)	(40, 39.072148624720576)	(45, 39.040078768137064)	(50, 39.02650625568914)	(55, 38.995284356786186)	(60, 38.94063576626395)	(65, 38.94751154715402)	(70, 38.92035234975579)	(75, 38.91198901717005)	(80, 38.87043881883217)	(85, 38.81352620766145)	(90, 38.72715332103216)	(95, 38.6780791306449)	(100, 38.64653768432943)	(105, 38.64436306729603)	(110, 38.582309896144686)	(115, 38.49945319427708)	(120, 38.39841936294963)	(125, 38.34481017652528)	(130, 38.27951400484154)	(135, 38.19155927885216)	(140, 38.17105828211925)	(145, 38.271358855212874)	(150, 37.709378195492704)
fastp | SRR35329996_2	(1, 21.481151623763758)	(2, 34.13490750105224)	(3, 36.222738871197315)	(4, 37.419881554074)	(5, 38.161997419456775)	(6, 38.647478955220144)	(7, 38.73243977932015)	(8, 38.94251467632049)	(9, 39.01751378630856)	(10, 39.148857327711525)	(15, 39.22101386798677)	(20, 39.301316761157985)	(25, 39.31522480243082)	(30, 39.314979054467)	(35, 39.30841976800728)	(40, 39.30032209374997)	(45, 39.29605626238551)	(50, 39.26167464167382)	(55, 39.22503551166985)	(60, 39.21340515034813)	(65, 39.217292527440364)	(70, 39.190053281226014)	(75, 39.13507442741006)	(80, 39.12747261923529)	(85, 39.09104345401387)	(90, 39.04610227080078)	(95, 38.991466878483884)	(100, 38.97055596806933)	(105, 38.92010425202972)	(110, 38.86382851068912)	(115, 38.81245786378406)	(120, 38.754090278070876)	(125, 38.67774120472329)	(130, 38.60677640274902)	(135, 38.5614577609511)	(140, 38.46672240916779)	(145, 38.53126281644209)	(150, 37.90706705177237)
