Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
fastp | SRR35329977_1	(0.0, 9.85142847272664e-06)	(1.0, 7.662222145454054e-06)	(2.0, 6.56761898181776e-06)	(3.0, 6.56761898181776e-06)	(4.0, 4.92571423636332e-06)	(5.0, 4.92571423636332e-06)	(6.0, 9.304126890908494e-06)	(7.0, 1.313523796363552e-05)	(8.0, 1.477714270908996e-05)	(9.0, 2.1344761690907722e-05)	(10.0, 3.666920598181583e-05)	(11.0, 5.801396767272355e-05)	(12.0, 0.0002063326963454413)	(13.0, 0.00035082031394543205)	(14.0, 0.0004077396784545193)	(15.0, 0.0006441739617999586)	(16.0, 0.0012341650669999208)	(17.0, 0.00217935489879986)	(18.0, 0.0036559745665452202)	(19.0, 0.0062704342228905065)	(20.0, 0.011683246867071976)	(21.0, 0.01994202773670781)	(22.0, 0.031051155244452552)	(23.0, 0.04838474364221508)	(24.0, 0.0757317617809224)	(25.0, 0.11384365473241088)	(26.0, 0.16447452406640764)	(27.0, 0.23075493483091244)	(28.0, 0.3148899650990707)	(29.0, 0.42526318050117273)	(30.0, 0.5562795169662915)	(31.0, 0.6962781669922098)	(32.0, 0.84947718387)	(33.0, 1.0223872672169707)	(34.0, 1.1922871918639415)	(35.0, 1.363720655543167)	(36.0, 1.5749402077126626)	(37.0, 1.7841637510132673)	(38.0, 1.955861561356511)	(39.0, 2.129176100572445)	(40.0, 2.2863764393149077)	(41.0, 2.4335540441895347)	(42.0, 2.6104731116233233)	(43.0, 2.804579090630947)	(44.0, 2.9987474620188985)	(45.0, 3.193608717209431)	(46.0, 3.392241974901855)	(47.0, 3.5839108199656424)	(48.0, 3.769305946997049)	(49.0, 3.916116312510276)	(50.0, 4.02742924472836)	(51.0, 4.151684764753279)	(52.0, 4.253401311035764)	(53.0, 4.267746085495217)	(54.0, 4.218181906944183)	(55.0, 4.1142854584613175)	(56.0, 3.9374151008683107)	(57.0, 3.6988479832585264)	(58.0, 3.3945389996407456)	(59.0, 3.037863106071441)	(60.0, 2.666277622810247)	(61.0, 2.281060499050708)	(62.0, 1.9143257497091681)	(63.0, 1.5771228464209535)	(64.0, 1.255929609004083)	(65.0, 0.9827073552335733)	(66.0, 0.7777067909382773)	(67.0, 0.6296179289299232)	(68.0, 0.513060752954858)	(69.0, 0.4228643576680638)	(70.0, 0.3467007749390868)	(71.0, 0.2960534865576355)	(72.0, 0.2650231287732921)	(73.0, 0.22706010185205816)	(74.0, 0.19181716379246042)	(75.0, 0.16876591576944372)	(76.0, 0.14940785882053587)	(77.0, 0.1289179822004281)	(78.0, 0.10950300588701116)	(79.0, 0.09403899969273942)	(80.0, 0.0834552817035401)	(81.0, 0.07131284880932269)	(82.0, 0.05983867114650525)	(83.0, 0.04731860016083333)	(84.0, 0.03135819143185253)	(85.0, 0.019880182657962358)	(86.0, 0.011505921154562898)	(87.0, 0.005751592323326904)	(88.0, 0.002798900289418002)	(89.0, 0.0013332266533090053)	(90.0, 0.0005248622169636028)	(91.0, 0.00016637968087271658)	(92.0, 5.089904710908764e-05)	(93.0, 2.0250158527271426e-05)	(94.0, 1.0946031636362934e-05)	(95.0, 1.149333321818108e-05)	(96.0, 1.5324444290908108e-05)	(97.0, 2.298666643636216e-05)	(98.0, 0.00020414349001816873)	(99.0, 0.00029827936209088997)	(100.0, 0.00011766984009090155)
fastp | SRR35329977_2	(0.0, 3.2827142085095374e-05)	(1.0, 4.5410879884381935e-05)	(2.0, 3.5562737258853315e-05)	(3.0, 1.5866452007796098e-05)	(4.0, 1.8602047181554042e-05)	(5.0, 1.8054928146802454e-05)	(6.0, 2.297899945956676e-05)	(7.0, 3.3374261119846966e-05)	(8.0, 4.322240374537557e-05)	(9.0, 5.635326057941372e-05)	(10.0, 7.604954583047094e-05)	(11.0, 0.0001154421163325854)	(12.0, 0.00016030587718221572)	(13.0, 0.00025495747019424074)	(14.0, 0.0004562972749828256)	(15.0, 0.0006910113408912576)	(16.0, 0.0010931438314336758)	(17.0, 0.00185528064684264)	(18.0, 0.003120219855188315)	(19.0, 0.005325656684271972)	(20.0, 0.0096550096062613)	(21.0, 0.01689722426926809)	(22.0, 0.028099486505806886)	(23.0, 0.04384666656402714)	(24.0, 0.06613684315884165)	(25.0, 0.09819637723818055)	(26.0, 0.1460955544926127)	(27.0, 0.21309356301215335)	(28.0, 0.29642854590937645)	(29.0, 0.40237705275095226)	(30.0, 0.5238035570856505)	(31.0, 0.6611391887128555)	(32.0, 0.8177208266255173)	(33.0, 0.9736595996723458)	(34.0, 1.1261537112763782)	(35.0, 1.2924226388183515)	(36.0, 1.4832719832346095)	(37.0, 1.6714212952143683)	(38.0, 1.8479497988960036)	(39.0, 2.0233019966529224)	(40.0, 2.1756784776644835)	(41.0, 2.320329637905352)	(42.0, 2.4923000929084718)	(43.0, 2.6725161788843326)	(44.0, 2.865152961187124)	(45.0, 3.0785901149531014)	(46.0, 3.2763074446125957)	(47.0, 3.4503968916373084)	(48.0, 3.616191466976152)	(49.0, 3.800272948932533)	(50.0, 3.968997893821506)	(51.0, 4.063829488995965)	(52.0, 4.132620953711421)	(53.0, 4.18158263613134)	(54.0, 4.178879868099668)	(55.0, 4.108130264358835)	(56.0, 3.9596476295176015)	(57.0, 3.7496283283617178)	(58.0, 3.475145274055262)	(59.0, 3.1417938529666403)	(60.0, 2.778266628635328)	(61.0, 2.4234041284573777)	(62.0, 2.0748438924407306)	(63.0, 1.7240218663344211)	(64.0, 1.3967943486017733)	(65.0, 1.129981903162535)	(66.0, 0.9223693786405233)	(67.0, 0.7550346632188538)	(68.0, 0.6212651534601596)	(69.0, 0.5156700855150335)	(70.0, 0.4361933860508785)	(71.0, 0.37943252179057485)	(72.0, 0.33624568078245815)	(73.0, 0.2987018254987693)	(74.0, 0.2642940565222766)	(75.0, 0.2344667681047242)	(76.0, 0.21226413055546994)	(77.0, 0.19008666048181425)	(78.0, 0.1652611342799609)	(79.0, 0.1407983479981478)	(80.0, 0.12106212305755372)	(81.0, 0.1061848622645885)	(82.0, 0.09048856427660015)	(83.0, 0.0718887055711851)	(84.0, 0.052892732684609915)	(85.0, 0.03785844872867099)	(86.0, 0.02525775023930713)	(87.0, 0.014518350706168179)	(88.0, 0.0072547984008060765)	(89.0, 0.0030912225463464813)	(90.0, 0.0013453657064541587)	(91.0, 0.000666390984327436)	(92.0, 0.000470522369886367)	(93.0, 0.0003993968953686604)	(94.0, 0.00039501994309064766)	(95.0, 0.0003807948481871063)	(96.0, 0.00037368230073533563)	(97.0, 0.00037258806266583246)	(98.0, 0.00037422941977008725)	(99.0, 0.0004448077752530423)	(100.0, 0.0017491395541008319)
fastp | SRR35329978_1	(0.0, 2.238437749525851e-05)	(1.0, 1.4389956961237614e-05)	(2.0, 5.5960943738146275e-06)	(3.0, 4.796652320412538e-06)	(4.0, 6.395536427216718e-06)	(5.0, 7.194978480618807e-06)	(6.0, 6.395536427216718e-06)	(7.0, 6.395536427216718e-06)	(8.0, 1.758772517484597e-05)	(9.0, 3.677433445649612e-05)	(10.0, 4.077154472350657e-05)	(11.0, 5.915871195175463e-05)	(12.0, 0.00021984656468557464)	(13.0, 0.0003405623147492902)	(14.0, 0.000392526048220426)	(15.0, 0.0006027793082651755)	(16.0, 0.0011128233383357088)	(17.0, 0.0019690257775293466)	(18.0, 0.0033440661093809406)	(19.0, 0.005615280983096277)	(20.0, 0.010372760642892113)	(21.0, 0.01780117620310433)	(22.0, 0.02788373938061148)	(23.0, 0.043289787191723154)	(24.0, 0.06719630235665924)	(25.0, 0.10102389340431527)	(26.0, 0.14684631302121623)	(27.0, 0.20764947727681896)	(28.0, 0.28440710659216717)	(29.0, 0.3878964792891745)	(30.0, 0.5154602499823324)	(31.0, 0.6576042448454376)	(32.0, 0.8185359274055451)	(33.0, 0.9971640592597614)	(34.0, 1.1692783372628575)	(35.0, 1.3428444020349317)	(36.0, 1.5566008171576893)	(37.0, 1.768830297958449)	(38.0, 1.9411116593507058)	(39.0, 2.1091072118946745)	(40.0, 2.2604112138056607)	(41.0, 2.408925962392327)	(42.0, 2.5899012561153323)	(43.0, 2.7895499173217027)	(44.0, 2.9897589874075083)	(45.0, 3.1834661952729952)	(46.0, 3.3749285698525284)	(47.0, 3.560121719849283)	(48.0, 3.746132699066668)	(49.0, 3.9045885095873887)	(50.0, 4.0434763769669875)	(51.0, 4.188572711333307)	(52.0, 4.272477352606069)	(53.0, 4.270115001338266)	(54.0, 4.224055946873558)	(55.0, 4.131597275629393)	(56.0, 3.960358386674772)	(57.0, 3.709292010919739)	(58.0, 3.3993203463438793)	(59.0, 3.0383474765291805)	(60.0, 2.6706888728218803)	(61.0, 2.2976915950819605)	(62.0, 1.9310258984049853)	(63.0, 1.5898264283391337)	(64.0, 1.267729626139325)	(65.0, 0.9946098418991417)	(66.0, 0.7875119796391703)	(67.0, 0.6408839142985328)	(68.0, 0.5304369974107671)	(69.0, 0.44356642611988245)	(70.0, 0.36769058138943667)	(71.0, 0.31925398625791085)	(72.0, 0.2909761219449722)	(73.0, 0.25072741232439055)	(74.0, 0.21191530007377254)	(75.0, 0.18888017674704471)	(76.0, 0.17112696706714448)	(77.0, 0.15017279140542233)	(78.0, 0.12768448644322156)	(79.0, 0.11078747920251499)	(80.0, 0.10052104435272534)	(81.0, 0.08723751519339623)	(82.0, 0.0757903044307317)	(83.0, 0.06180966180083596)	(84.0, 0.041678911454117944)	(85.0, 0.027589544704959515)	(86.0, 0.01647410239445686)	(87.0, 0.008039189289011414)	(88.0, 0.003906873314976012)	(89.0, 0.0019082681814707881)	(90.0, 0.0008170297785769355)	(91.0, 0.0002654147617294938)	(92.0, 6.875201659257971e-05)	(93.0, 3.357656624288776e-05)	(94.0, 2.718102981567105e-05)	(95.0, 2.558214570886687e-05)	(96.0, 1.9186609281650152e-05)	(97.0, 1.838716722824806e-05)	(98.0, 0.00017108059942804718)	(99.0, 0.00021984656468557464)	(100.0, 6.475480632556926e-05)
fastp | SRR35329978_2	(0.0, 3.0373702448420156e-05)	(1.0, 4.4761245713461283e-05)	(2.0, 3.516955020343387e-05)	(3.0, 1.5186851224210078e-05)	(4.0, 1.918339102005484e-05)	(5.0, 2.3179930815899594e-05)	(6.0, 3.117301040758911e-05)	(7.0, 3.9965397958447575e-05)	(8.0, 4.9557093468475e-05)	(9.0, 5.595155714182661e-05)	(10.0, 7.273702428437459e-05)	(11.0, 0.00010470934265113265)	(12.0, 0.0001502698963237629)	(13.0, 0.0002509826991790508)	(14.0, 0.0004188373706045306)	(15.0, 0.0006138685126417548)	(16.0, 0.0010111245683487237)	(17.0, 0.0017217093440499215)	(18.0, 0.0027903840854588097)	(19.0, 0.004873380627053097)	(20.0, 0.008778799315552595)	(21.0, 0.015162072677475841)	(22.0, 0.02503352597321239)	(23.0, 0.03902141525866905)	(24.0, 0.05861565056973672)	(25.0, 0.08699428035207117)	(26.0, 0.12950547416047187)	(27.0, 0.18936484791467548)	(28.0, 0.2650856888106278)	(29.0, 0.3656977788630604)	(30.0, 0.4860839485173737)	(31.0, 0.6266982046943756)	(32.0, 0.7912149660823659)	(33.0, 0.9529445406167341)	(34.0, 1.10776090061225)	(35.0, 1.2792084613141943)	(36.0, 1.4731637348383768)	(37.0, 1.661631759222865)	(38.0, 1.8379838735622698)	(39.0, 2.0117885934358033)	(40.0, 2.1615813029079423)	(41.0, 2.305802835904674)	(42.0, 2.48010472532881)	(43.0, 2.662673856974631)	(44.0, 2.934057293195551)	(45.0, 3.228045158501769)	(46.0, 3.3606143800697352)	(47.0, 3.461631719257467)	(48.0, 3.6183248543411115)	(49.0, 3.7700207160640318)	(50.0, 3.9086111244884183)	(51.0, 4.028584051927841)	(52.0, 4.130230446479438)	(53.0, 4.185494598776379)	(54.0, 4.174890979390044)	(55.0, 4.095896972401295)	(56.0, 3.9462489376697656)	(57.0, 3.735107743715491)	(58.0, 3.459073933788126)	(59.0, 3.1230176912828873)	(60.0, 2.764162787858272)	(61.0, 2.4118749986261894)	(62.0, 2.0612953305028507)	(63.0, 1.7095510706830026)	(64.0, 1.38734843372608)	(65.0, 1.1293877760634843)	(66.0, 0.9254795198317296)	(67.0, 0.7621457342233094)	(68.0, 0.6336505853232272)	(69.0, 0.5307356890404288)	(70.0, 0.45277358862696676)	(71.0, 0.40018951591711893)	(72.0, 0.3593384847399122)	(73.0, 0.3190781421445313)	(74.0, 0.2820342147768462)	(75.0, 0.2514486957192463)	(76.0, 0.23198714552940064)	(77.0, 0.2113961731932493)	(78.0, 0.18318379946642196)	(79.0, 0.15639499321487454)	(80.0, 0.1370013842015583)	(81.0, 0.12398944993424693)	(82.0, 0.1086675156649373)	(83.0, 0.08691834609595013)	(84.0, 0.06487822842982545)	(85.0, 0.0484988097305353)	(86.0, 0.03308735296979875)	(87.0, 0.018992356417813456)	(88.0, 0.00930794118452244)	(89.0, 0.003791916958297506)	(90.0, 0.001664159170989757)	(91.0, 0.0007833217999855726)	(92.0, 0.0005091591699906221)	(93.0, 0.00040924567509450317)	(94.0, 0.0003860657442786036)	(95.0, 0.00037327681693190035)	(96.0, 0.00037567474080940725)	(97.0, 0.0003948581318294621)	(98.0, 0.00038366782040109675)	(99.0, 0.00043242560591040275)	(100.0, 0.001593820070582889)
fastp | SRR35329979_1	(0.0, 1.649424544641304e-05)	(1.0, 1.4295012720224635e-05)	(2.0, 9.346739086300722e-06)	(3.0, 5.498081815471014e-06)	(4.0, 7.147506360112317e-06)	(5.0, 1.209577999403623e-05)	(6.0, 1.3195396357130434e-05)	(7.0, 1.0446355449394927e-05)	(8.0, 1.924328635414855e-05)	(9.0, 3.463791543746739e-05)	(10.0, 4.838311997614492e-05)	(11.0, 6.432755724101086e-05)	(12.0, 0.00018363593263673187)	(13.0, 0.00034582934619312676)	(14.0, 0.0004722852279489601)	(15.0, 0.0007526874005379818)	(16.0, 0.0014036602874897498)	(17.0, 0.0024851329805928983)	(18.0, 0.004228574724278757)	(19.0, 0.007242623175519967)	(20.0, 0.013541775511505106)	(21.0, 0.023355851552120867)	(22.0, 0.036863538956370054)	(23.0, 0.057809581248769976)	(24.0, 0.08944499420680865)	(25.0, 0.13317068907706808)	(26.0, 0.19111222428940935)	(27.0, 0.2651878805892503)	(28.0, 0.3530664712868313)	(29.0, 0.4588275730892317)	(30.0, 0.5807860239200097)	(31.0, 0.7086197249788001)	(32.0, 0.8469608101951371)	(33.0, 1.005324259958875)	(34.0, 1.163880142586154)	(35.0, 1.3261851672034033)	(36.0, 1.5205566543930238)	(37.0, 1.7130390006708482)	(38.0, 1.8830319930906705)	(39.0, 2.05522036957941)	(40.0, 2.207384182288023)	(41.0, 2.352476911973758)	(42.0, 2.525566424072054)	(43.0, 2.724789418655646)	(44.0, 2.927775850241928)	(45.0, 3.1253461214317895)	(46.0, 3.3237169133339837)	(47.0, 3.5148456318688397)	(48.0, 3.732122677709894)	(49.0, 3.910279771817509)	(50.0, 4.0112883316986165)	(51.0, 4.131447260351191)	(52.0, 4.23757068574523)	(53.0, 4.254389318018757)	(54.0, 4.214299504653067)	(55.0, 4.130073289705504)	(56.0, 3.970590430484137)	(57.0, 3.7406320589356987)	(58.0, 3.4461877853899634)	(59.0, 3.095176497085755)	(60.0, 2.7274389442825213)	(61.0, 2.3471151825873107)	(62.0, 1.9786738753116966)	(63.0, 1.6336208582709142)	(64.0, 1.3064640975394903)	(65.0, 1.0240496270060062)	(66.0, 0.8060413362834942)	(67.0, 0.6494708109997814)	(68.0, 0.531197174601732)	(69.0, 0.4429469135734252)	(70.0, 0.3673988709634011)	(71.0, 0.31580981948065506)	(72.0, 0.28516076240031185)	(73.0, 0.24479329590294213)	(74.0, 0.20633476341190396)	(75.0, 0.18266387177175658)	(76.0, 0.1639758916809706)	(77.0, 0.14286820578319587)	(78.0, 0.12114088606481749)	(79.0, 0.10452953147573492)	(80.0, 0.09453621796793481)	(81.0, 0.08228484225852074)	(82.0, 0.07125733956123052)	(83.0, 0.05821588949493328)	(84.0, 0.03926235205246006)	(85.0, 0.025253239586639914)	(86.0, 0.014442911121060806)	(87.0, 0.006811573561187039)	(88.0, 0.0031624966602589273)	(89.0, 0.0015746506319508984)	(90.0, 0.0007818272341599781)	(91.0, 0.0002798523644074746)	(92.0, 5.7729859062445646e-05)	(93.0, 2.8040217258902172e-05)	(94.0, 1.924328635414855e-05)	(95.0, 1.649424544641304e-05)	(96.0, 2.1442519080336954e-05)	(97.0, 3.0239449985090574e-05)	(98.0, 0.0002782029398628333)	(99.0, 0.00044919328432398186)	(100.0, 0.00022817039534204708)
fastp | SRR35329979_2	(0.0, 1.4295195299088805e-05)	(1.0, 1.6494456114333238e-05)	(2.0, 1.4295195299088805e-05)	(3.0, 1.3745380095277696e-05)	(4.0, 2.08929777448221e-05)	(5.0, 2.1992608152444316e-05)	(6.0, 2.4741684171499852e-05)	(7.0, 3.1339466617233147e-05)	(8.0, 3.793724906296644e-05)	(9.0, 4.5084846712510845e-05)	(10.0, 6.432837884589962e-05)	(11.0, 0.00010391507352029938)	(12.0, 0.0001687932675700101)	(13.0, 0.00028260501475890944)	(14.0, 0.0004711916296661194)	(15.0, 0.0007521471988135956)	(16.0, 0.0012200399372568483)	(17.0, 0.002039264590935399)	(18.0, 0.003339577547948669)	(19.0, 0.005767011672774711)	(20.0, 0.010316732484311628)	(21.0, 0.01817469137717998)	(22.0, 0.030495500279383095)	(23.0, 0.04840847961954899)	(24.0, 0.07399687920491796)	(25.0, 0.11062666771322158)	(26.0, 0.16228125629607135)	(27.0, 0.2318719164576471)	(28.0, 0.3161662846147433)	(29.0, 0.41477674104867307)	(30.0, 0.5259900615843611)	(31.0, 0.6496726411272813)	(32.0, 0.7882986480945835)	(33.0, 0.9303549521184633)	(34.0, 1.0696561321560456)	(35.0, 1.2190887569542552)	(36.0, 1.3937567999769869)	(37.0, 1.5768139233794685)	(38.0, 1.7501745058475375)	(39.0, 1.9189072937451286)	(40.0, 2.0714381272168136)	(41.0, 2.21752622613024)	(42.0, 2.3856756600965876)	(43.0, 2.567083337887636)	(44.0, 2.7621841633296)	(45.0, 2.9787926599142467)	(46.0, 3.185880006614497)	(47.0, 3.370967047749449)	(48.0, 3.5468045477106873)	(49.0, 3.7357029078384585)	(50.0, 3.905282411149918)	(51.0, 4.016182886834637)	(52.0, 4.114630048153035)	(53.0, 4.189646834561023)	(54.0, 4.199680412215372)	(55.0, 4.14855199678257)	(56.0, 4.02747059296888)	(57.0, 3.836673720942349)	(58.0, 3.577385269346661)	(59.0, 3.2529019301438673)	(60.0, 2.8967635303968526)	(61.0, 2.5418099824140508)	(62.0, 2.1883013487868648)	(63.0, 1.8287095597447123)	(64.0, 1.4898469035166466)	(65.0, 1.208892983814782)	(66.0, 0.985595435460569)	(67.0, 0.8039502375014743)	(68.0, 0.661892833847187)	(69.0, 0.5510418415308105)	(70.0, 0.46656383509564137)	(71.0, 0.407008402034026)	(72.0, 0.36213963269661287)	(73.0, 0.3222104031502388)	(74.0, 0.2849576740160172)	(75.0, 0.252835270548557)	(76.0, 0.2287247742310323)	(77.0, 0.20800278901459546)	(78.0, 0.18261177308739468)	(79.0, 0.15485050381656423)	(80.0, 0.13389264787769242)	(81.0, 0.11979153734554893)	(82.0, 0.10543971108046758)	(83.0, 0.08710722273979382)	(84.0, 0.06589975069839177)	(85.0, 0.04757935829220184)	(86.0, 0.03183430030066315)	(87.0, 0.017741436996576827)	(88.0, 0.00844131282411194)	(89.0, 0.003609536813019923)	(90.0, 0.0016060102103322461)	(91.0, 0.0008065789039908951)	(92.0, 0.0005498152038111078)	(93.0, 0.00045579680395940844)	(94.0, 0.0004151104788773864)	(95.0, 0.0004008152835782976)	(96.0, 0.0003782728602220422)	(97.0, 0.0004112617724507087)	(98.0, 0.0003986160227630532)	(99.0, 0.0004063134356164087)	(100.0, 0.0013855343136039918)
fastp | SRR35329980_1	(0.0, 1.1737305684712495e-05)	(1.0, 1.1737305684712495e-05)	(2.0, 6.707031819835711e-06)	(3.0, 5.030273864876783e-06)	(4.0, 5.030273864876783e-06)	(5.0, 4.19189488739732e-06)	(6.0, 7.545410797315175e-06)	(7.0, 9.222168752274103e-06)	(8.0, 1.3414063639671423e-05)	(9.0, 2.5151369324383918e-05)	(10.0, 4.0242190919014266e-05)	(11.0, 5.4494633536165156e-05)	(12.0, 9.138330854526157e-05)	(13.0, 0.00024396828244652402)	(14.0, 0.0003630180972486079)	(15.0, 0.00047703763818581494)	(16.0, 0.0008828130632858755)	(17.0, 0.001713646629968024)	(18.0, 0.0029795988859620147)	(19.0, 0.005049556581358811)	(20.0, 0.008888493919237277)	(21.0, 0.01616897695966894)	(22.0, 0.02669566340090109)	(23.0, 0.041201296469250775)	(24.0, 0.06432462704711187)	(25.0, 0.0988038008749323)	(26.0, 0.14516196643465926)	(27.0, 0.20752562505344666)	(28.0, 0.28608928065406974)	(29.0, 0.3805301573301989)	(30.0, 0.4989360970775785)	(31.0, 0.6297953181564382)	(32.0, 0.7668359074362538)	(33.0, 0.919352134261363)	(34.0, 1.092669381896715)	(35.0, 1.2616790383457777)	(36.0, 1.4379842686568665)	(37.0, 1.6491744482208759)	(38.0, 1.8461054781359145)	(39.0, 2.012322494210993)	(40.0, 2.1804736505871167)	(41.0, 2.3318195003596647)	(42.0, 2.4842879395830577)	(43.0, 2.6677889766578526)	(44.0, 2.867759130366254)	(45.0, 3.0660952834475483)	(46.0, 3.255319933801596)	(47.0, 3.4458574856343764)	(48.0, 3.630637050649828)	(49.0, 3.8087045535715784)	(50.0, 3.943367500071262)	(51.0, 4.051931709002011)	(52.0, 4.176506441265683)	(53.0, 4.248205449798705)	(54.0, 4.230378159221582)	(55.0, 4.165167365595274)	(56.0, 4.046617224663769)	(57.0, 3.8514375684326843)	(58.0, 3.590363839708646)	(59.0, 3.26832403012128)	(60.0, 2.91088450658882)	(61.0, 2.5421218365865235)	(62.0, 2.162302624629227)	(63.0, 1.8038712987664092)	(64.0, 1.474027019277686)	(65.0, 1.1650634066020669)	(66.0, 0.9046226540060263)	(67.0, 0.7170965594603522)	(68.0, 0.5808239253239077)	(69.0, 0.4730737823802921)	(70.0, 0.3941160886602536)	(71.0, 0.32780198829958296)	(72.0, 0.2828925416129406)	(73.0, 0.25204522551556113)	(74.0, 0.21317629936165824)	(75.0, 0.18079391135651393)	(76.0, 0.16017481878438403)	(77.0, 0.1413263826126907)	(78.0, 0.12120780229011602)	(79.0, 0.10162578451312818)	(80.0, 0.08759802746194179)	(81.0, 0.07723734005825057)	(82.0, 0.06413599177717899)	(83.0, 0.05267786629196715)	(84.0, 0.03975006245923382)	(85.0, 0.0250172286879872)	(86.0, 0.01539012288959052)	(87.0, 0.008439961166285762)	(88.0, 0.003980623385072495)	(89.0, 0.0018058683174907652)	(90.0, 0.0008232881558848335)	(91.0, 0.00029343264211781236)	(92.0, 8.635303468038479e-05)	(93.0, 2.7666506256822307e-05)	(94.0, 1.8444337504548206e-05)	(95.0, 1.509082159463035e-05)	(96.0, 1.2575684662191959e-05)	(97.0, 1.1737305684712495e-05)	(98.0, 3.102002216674016e-05)	(99.0, 0.0001651606585634544)	(100.0, 0.0001509082159463035)
fastp | SRR35329980_2	(0.0, 3.352377744315088e-05)	(1.0, 3.436187187922965e-05)	(2.0, 2.5980927518441932e-05)	(3.0, 1.8438077593732985e-05)	(4.0, 1.5923794285496668e-05)	(5.0, 1.5923794285496668e-05)	(6.0, 3.100949413491456e-05)	(7.0, 4.1904721803938604e-05)	(8.0, 3.687615518746597e-05)	(9.0, 4.022853293178106e-05)	(10.0, 5.1123760600805095e-05)	(11.0, 7.710468811924702e-05)	(12.0, 0.00013409510977260353)	(13.0, 0.000246399764207159)	(14.0, 0.0004316186345805676)	(15.0, 0.0006822088709681204)	(16.0, 0.0011188560721651607)	(17.0, 0.0018798458201246858)	(18.0, 0.0031998445569487517)	(19.0, 0.0054333662290986795)	(20.0, 0.009628028881672933)	(21.0, 0.016973088519467293)	(22.0, 0.028464201332543335)	(23.0, 0.045267994775922714)	(24.0, 0.06847985827756038)	(25.0, 0.10126192214478155)	(26.0, 0.14892351463014522)	(27.0, 0.21529388921209536)	(28.0, 0.29868009512975274)	(29.0, 0.398236495097114)	(30.0, 0.5147894502281528)	(31.0, 0.6438886790672907)	(32.0, 0.7883107884812569)	(33.0, 0.940104776554972)	(34.0, 1.092866763702358)	(35.0, 1.2512716406878623)	(36.0, 1.430405107360903)	(37.0, 1.6247818356373442)	(38.0, 1.8057834148084047)	(39.0, 1.9767421083519328)	(40.0, 2.134459747899853)	(41.0, 2.282170539880992)	(42.0, 2.447390800820689)	(43.0, 2.6268745909680105)	(44.0, 2.811276319266242)	(45.0, 3.0182378735948427)	(46.0, 3.225061980435926)	(47.0, 3.402998648254246)	(48.0, 3.5695950602579845)	(49.0, 3.7525745422981904)	(50.0, 3.918078917251718)	(51.0, 4.018644382920118)	(52.0, 4.0965812988143915)	(53.0, 4.159090572329326)	(54.0, 4.162638226077249)	(55.0, 4.109397438930908)	(56.0, 3.993919758961358)	(57.0, 3.8085315935118618)	(58.0, 3.552388143390851)	(59.0, 3.230563232314347)	(60.0, 2.8748985821922903)	(61.0, 2.517762238240479)	(62.0, 2.166136365205886)	(63.0, 1.8159243574849575)	(64.0, 1.4826334764284599)	(65.0, 1.1967049881436456)	(66.0, 0.9718031843163432)	(67.0, 0.7940207258742615)	(68.0, 0.6518053191104908)	(69.0, 0.5385888179294817)	(70.0, 0.45199187222720644)	(71.0, 0.390437188274965)	(72.0, 0.3445557083718326)	(73.0, 0.30489959393989335)	(74.0, 0.2690911710639917)	(75.0, 0.23826270532727017)	(76.0, 0.21477510875616257)	(77.0, 0.19427448075523976)	(78.0, 0.16997812305331614)	(79.0, 0.14408770973397073)	(80.0, 0.12245230186659721)	(81.0, 0.1052001278999157)	(82.0, 0.08956128572268582)	(83.0, 0.07260495909194009)	(84.0, 0.05323240620197929)	(85.0, 0.03641939371980304)	(86.0, 0.02390915807245521)	(87.0, 0.013570425108987478)	(88.0, 0.006693022166525073)	(89.0, 0.003083349430333802)	(90.0, 0.0013367606255456415)	(91.0, 0.0007232754983359803)	(92.0, 0.000522132833677075)	(93.0, 0.00042994244570841)	(94.0, 0.0003888758183405502)	(95.0, 0.00036708536300250215)	(96.0, 0.00040396151818996814)	(97.0, 0.0004232376902197799)	(98.0, 0.0003846853461601564)	(99.0, 0.0003980948571374167)	(100.0, 0.001087846578030246)
