Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR34002439,2026-01-31 01:15:28,2025-06-17 07:53:16,120762222,36470191044,120762222,302,12136,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002439/SRR34002439.lite.1,SRX29198809,GSM9050421,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396160,SAMN49115625,simple,7955,Danio rerio,GSM9050421,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,B97E7F25DE78643A25E9EFBA7DEF9159,7B2E9927E88972B57A0D26345D15D115
