Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
fastqc_fastp_trim | SRR30333753_1	(1, 0.0013457059718905953)	(2, 0.10213728213039612)	(3, 0.41195842185381215)	(4, 0.13153182328312685)	(5, 0.0016596182636126843)	(6, 0.001528392633466565)	(7, 0.1177582782209273)	(8, 0.05980029157305798)	(9, 0.0)	(10, 0.17308454772147405)	(15, 0.0062401893337049935)	(20, 0.08191579902097812)	(25, 0.01231233676536783)	(30, 0.013545740521796377)	(35, 0.1444759657174345)	(40, 0.15971260399842907)	(45, 0.007061390209575563)	(50, 0.036958350379452234)	(55, 0.0721106515267124)	(60, 0.050104653842211556)	(65, 0.05059890346537535)	(70, 0.04741185049321284)	(75, 0.030280691614981814)	(80, 0.00960708671372555)	(85, 0.044484919098933276)	(90, 0.039157274634396146)	(95, 0.06427619892440253)	(100, 0.1649276501485032)	(105, 0.014852406161360724)	(110, 0.04067185068582846)	(115, 0.07400890610583484)	(120, 0.13562002623012187)	(125, 0.022308731658273705)	(130, 0.10864075266506573)	(135, 0.12070697466474291)	(140, 0.06161457042660007)	(145, 0.00409812582337345)	(150, 0.01134170008645451)
fastqc_fastp_trim | SRR30333753_2	(1, 0.047040528830026504)	(2, 0.05978228021205753)	(3, 0.030035230994032346)	(4, 0.008758667549360584)	(5, 0.0698197543924499)	(6, 0.00026502431186373095)	(7, 0.10475664863017553)	(8, 0.12416003053080073)	(9, 5.6607134572835746e-05)	(10, 0.1255803549982646)	(15, 0.0471184124800717)	(20, 0.1321877650457552)	(25, 0.03839799888654346)	(30, 0.04286257684461887)	(35, 0.03500518703634532)	(40, 0.06003193394973881)	(45, 0.05821619878307585)	(50, 0.19136972633704125)	(55, 0.03890904173927675)	(60, 0.02360991294193083)	(65, 0.024705829436528604)	(70, 0.016072483621032155)	(75, 0.08731560676683825)	(80, 0.12384789309199248)	(85, 0.08599789152693643)	(90, 0.014729657313577175)	(95, 0.011370707259826533)	(100, 0.10712949287535684)	(105, 0.016552853175075613)	(110, 0.05305449008329665)	(115, 0.02479691410214455)	(120, 0.04632109587869246)	(125, 0.023723728562877768)	(130, 0.11006880942125719)	(135, 0.06429946668806893)	(140, 0.11012791758787449)	(145, 0.07647235417699792)	(150, 0.10759433545746006)
fastqc_fastp_trim | SRR30333754_1	(1, 0.001512295856708943)	(2, 0.0907008661377388)	(3, 0.35246329531931114)	(4, 0.11218858206382278)	(5, 0.002553279996557375)	(6, 0.0016045090187033907)	(7, 0.101407838835983)	(8, 0.05090781296506812)	(9, 0.0)	(10, 0.14655458327591356)	(15, 4.0983780570478155e-07)	(20, 0.06961818006562395)	(25, 0.010524425193286157)	(30, 0.011680100243769734)	(35, 0.11954121354291283)	(40, 0.13409834604892837)	(45, 0.00604222369398846)	(50, 0.02341382035130053)	(55, 0.052634445012184346)	(60, 0.04029090170832436)	(65, 0.034351497434201676)	(70, 0.039237319254935794)	(75, 0.026455145995409643)	(80, 0.007085525824609402)	(85, 0.029084343236006126)	(90, 0.02886410959570057)	(95, 0.054149284072638505)	(100, 0.13097394391901512)	(105, 0.012220588259233457)	(110, 0.02802353109999627)	(115, 0.053353158039192966)	(120, 0.10863619531589498)	(125, 0.01705546771325586)	(130, 0.08741578727209447)	(135, 0.09818163947676939)	(140, 0.04271220908228393)	(145, 0.0008468364186129807)	(150, 0.009837886791289614)
fastqc_fastp_trim | SRR30333754_2	(1, 0.06087298200460144)	(2, 0.04286682523915227)	(3, 0.0002418034025632185)	(4, 0.0008340168207053385)	(5, 0.058465193885857525)	(6, 2.0491813776543943e-06)	(7, 0.08842012726440947)	(8, 0.10498775870274524)	(9, 3.278690204247031e-05)	(10, 0.09744226303394622)	(15, 0.04311576938178978)	(20, 0.101856359467251)	(25, 0.02967073885791521)	(30, 0.03317920363550363)	(35, 0.02849193813453888)	(40, 0.044499225995520905)	(45, 0.045835623385310366)	(50, 0.15361081929605294)	(55, 0.02845792970760367)	(60, 0.015948661002016525)	(65, 0.01591075834991382)	(70, 0.01608064250657826)	(75, 0.07298503281242742)	(80, 0.09824431573560385)	(85, 0.06801401494395078)	(90, 0.010987997845476417)	(95, 0.005452903784074566)	(100, 0.08794869671582)	(105, 0.011077408519840005)	(110, 0.034704421078438664)	(115, 0.016797227187829736)	(120, 0.03698350853184354)	(125, 0.011828656872342682)	(130, 0.0883729495226503)	(135, 0.050313997657970136)	(140, 0.08440170858037438)	(145, 0.05931997373607429)	(150, 0.08697814554172904)
fastqc_fastp_trim | SRR30333755_1	(1, 0.00196507950029843)	(2, 0.09068660422155592)	(3, 0.36438743974069454)	(4, 0.11567526029461209)	(5, 0.0018380492951340199)	(6, 0.0019910040319646364)	(7, 0.10592763638811854)	(8, 0.05317639935372217)	(9, 0.0)	(10, 0.15255135111789045)	(15, 0.009304866725283283)	(20, 0.07284061592412092)	(25, 0.010883393204526465)	(30, 0.011973826497076245)	(35, 0.12987648232551066)	(40, 0.14188718279124768)	(45, 0.006345850162504263)	(50, 0.037977575517895205)	(55, 0.06931653216973976)	(60, 0.045495923619112186)	(65, 0.05112818007005928)	(70, 0.044460555190186025)	(75, 0.026741737572397548)	(80, 0.009621494828963743)	(85, 0.04478065017242819)	(90, 0.03709357037069014)	(95, 0.05753285958579823)	(100, 0.15051457602563792)	(105, 0.012761793612735894)	(110, 0.04023463855317983)	(115, 0.07202241356569415)	(120, 0.12273398777265628)	(125, 0.020839655332619896)	(130, 0.09848202684120985)	(135, 0.10856039122431493)	(140, 0.0598025558257323)	(145, 0.005850520614067684)	(150, 0.011032294171415593)
fastqc_fastp_trim | SRR30333755_2	(1, 0.05161574254741655)	(2, 0.0679274578717935)	(3, 0.04287658292273844)	(4, 0.013011522443268895)	(5, 0.06119226454491312)	(6, 0.00037590570915998995)	(7, 0.09433159337382452)	(8, 0.10919412737806053)	(9, 5.1849063332412405e-05)	(10, 0.11704718651038772)	(15, 0.04576577741176125)	(20, 0.12457560257160322)	(25, 0.03619238144822558)	(30, 0.040327910253641325)	(35, 0.03338944844682332)	(40, 0.05821327985596472)	(45, 0.05387234338886228)	(50, 0.17424798572627853)	(55, 0.036966664377961894)	(60, 0.02362988906627195)	(65, 0.026264154792374893)	(70, 0.016608112819322465)	(75, 0.08008454317540191)	(80, 0.11456721403130128)	(85, 0.07918356410040123)	(90, 0.013884146222531491)	(95, 0.012772995802869527)	(100, 0.09600854801319954)	(105, 0.01679923608230547)	(110, 0.05345606120407563)	(115, 0.02486333908971811)	(120, 0.04229254923247358)	(125, 0.02662035924906645)	(130, 0.09942845902946237)	(135, 0.059664663882720084)	(140, 0.10356452894647451)	(145, 0.07076457841949566)	(150, 0.09804598932317708)
fastqc_fastp_trim | SRR30333756_1	(1, 0.0010871101351277899)	(2, 0.09866678743802686)	(3, 0.3836533389622413)	(4, 0.11980457369479731)	(5, 0.0021742202702555798)	(6, 0.0012529049240758503)	(7, 0.10827029318772718)	(8, 0.054997699230036404)	(9, 0.0)	(10, 0.15960875451890486)	(15, 0.0)	(20, 0.07403973357549322)	(25, 0.01183206951798569)	(30, 0.012552048143854128)	(35, 0.12878778634621035)	(40, 0.14647837906378014)	(45, 0.006653107671295105)	(50, 0.02532713505844452)	(55, 0.05729843546168422)	(60, 0.04430711130837889)	(65, 0.035593545018978864)	(70, 0.04044345830690527)	(75, 0.026890351309038288)	(80, 0.0075052452433200505)	(85, 0.03199414907873952)	(90, 0.031154681209519322)	(95, 0.05881316122954256)	(100, 0.14207518013094547)	(105, 0.013427230150850046)	(110, 0.030372260847133726)	(115, 0.05817724920482845)	(120, 0.11987972077422612)	(125, 0.018658647312533812)	(130, 0.09548361508061226)	(135, 0.1066128751976819)	(140, 0.04685757983619493)	(145, 0.0007184069495698567)	(150, 0.01035313974362901)
fastqc_fastp_trim | SRR30333756_2	(1, 0.05442476280746905)	(2, 0.04168794541347185)	(3, 0.00019307747573698198)	(4, 0.0007240405340136825)	(5, 0.06273339026880288)	(6, 0.0)	(7, 0.09519349154297571)	(8, 0.11378559325551836)	(9, 2.0986682145324126e-05)	(10, 0.10555293758355061)	(15, 0.04362183773996009)	(20, 0.10933463605984671)	(25, 0.03206418013979605)	(30, 0.03572054190605744)	(35, 0.028760283923389984)	(40, 0.048168967206264214)	(45, 0.04973071969145233)	(50, 0.1669514284889534)	(55, 0.03169924171362016)	(60, 0.017176952429281595)	(65, 0.016458984845325392)	(70, 0.015471853150698543)	(75, 0.07686384392253917)	(80, 0.10571076634758288)	(85, 0.07393747612868436)	(90, 0.011970391305508062)	(95, 0.006191520696616805)	(100, 0.09506868002509601)	(105, 0.011695446068413546)	(110, 0.037674730840311386)	(115, 0.01776550977344745)	(120, 0.03991244069561281)	(125, 0.012818963627792465)	(130, 0.09556933722318889)	(135, 0.054190350771412786)	(140, 0.09052737718642231)	(145, 0.06525577140447238)	(150, 0.09494553612134934)
fastqc_fastp_trim | SRR30333757_1	(1, 0.001168016036659952)	(2, 0.005003558221806156)	(3, 0.0024094502241956725)	(4, 0.00011346441498982391)	(5, 8.899169803123445e-06)	(6, 0.0002113552828241818)	(7, 1.3348754704685165e-05)	(8, 8.899169803123445e-06)	(9, 0.0022247924507808607)	(10, 0.00011479929046029244)	(15, 6.540893588849708e-05)	(20, 5.028042572569949e-05)	(25, 3.2037160543257336e-05)	(30, 0.000135714264642024)	(35, 0.0010697232581878405)	(40, 0.00020336418292338584)	(45, 0.00019403640502130257)	(50, 0.00041884448551286584)	(55, 0.000490178520924824)	(60, 0.0001732546826554105)	(65, 8.868665400313351e-05)	(70, 6.6916277765989366e-06)	(75, 8.445481960732048e-05)	(80, 3.136397191333016e-06)	(85, 7.02003295554471e-05)	(90, 1.3591658693950694e-05)	(95, 3.98239164022206e-05)	(100, 5.668728730244445e-05)	(105, 0.0004041919985620632)	(110, 3.364712938784168e-05)	(115, 3.43287834081599e-05)	(120, 1.5790751987138496e-06)	(125, 0.0003552303980164907)	(130, 2.041493661987526e-05)	(135, 3.713784864416554e-05)	(140, 8.311808443107311e-05)	(145, 0.0002823804755983277)	(150, 0.0005633801877238383)
fastqc_fastp_trim | SRR30333757_2	(1, 0.0019934140358996515)	(2, 0.004385065920489077)	(3, 6.6743773523425825e-06)	(4, 0.0006118179239647368)	(5, 1.1123962253904304e-05)	(6, 0.00046498162221319996)	(7, 3.559667921249378e-05)	(8, 0.0)	(9, 0.0)	(10, 2.1358007527496267e-05)	(15, 0.0002198098296125862)	(20, 6.6744151286778515e-06)	(25, 1.0234153607864415e-05)	(30, 1.5128938245062387e-05)	(35, 1.4684407650085124e-05)	(40, 0.001020843524339179)	(45, 1.6466753822079317e-05)	(50, 1.5579138632451816e-05)	(55, 1.1575909451419743e-05)	(60, 0.00040086297603319105)	(65, 0.0002482458223726712)	(70, 0.00012134876457165)	(75, 0.00012825523345591839)	(80, 1.3442776834620107e-05)	(85, 0.0003429327685977706)	(90, 1.359304913813861e-06)	(95, 6.409157228053416e-06)	(100, 5.3905415522530026e-05)	(105, 2.2773703910079853e-05)	(110, 0.0001121655053334722)	(115, 3.73588609998148e-05)	(120, 4.21068754079926e-06)	(125, 1.7676182348513488e-05)	(130, 0.0008298013709764824)	(135, 3.7123145548067096e-06)	(140, 6.593464224631256e-06)	(145, 2.117015505776633e-06)	(150, 0.0030735330840825836)
fastqc_fastp_trim | SRR30333758_1	(1, 0.0018774363663762467)	(2, 0.005318156400372555)	(3, 2.2439478482584622e-05)	(4, 0.00047372232352123084)	(5, 1.9946203095630772e-05)	(6, 0.0001919822047954462)	(7, 4.986550773907693e-06)	(8, 9.973101547815386e-06)	(9, 0.002116790803523816)	(10, 0.00012615973457986467)	(15, 5.136150831536337e-05)	(20, 2.1442215480712106e-05)	(25, 4.986570815733273e-06)	(30, 0.0006128535230463219)	(35, 0.00283493517393382)	(40, 0.00011370022084023816)	(45, 9.076675938142034e-05)	(50, 0.00034615363187009155)	(55, 0.0004884005858611971)	(60, 0.0001906327241341922)	(65, 0.00021420186955391747)	(70, 1.399295279914653e-05)	(75, 0.0)	(80, 2.5088655657052046e-06)	(85, 5.290660578275248e-05)	(90, 2.6374683367488124e-05)	(95, 4.149935297385337e-05)	(100, 1.5074452330202345e-05)	(105, 0.00046437504930671724)	(110, 7.068186759610495e-06)	(115, 2.354539849670367e-05)	(120, 1.1620463461849363e-06)	(125, 0.0009174580695051718)	(130, 2.0854642986712482e-05)	(135, 1.7880274161025088e-05)	(140, 7.235437799609304e-05)	(145, 0.00033342793404417335)	(150, 0.0008061220099503973)
fastqc_fastp_trim | SRR30333758_2	(1, 0.006185816235032493)	(2, 0.0034905855417353853)	(3, 0.0)	(4, 7.479826160861541e-06)	(5, 0.0)	(6, 0.0002942064956605539)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 2.0444858173021543e-05)	(15, 0.0006881449264331186)	(20, 1.9946301365316347e-06)	(25, 9.973193303050562e-07)	(30, 1.545858883658805e-05)	(35, 1.8450960575707868e-05)	(40, 0.0017110131929938804)	(45, 1.4961831843303616e-05)	(50, 8.978265056819849e-06)	(55, 1.4467876250966166e-05)	(60, 0.00047011188578041847)	(65, 0.0004673707437149308)	(70, 4.1481374033431504e-05)	(75, 0.00012964079314237246)	(80, 1.3047058391146355e-05)	(85, 0.0009539086988435911)	(90, 1.5217531647482083e-06)	(95, 0.0)	(100, 1.5075792063010324e-05)	(105, 0.0)	(110, 0.0001098325448978724)	(115, 4.204452218906386e-05)	(120, 0.0)	(125, 1.2093464363520395e-06)	(130, 0.001488462542085157)	(135, 5.295701723836966e-06)	(140, 9.040024248404735e-06)	(145, 7.325616680118575e-07)	(150, 0.0001634658190216316)
fastqc_fastp_trim | SRR30333759_1	(1, 0.0011412939257848028)	(2, 0.004642670969704846)	(3, 0.0020313153205840625)	(4, 0.00030293604202929954)	(5, 2.113507269971857e-05)	(6, 0.00011506872914291222)	(7, 2.348341411079841e-05)	(8, 7.045024233239524e-06)	(9, 0.002021921954939743)	(10, 0.00012821944104495932)	(15, 7.045028799420196e-05)	(20, 3.569487327216265e-05)	(25, 2.1604841844197568e-05)	(30, 0.0003156211992332753)	(35, 0.001609613749954728)	(40, 0.0001653369171112159)	(45, 0.0001691090459848458)	(50, 0.00032417428991089975)	(55, 0.0003881614461951868)	(60, 0.0001372716120049854)	(65, 0.0001260671015668071)	(70, 7.063040480337983e-06)	(75, 7.263449438079034e-05)	(80, 2.3645692042441482e-06)	(85, 5.1294446952938155e-05)	(90, 1.8647784411070955e-05)	(95, 3.767813352033023e-05)	(100, 4.0692889099031976e-05)	(105, 0.0003388485786155505)	(110, 2.46900080756387e-05)	(115, 2.4486865359870447e-05)	(120, 4.4382247901938795e-06)	(125, 0.0005488023540932267)	(130, 2.763287066287511e-05)	(135, 2.5393711923105654e-05)	(140, 6.586296562464847e-05)	(145, 0.0002379329170895844)	(150, 0.000703961524030028)
fastqc_fastp_trim | SRR30333759_2	(1, 0.0032031376847129036)	(2, 0.0037902230374828633)	(3, 4.696682822159682e-06)	(4, 0.0004908033549156867)	(5, 4.696682822159682e-06)	(6, 0.00036868960153953504)	(7, 3.052843834403793e-05)	(8, 0.0)	(9, 0.0)	(10, 1.9256399570854695e-05)	(15, 0.00037056886119816334)	(20, 4.227039574657618e-06)	(25, 7.514775351685263e-06)	(30, 1.4090367841452025e-05)	(35, 1.7848300064493424e-05)	(40, 0.0011376503038263764)	(45, 8.455636084267272e-06)	(50, 9.39661863899836e-06)	(55, 5.169400308209045e-06)	(60, 0.00033567132801153867)	(65, 0.0002747272649781164)	(70, 8.852882853949805e-05)	(75, 0.0001051860188328633)	(80, 1.371563408948964e-05)	(85, 0.00053009291650088)	(90, 4.781993895488309e-07)	(95, 4.347980093671724e-06)	(100, 5.7859420143678674e-05)	(105, 1.852114327413317e-05)	(110, 0.00010854286964167514)	(115, 2.66175638624962e-05)	(120, 2.7738629325589596e-06)	(125, 1.8621427228233436e-05)	(130, 0.000918455747552713)	(135, 2.603652055515928e-06)	(140, 1.178150794333868e-05)	(145, 1.4819916159288313e-06)	(150, 0.0025138006782362545)
fastqc_fastp_trim | SRR30333760_1	(1, 0.00035681128630025776)	(2, 0.004847711958700053)	(3, 0.001919398643546214)	(4, 9.104839719385887e-05)	(5, 0.0)	(6, 6.890148976832562e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0018529579212696141)	(10, 0.0001958770923413829)	(15, 0.00025296706497758293)	(20, 2.952928009480395e-05)	(25, 3.888031657200261e-05)	(30, 0.00016684229894631855)	(35, 0.0009415271711477528)	(40, 0.00027809187667344863)	(45, 0.0001412729672926795)	(50, 0.00039877402489190783)	(55, 0.00040674510028622986)	(60, 0.00010689633161247973)	(65, 8.330040051177597e-05)	(70, 5.920452445712263e-06)	(75, 0.00012056990170751243)	(80, 9.907386837654162e-07)	(85, 1.1439315176543921e-05)	(90, 1.4514445429241226e-05)	(95, 3.941633165269338e-05)	(100, 0.00011633273704691346)	(105, 1.1498127213784737e-05)	(110, 6.706786664493667e-05)	(115, 2.218716723755912e-05)	(120, 4.0429189576853605e-06)	(125, 0.00036751249151951304)	(130, 1.1494033635514245e-05)	(135, 1.692586003443045e-05)	(140, 7.57120900533732e-05)	(145, 9.256952663793427e-06)	(150, 0.0012655345376929438)
fastqc_fastp_trim | SRR30333760_2	(1, 0.0021408677178015464)	(2, 0.0036936120050805985)	(3, 0.0)	(4, 0.0003691151237588873)	(5, 0.0)	(6, 0.0003666543562671614)	(7, 9.843069966903662e-06)	(8, 0.0)	(9, 0.0)	(10, 8.366609471868111e-06)	(15, 0.0002514908498154867)	(20, 2.460780656185175e-06)	(25, 3.5927595441731115e-05)	(30, 1.9686580678208706e-06)	(35, 0.0)	(40, 0.0003563571065984401)	(45, 1.4767518718531432e-06)	(50, 1.7231446781860662e-05)	(55, 0.0)	(60, 0.0)	(65, 9.858527274636062e-05)	(70, 3.947207403555883e-05)	(75, 6.424268633461451e-05)	(80, 8.42198725835566e-06)	(85, 0.00034768931402112023)	(90, 6.006608019647615e-06)	(95, 2.5269714146011753e-06)	(100, 0.00011685828948883775)	(105, 1.1499272239808123e-05)	(110, 3.2731238270445524e-05)	(115, 5.546857712871259e-07)	(120, 4.620125619483047e-06)	(125, 4.23738214289076e-06)	(130, 0.00030576628746795614)	(135, 0.0)	(140, 3.603209341086729e-06)	(145, 2.313062866018586e-06)	(150, 0.0032828766127384356)
fastqc_fastp_trim | SRR30333761_1	(1, 0.0004906610486297292)	(2, 0.0052361230532692185)	(3, 0.002585591310181171)	(4, 0.00024292532309609142)	(5, 0.0)	(6, 8.17768414382882e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0020372054323008855)	(10, 0.00012122214142616838)	(15, 6.542151752387022e-05)	(20, 2.838144387334245e-05)	(25, 2.934362467806917e-05)	(30, 0.0002645774896884892)	(35, 0.0013686437717755674)	(40, 0.00018763243783042133)	(45, 0.00013569157724078473)	(50, 0.0004110201846333472)	(55, 0.0005031287482489916)	(60, 0.0001498185632165666)	(65, 0.00010848287114527512)	(70, 1.1104145057135388e-05)	(75, 0.00010547228636813371)	(80, 3.398021616475679e-06)	(85, 1.9519451787607986e-05)	(90, 2.5089664557678662e-05)	(95, 5.029410097999798e-05)	(100, 6.029702262676176e-05)	(105, 2.8021384800023986e-05)	(110, 2.8909564164496597e-05)	(115, 3.784706439857224e-05)	(120, 2.332069293474538e-06)	(125, 0.0005509089690562549)	(130, 7.828927751033836e-06)	(135, 3.8966752578614416e-05)	(140, 0.00010359575036220502)	(145, 2.164121734316257e-05)	(150, 0.0006609749194228283)
fastqc_fastp_trim | SRR30333761_2	(1, 0.0031243563831863637)	(2, 0.00445924305960548)	(3, 0.0)	(4, 0.0006494043290687592)	(5, 4.810402437546364e-06)	(6, 0.0004642038352232242)	(7, 4.810402437546365e-05)	(8, 0.0)	(9, 0.0)	(10, 1.5393287800148367e-05)	(15, 0.0003684775109107466)	(20, 6.253564050465376e-06)	(25, 1.154511441064067e-05)	(30, 7.215824210130266e-06)	(35, 0.0)	(40, 0.000520570589821826)	(45, 9.623772427076864e-07)	(50, 6.2569624349494895e-06)	(55, 4.814833678263203e-07)	(60, 0.0)	(65, 0.00015960014599121993)	(70, 8.932254086571426e-05)	(75, 3.4354062197052206e-05)	(80, 4.854807632252788e-07)	(85, 0.0005436790133160997)	(90, 9.840324546892784e-07)	(95, 8.96451142663192e-06)	(100, 8.158943269073496e-05)	(105, 2.2316094556821694e-05)	(110, 3.801411073082128e-05)	(115, 0.0)	(120, 2.9149299271250027e-06)	(125, 1.7213034297272067e-05)	(130, 0.0004363288353591601)	(135, 0.0)	(140, 4.46914414615895e-06)	(145, 2.4032568167338198e-06)	(150, 0.003296901446645317)
fastqc_fastp_trim | SRR30333762_1	(1, 0.00027137693369758587)	(2, 0.005340399291571759)	(3, 0.0018697621762099727)	(4, 0.0001120363487742327)	(5, 0.0)	(6, 7.22012025433944e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0021934227393355338)	(10, 0.00018822106594071095)	(15, 0.0002330357876295671)	(20, 3.485585465873444e-05)	(25, 3.5353898775922046e-05)	(30, 0.00012349083186387127)	(35, 0.0009486140310801014)	(40, 0.0002783738192281452)	(45, 0.00015040528921415633)	(50, 0.0004682244973881491)	(55, 0.00043795080159345935)	(60, 0.0001345786410039487)	(65, 9.07739886537003e-05)	(70, 2.4963972868095814e-06)	(75, 0.0001300360160753724)	(80, 5.015207588895771e-06)	(85, 1.1586153595381433e-05)	(90, 1.4710069053426434e-05)	(95, 4.510909159644535e-05)	(100, 0.00011137908711285254)	(105, 1.594624813165784e-05)	(110, 6.831216014324612e-05)	(115, 3.224948235761798e-05)	(120, 5.307726533001757e-06)	(125, 0.00034764542537034414)	(130, 1.4353885454884905e-05)	(135, 3.526426626263498e-05)	(140, 9.562372083505017e-05)	(145, 1.4140436895978962e-05)	(150, 0.0013159151202209963)
fastqc_fastp_trim | SRR30333762_2	(1, 0.002118731840152712)	(2, 0.0041254273315311915)	(3, 0.0)	(4, 0.0003933720690295282)	(5, 0.0)	(6, 0.0004282278219815117)	(7, 1.2448483197136969e-05)	(8, 0.0)	(9, 0.0)	(10, 1.3444361852907925e-05)	(15, 0.00024399070682220572)	(20, 1.9917694013439792e-06)	(25, 3.8839730957382837e-05)	(30, 2.489758713648832e-06)	(35, 0.0)	(40, 0.0003495915567961906)	(45, 2.988248191045281e-06)	(50, 1.4445627164948086e-05)	(55, 0.0)	(60, 4.984605345466847e-07)	(65, 0.00010723849892038263)	(70, 4.144274394824342e-05)	(75, 5.802029724058367e-05)	(80, 8.526579907545792e-06)	(85, 0.0003445952068066219)	(90, 5.5802783871019025e-06)	(95, 3.075979981460761e-06)	(100, 0.00012440562998042846)	(105, 2.2858858805602937e-05)	(110, 4.372354950704376e-05)	(115, 2.2632225225449356e-06)	(120, 8.256278225819459e-06)	(125, 7.422209033231667e-06)	(130, 0.0003215871045058352)	(135, 0.0)	(140, 3.6763560535250086e-06)	(145, 2.355997043223711e-06)	(150, 0.003075891444914418)
fastqc_fastp_trim | SRR30333763_1	(1, 0.0)	(2, 0.004643729260525831)	(3, 0.0027636769283291385)	(4, 0.0)	(5, 0.0)	(6, 5.875163538114665e-05)	(7, 1.6450457906721062e-05)	(8, 0.0)	(9, 0.001703797426053253)	(10, 0.00022748633219579984)	(15, 0.00033323963455766643)	(20, 3.337106002171027e-05)	(25, 5.311187555028368e-05)	(30, 2.8201327642361818e-06)	(35, 0.0003868398584278927)	(40, 0.0003412666725515582)	(45, 0.0001828739091776992)	(50, 0.00044809985677261556)	(55, 0.00037297528859515596)	(60, 0.000103522564660488)	(65, 4.6620532463273015e-05)	(70, 0.0)	(75, 0.00017102890939924475)	(80, 1.4220144859193666e-06)	(85, 1.381837665122811e-05)	(90, 5.284180666194623e-06)	(95, 3.8902074720099934e-05)	(100, 0.00015884368998563128)	(105, 1.1655939038709065e-05)	(110, 8.101752152870759e-05)	(115, 2.0631714316561026e-05)	(120, 5.678846467274795e-06)	(125, 4.0641929717074194e-05)	(130, 7.58878710161176e-06)	(135, 2.7560360702203302e-05)	(140, 6.024535048080488e-05)	(145, 8.448559135105948e-06)	(150, 0.0015125995000556133)
fastqc_fastp_trim | SRR30333763_2	(1, 0.0)	(2, 0.0037953556456220734)	(3, 0.0)	(4, 0.0005616656342437619)	(5, 0.0)	(6, 0.0003924609243460596)	(7, 1.4100392491475195e-05)	(8, 0.0)	(9, 0.0)	(10, 1.2220340159278505e-05)	(15, 2.3500705183310367e-06)	(20, 2.3500833865987564e-06)	(25, 5.3112238521516966e-05)	(30, 1.8801079772332837e-06)	(35, 4.7004302740969895e-07)	(40, 2.1153278233524896e-05)	(45, 1.8804951093517073e-06)	(50, 1.9278751166887556e-05)	(55, 0.0)	(60, 0.0)	(65, 9.889765331927769e-06)	(70, 5.9412679353263565e-05)	(75, 7.89063396112603e-05)	(80, 9.006918156950554e-06)	(85, 5.241996706472531e-06)	(90, 6.726061052706e-06)	(95, 2.9179855373645687e-06)	(100, 0.0001643042714775327)	(105, 2.230014896651556e-05)	(110, 2.8749117683044413e-05)	(115, 2.714593355272677e-06)	(120, 9.084798737867081e-06)	(125, 4.78001572935876e-06)	(130, 3.0341086530237717e-05)	(135, 0.0)	(140, 4.299954259953219e-06)	(145, 1.5350029878065656e-06)	(150, 0.004244596720079589)
fastqc_fastp_trim | SRR30333764_1	(1, 0.0003203569402127528)	(2, 0.005031342332333621)	(3, 0.002081078417816177)	(4, 0.00014155306660563495)	(5, 0.0)	(6, 8.691854967012673e-05)	(7, 4.966774266864384e-06)	(8, 0.0)	(9, 0.0021108790634173633)	(10, 0.00018973077699421947)	(15, 0.00028161626877814297)	(20, 2.483393374666072e-05)	(25, 4.619124226265029e-05)	(30, 0.00013658849918777278)	(35, 0.0009551564288690909)	(40, 0.0003005228929448342)	(45, 0.00015052627263704006)	(50, 0.0004516649779746244)	(55, 0.00045974992993535324)	(60, 0.0001327683415510638)	(65, 7.961954398055472e-05)	(70, 6.974637393708332e-06)	(75, 0.00014124582108267068)	(80, 3.003199924535592e-06)	(85, 1.50842848747447e-05)	(90, 1.2658510309138897e-05)	(95, 4.400740744963329e-05)	(100, 0.00011898751661954242)	(105, 1.592209966256772e-05)	(110, 6.277981338138184e-05)	(115, 3.0547700239581086e-05)	(120, 5.3161775322601605e-06)	(125, 0.0003422705707874242)	(130, 8.547402649143843e-06)	(135, 3.359318149117319e-05)	(140, 8.233974709062234e-05)	(145, 8.846743289811564e-06)	(150, 0.0012389513338010006)
fastqc_fastp_trim | SRR30333764_2	(1, 0.0019047579313424914)	(2, 0.003961002477824347)	(3, 2.483387133432192e-06)	(4, 0.00038740839281542196)	(5, 0.0)	(6, 0.00042962597408376915)	(7, 1.9867097067457535e-05)	(8, 0.0)	(9, 0.0)	(10, 1.7383709934025344e-05)	(15, 0.0002319486727685856)	(20, 3.9734418129305085e-06)	(25, 4.37080898399522e-05)	(30, 2.4834481409885696e-06)	(35, 9.934142743110961e-07)	(40, 0.00032039747328293643)	(45, 1.490392238597609e-06)	(50, 1.6894463496485517e-05)	(55, 4.970460478817481e-07)	(60, 0.0)	(65, 9.654422341026026e-05)	(70, 4.484012142605238e-05)	(75, 6.888183459039687e-05)	(80, 1.0512210615924087e-05)	(85, 0.0003188159309082229)	(90, 7.089617515438883e-06)	(95, 2.047119616720251e-06)	(100, 0.00012471939370618443)	(105, 1.6985587707598117e-05)	(110, 3.712509671497162e-05)	(115, 3.394310422925987e-06)	(120, 7.0879116098675e-06)	(125, 6.8319365956534474e-06)	(130, 0.00027343788616528397)	(135, 0.0)	(140, 5.985175349103682e-06)	(145, 4.019379131007338e-06)	(150, 0.003073903043720788)
