Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
fastqc_fastp_trim | SRR30333753_1	(1, 37.95753013705951)	(2, 38.562074984949575)	(3, 38.535267286924764)	(4, 38.73956120053337)	(5, 38.71270729050234)	(6, 38.76305208069944)	(7, 38.74593490658112)	(8, 38.812775015792745)	(9, 38.848479039626)	(10, 38.7676204925958)	(15, 39.15029736839606)	(20, 39.191940174096395)	(25, 38.95337120555066)	(30, 38.88734086773074)	(35, 38.86299666072845)	(40, 38.855147873478266)	(45, 38.911601606665144)	(50, 38.87547614506589)	(55, 38.838932270786046)	(60, 38.824710091650005)	(65, 38.811033002440766)	(70, 38.78731125505158)	(75, 38.769880805768906)	(80, 38.75642733917857)	(85, 38.71968684715163)	(90, 38.69345568802054)	(95, 38.65588608060758)	(100, 38.576873181465054)	(105, 38.6191096514285)	(110, 38.5838687435827)	(115, 38.56043205458512)	(120, 38.51748539300628)	(125, 38.5583332848219)	(130, 38.51554526935918)	(135, 38.50429123398884)	(140, 38.53512116412192)	(145, 38.53728093005505)	(150, 38.3238898403641)
fastqc_fastp_trim | SRR30333753_2	(1, 38.59276711600981)	(2, 38.95441342542148)	(3, 39.107879226825794)	(4, 39.14617174053996)	(5, 39.146595830899976)	(6, 39.2155294263312)	(7, 39.17666976058965)	(8, 39.18009701382184)	(9, 39.22044071278778)	(10, 39.20683795659669)	(15, 39.26515588543566)	(20, 39.22449978378852)	(25, 39.056199840190985)	(30, 38.99572262537489)	(35, 38.99109972531214)	(40, 38.963155888900424)	(45, 38.94665954135145)	(50, 38.8810469350594)	(55, 38.91816768790993)	(60, 38.89638208162287)	(65, 38.880137041701914)	(70, 38.84800117116855)	(75, 38.795709571826336)	(80, 38.74658998272774)	(85, 38.73036667935076)	(90, 38.72089410372997)	(95, 38.692597045818175)	(100, 38.61991168228969)	(105, 38.62284158095907)	(110, 38.57990547562099)	(115, 38.56367398688078)	(120, 38.52701705983361)	(125, 38.507938817471356)	(130, 38.43607034485628)	(135, 38.40817753778521)	(140, 38.33200359493161)	(145, 38.27199029125455)	(150, 37.931912551680284)
fastqc_fastp_trim | SRR30333754_1	(1, 38.21524482338362)	(2, 38.779682407624186)	(3, 38.78527519737459)	(4, 38.9798213626134)	(5, 38.97327652319494)	(6, 38.93316941248433)	(7, 38.944033434443355)	(8, 38.98223288024226)	(9, 38.995588747740136)	(10, 38.96821180748556)	(15, 39.29759424323299)	(20, 39.329288484363694)	(25, 39.147610426858876)	(30, 39.08983658475524)	(35, 39.06742029278388)	(40, 39.06206785219572)	(45, 39.10636787563814)	(50, 39.07336911390657)	(55, 39.048374280234626)	(60, 39.03058203317666)	(65, 39.01091244371014)	(70, 38.98246355303954)	(75, 38.95960941784533)	(80, 38.93403340033534)	(85, 38.89316350510892)	(90, 38.85992929421391)	(95, 38.82163937129936)	(100, 38.751528727256485)	(105, 38.77178094025184)	(110, 38.73335135356075)	(115, 38.70440988080452)	(120, 38.65308702545259)	(125, 38.669889292462194)	(130, 38.63738666444924)	(135, 38.5946610737415)	(140, 38.60950577205615)	(145, 38.60686269436685)	(150, 38.409340296510166)
fastqc_fastp_trim | SRR30333754_2	(1, 38.4053919699754)	(2, 39.01556576617099)	(3, 39.167231950426206)	(4, 39.22993964648548)	(5, 39.22444431580139)	(6, 39.254697528021275)	(7, 39.22454382404909)	(8, 39.228234440693875)	(9, 39.272012577875294)	(10, 39.28537937980501)	(15, 39.336454033269085)	(20, 39.312459716546904)	(25, 39.16361149765095)	(30, 39.1085950775129)	(35, 39.107165057911516)	(40, 39.08813027399471)	(45, 39.06686876456151)	(50, 39.014146099528084)	(55, 39.04931698311818)	(60, 39.02564402399154)	(65, 38.9998198398385)	(70, 38.97264954533273)	(75, 38.91575850544896)	(80, 38.87700016346645)	(85, 38.86648808142894)	(90, 38.85522361386113)	(95, 38.8288096200454)	(100, 38.75748487800585)	(105, 38.7488458840404)	(110, 38.70368279391063)	(115, 38.683174663744374)	(120, 38.63010274252628)	(125, 38.601187833444854)	(130, 38.52134008641251)	(135, 38.47461843113928)	(140, 38.382320484689686)	(145, 38.2924862667985)	(150, 37.97183805415814)
fastqc_fastp_trim | SRR30333755_1	(1, 37.88702477967842)	(2, 38.495939401718324)	(3, 38.482843883792455)	(4, 38.651604237240264)	(5, 38.60365178656447)	(6, 38.68824192607034)	(7, 38.68115364062216)	(8, 38.75258661366586)	(9, 38.78492922978761)	(10, 38.70608640340495)	(15, 39.08782487495408)	(20, 39.136159197568084)	(25, 38.87098357617648)	(30, 38.80310691047762)	(35, 38.78373595149867)	(40, 38.78029095010606)	(45, 38.82828604987716)	(50, 38.79071247105803)	(55, 38.7464163623511)	(60, 38.730769360623)	(65, 38.71132822789317)	(70, 38.68088317400225)	(75, 38.65532910353204)	(80, 38.63438009970302)	(85, 38.59182692775189)	(90, 38.5568188535402)	(95, 38.510155824166375)	(100, 38.422389490847195)	(105, 38.45312653833675)	(110, 38.407974152431244)	(115, 38.38734994812023)	(120, 38.3447750564079)	(125, 38.38379903752873)	(130, 38.34022369515297)	(135, 38.3339198271929)	(140, 38.36095073571313)	(145, 38.359021707185065)	(150, 38.12767897434945)
fastqc_fastp_trim | SRR30333755_2	(1, 38.546419805325954)	(2, 38.87657441949205)	(3, 39.05692511255719)	(4, 39.09139188110554)	(5, 39.09642388455101)	(6, 39.18798004941371)	(7, 39.14748313110168)	(8, 39.17233153545842)	(9, 39.196253863694984)	(10, 39.18820238856709)	(15, 39.246952554950134)	(20, 39.20886070364613)	(25, 39.0362134140981)	(30, 38.9740069363438)	(35, 38.967743313677296)	(40, 38.94100113481947)	(45, 38.92320546687516)	(50, 38.86241775791643)	(55, 38.89067210443646)	(60, 38.86748320833024)	(65, 38.85059032046337)	(70, 38.8175917601598)	(75, 38.76630654352076)	(80, 38.71502829876844)	(85, 38.69702684045298)	(90, 38.681634900723395)	(95, 38.65098244844494)	(100, 38.58091444531625)	(105, 38.577577238027175)	(110, 38.53378299123545)	(115, 38.51517427452853)	(120, 38.47838234289055)	(125, 38.450384444279045)	(130, 38.385711480336155)	(135, 38.35518159236385)	(140, 38.274857942184106)	(145, 38.217592137227676)	(150, 37.848661342115335)
fastqc_fastp_trim | SRR30333756_1	(1, 38.21877365330244)	(2, 38.762661989378806)	(3, 38.74859721868538)	(4, 38.96788135204433)	(5, 38.96889610009942)	(6, 38.93048102776651)	(7, 38.91870519054795)	(8, 38.95391639401119)	(9, 38.96874751438983)	(10, 38.937787339683254)	(15, 39.28989256174915)	(20, 39.32715767200432)	(25, 39.14905536702351)	(30, 39.09920286123436)	(35, 39.07373942632933)	(40, 39.07424036942118)	(45, 39.12224277334065)	(50, 39.09610956336367)	(55, 39.06906642053703)	(60, 39.056147751304216)	(65, 39.03935899355493)	(70, 39.0169329643867)	(75, 38.99717453395267)	(80, 38.97518095693746)	(85, 38.939743636499614)	(90, 38.90903182704232)	(95, 38.87569522731352)	(100, 38.80347381563913)	(105, 38.83495308529914)	(110, 38.797529667333905)	(115, 38.770420832221994)	(120, 38.71849632325789)	(125, 38.742943347092684)	(130, 38.70554746339208)	(135, 38.66826906854216)	(140, 38.68809534316413)	(145, 38.68899547872249)	(150, 38.496914827883515)
fastqc_fastp_trim | SRR30333756_2	(1, 38.44110240858694)	(2, 39.02236445782817)	(3, 39.13592985881461)	(4, 39.18839601852419)	(5, 39.20197234517736)	(6, 39.22659912536743)	(7, 39.2220607553535)	(8, 39.21315270627674)	(9, 39.26285613717533)	(10, 39.263395998586844)	(15, 39.31707267349774)	(20, 39.289005180296094)	(25, 39.13056419217903)	(30, 39.07222989970555)	(35, 39.07295165942735)	(40, 39.05125814305774)	(45, 39.0322034454532)	(50, 38.975459768949925)	(55, 39.01489172022431)	(60, 38.99095292984515)	(65, 38.9671377101686)	(70, 38.93724444070672)	(75, 38.87980833408559)	(80, 38.83610173092131)	(85, 38.82385379655355)	(90, 38.81450873900429)	(95, 38.78708186551292)	(100, 38.71508093381899)	(105, 38.709838880382094)	(110, 38.6672504169538)	(115, 38.65062332392171)	(120, 38.60197235819714)	(125, 38.579637103853045)	(130, 38.50380114815293)	(135, 38.46338444581355)	(140, 38.380101621934855)	(145, 38.2991974010643)	(150, 38.006077276676635)
fastqc_fastp_trim | SRR30333757_1	(1, 35.40480229904713)	(2, 35.58622913987321)	(3, 35.7369842355434)	(4, 35.791387619292536)	(5, 35.96217049683598)	(6, 36.06028391065919)	(7, 35.92560127185155)	(8, 36.02964854085986)	(9, 36.04421167627588)	(10, 36.06129028662513)	(15, 36.03025821584855)	(20, 35.99290813673623)	(25, 35.90670743886634)	(30, 35.859027856232345)	(35, 35.82873769941297)	(40, 35.807281780417775)	(45, 35.77125204006111)	(50, 35.74746274670397)	(55, 35.713438513315)	(60, 35.69150080860793)	(65, 35.65751626180782)	(70, 35.626239320869345)	(75, 35.59220620346396)	(80, 35.551420937219156)	(85, 35.516585371189656)	(90, 35.47277009929549)	(95, 35.440108177358695)	(100, 35.38452703105547)	(105, 35.34467977461683)	(110, 35.314471678277236)	(115, 35.2463844856538)	(120, 35.21049060495328)	(125, 35.171670261342946)	(130, 35.11911109274886)	(135, 35.05925578891527)	(140, 34.97574230999923)	(145, 34.93552089984346)	(150, 34.59974905248713)
fastqc_fastp_trim | SRR30333757_2	(1, 35.576384678005674)	(2, 35.89014562223251)	(3, 35.97891733278621)	(4, 35.98962570381031)	(5, 35.98079924022448)	(6, 36.00688911431969)	(7, 35.964617457060896)	(8, 36.04210893593895)	(9, 36.08105655304496)	(10, 36.028522377618785)	(15, 35.98977940376597)	(20, 35.968198530845285)	(25, 35.92065114616796)	(30, 35.87828370670339)	(35, 35.83230700324989)	(40, 35.80608228230782)	(45, 35.77667105026202)	(50, 35.730955184288405)	(55, 35.68735306641249)	(60, 35.64801461113062)	(65, 35.60309953934741)	(70, 35.54807557779367)	(75, 35.515528158975485)	(80, 35.450253550435)	(85, 35.396962760598555)	(90, 35.35061076412733)	(95, 35.2847489047629)	(100, 35.23557496721506)	(105, 35.172317390606096)	(110, 35.07620685533196)	(115, 35.00889852045047)	(120, 34.92657455583977)	(125, 34.879262008198474)	(130, 34.75164324170381)	(135, 34.64960457143336)	(140, 34.56244252703124)	(145, 34.45163768696682)	(150, 33.94956481537982)
fastqc_fastp_trim | SRR30333758_1	(1, 35.49280842140662)	(2, 35.562124020304836)	(3, 35.72083022380338)	(4, 35.78994015241492)	(5, 35.90237749765109)	(6, 35.96396995164342)	(7, 35.85993023217081)	(8, 35.9618786171816)	(9, 35.96493784114864)	(10, 35.98060964273259)	(15, 35.95301333891531)	(20, 35.90976528223598)	(25, 35.821360672228096)	(30, 35.76863000592329)	(35, 35.746185090980745)	(40, 35.71905074227055)	(45, 35.687703406188845)	(50, 35.65921686069241)	(55, 35.63399508120488)	(60, 35.60690801151725)	(65, 35.56332045129254)	(70, 35.53651440835319)	(75, 35.49812118348081)	(80, 35.469909156167255)	(85, 35.42752054363483)	(90, 35.399931735118564)	(95, 35.35982422212478)	(100, 35.32719664837737)	(105, 35.282189528853635)	(110, 35.260038252223694)	(115, 35.19614356245576)	(120, 35.150983965974966)	(125, 35.106929174960186)	(130, 35.07264726417982)	(135, 35.0150973751177)	(140, 34.92561062830003)	(145, 34.87886702982282)	(150, 34.57530153338335)
fastqc_fastp_trim | SRR30333758_2	(1, 35.404023582994306)	(2, 35.87196861345266)	(3, 35.957911816040955)	(4, 35.96236158955681)	(5, 35.976092231642035)	(6, 35.98014175966002)	(7, 35.976280673395785)	(8, 36.032219700246465)	(9, 36.04763706806373)	(10, 36.02468546583011)	(15, 35.998888811144994)	(20, 35.983877185271915)	(25, 35.93522638393031)	(30, 35.891531813112366)	(35, 35.843841027731415)	(40, 35.82665869348163)	(45, 35.7924173688416)	(50, 35.75066564944794)	(55, 35.7101433052449)	(60, 35.67697772553262)	(65, 35.63440559504195)	(70, 35.58222019752421)	(75, 35.54562042951618)	(80, 35.48239033942535)	(85, 35.439177993111755)	(90, 35.38285472174883)	(95, 35.33781774684363)	(100, 35.273480174940204)	(105, 35.22696650150279)	(110, 35.133842483778764)	(115, 35.067155215467395)	(120, 34.99838360742406)	(125, 34.926414184528255)	(130, 34.813583241539185)	(135, 34.74539748059654)	(140, 34.64405843293996)	(145, 34.59052048950184)	(150, 34.04665567903862)
fastqc_fastp_trim | SRR30333759_1	(1, 35.53687349245288)	(2, 35.681193467496584)	(3, 35.823549407201135)	(4, 35.86997771377034)	(5, 36.00766482198187)	(6, 36.092051719119766)	(7, 35.972127958493346)	(8, 36.07954393612925)	(9, 36.08823251754927)	(10, 36.09883513811981)	(15, 36.06596067686106)	(20, 36.02831214770724)	(25, 35.94677524415819)	(30, 35.90119193497992)	(35, 35.8729897909408)	(40, 35.84957851537428)	(45, 35.81662111696569)	(50, 35.79091381104231)	(55, 35.7609535677511)	(60, 35.73679306353974)	(65, 35.700521754704525)	(70, 35.669605919827276)	(75, 35.63546854311328)	(80, 35.59942762118511)	(85, 35.5605584316645)	(90, 35.5212745435172)	(95, 35.48482741255459)	(100, 35.435092001587165)	(105, 35.39395846006123)	(110, 35.36357650193179)	(115, 35.29516939730357)	(120, 35.25486493038553)	(125, 35.212404388335905)	(130, 35.16416784431756)	(135, 35.10077228337802)	(140, 35.01504577041162)	(145, 34.97115442948095)	(150, 34.64130593652868)
fastqc_fastp_trim | SRR30333759_2	(1, 35.59555732317823)	(2, 35.988049337525844)	(3, 36.03173820990537)	(4, 36.037522620985726)	(5, 36.02833828121041)	(6, 36.04291699604112)	(7, 36.02097663010471)	(8, 36.0934162698635)	(9, 36.1237341089498)	(10, 36.073704691276944)	(15, 36.036319103695575)	(20, 36.01509369347475)	(25, 35.96348086282351)	(30, 35.920135602028076)	(35, 35.87180279062687)	(40, 35.85081815466965)	(45, 35.817935380739456)	(50, 35.76853073919001)	(55, 35.72949692193564)	(60, 35.68819818756246)	(65, 35.6430923796179)	(70, 35.58741238083026)	(75, 35.55466443047525)	(80, 35.48986319872565)	(85, 35.43778060945078)	(90, 35.38961033068559)	(95, 35.325136468699824)	(100, 35.270320966700965)	(105, 35.20997936020837)	(110, 35.11664628776916)	(115, 35.04734645726151)	(120, 34.96727304887723)	(125, 34.911364638679814)	(130, 34.79030900200569)	(135, 34.69523701484928)	(140, 34.59834889154753)	(145, 34.503259832849565)	(150, 33.99905896077376)
fastqc_fastp_trim | SRR30333760_1	(1, 35.67530145878234)	(2, 35.84241048121588)	(3, 35.95197398830958)	(4, 36.026066787001476)	(5, 36.1009698179977)	(6, 36.17192673763651)	(7, 36.0557332339052)	(8, 36.140112951196485)	(9, 36.162231978126336)	(10, 36.181244423900864)	(15, 36.156857757525835)	(20, 36.122039636161986)	(25, 36.043739977936056)	(30, 35.99890046041262)	(35, 35.967948790525796)	(40, 35.95024917105744)	(45, 35.92995595938563)	(50, 35.90986913821273)	(55, 35.88508976721344)	(60, 35.858473408461315)	(65, 35.82434031623295)	(70, 35.8000568144282)	(75, 35.77784571665694)	(80, 35.74825789614748)	(85, 35.71785805744689)	(90, 35.67970491568346)	(95, 35.646744408225516)	(100, 35.607354197599854)	(105, 35.57215860899608)	(110, 35.53748476774514)	(115, 35.49005148064877)	(120, 35.445979856266106)	(125, 35.42064598826672)	(130, 35.373715829592484)	(135, 35.32544211205561)	(140, 35.249663583881365)	(145, 35.1963944503345)	(150, 34.90283444118549)
fastqc_fastp_trim | SRR30333760_2	(1, 35.398347368238696)	(2, 35.82315819919854)	(3, 35.859248381208715)	(4, 35.836900133787005)	(5, 35.864537800932176)	(6, 35.890045550774886)	(7, 35.83490322096747)	(8, 35.927295246427164)	(9, 35.954726110672325)	(10, 35.89952947664791)	(15, 35.872122436134866)	(20, 35.85859616765852)	(25, 35.79383730878425)	(30, 35.75642779561514)	(35, 35.714877072163766)	(40, 35.6913280678031)	(45, 35.66744854192787)	(50, 35.62352972001035)	(55, 35.5769614486719)	(60, 35.540938213860805)	(65, 35.50164222446894)	(70, 35.44385505201255)	(75, 35.40442665136642)	(80, 35.35618256931546)	(85, 35.29697130851261)	(90, 35.24919771341259)	(95, 35.1857725503978)	(100, 35.14414039532579)	(105, 35.06634354306633)	(110, 34.99531831744462)	(115, 34.914570546833644)	(120, 34.82131968577092)	(125, 34.7744501876518)	(130, 34.67331681839371)	(135, 34.5718248180772)	(140, 34.48628517131311)	(145, 34.37616329400094)	(150, 33.863294292075416)
fastqc_fastp_trim | SRR30333761_1	(1, 35.24165922517453)	(2, 35.439901754264774)	(3, 35.61094157783076)	(4, 35.674481846900136)	(5, 35.86126777723305)	(6, 35.9765225182274)	(7, 35.83529723224115)	(8, 35.95266186384863)	(9, 35.963624073495446)	(10, 35.98243981350743)	(15, 35.948267403267806)	(20, 35.907776529863646)	(25, 35.811059459232524)	(30, 35.760203790137055)	(35, 35.72929017642876)	(40, 35.70721321911287)	(45, 35.66827666200577)	(50, 35.64480078074341)	(55, 35.61287478119955)	(60, 35.587168584878626)	(65, 35.55198291334478)	(70, 35.522227939768094)	(75, 35.4848994548587)	(80, 35.44803522511028)	(85, 35.41527631503273)	(90, 35.37115873860048)	(95, 35.338405502202825)	(100, 35.28414993216959)	(105, 35.24724719559878)	(110, 35.21723073663503)	(115, 35.148437612321686)	(120, 35.109187082444464)	(125, 35.0698424684021)	(130, 35.02243498633197)	(135, 34.95705830272591)	(140, 34.87630149010319)	(145, 34.8276184124572)	(150, 34.494402793322934)
fastqc_fastp_trim | SRR30333761_2	(1, 35.73907415098261)	(2, 36.00847552021075)	(3, 36.05854122670024)	(4, 36.06154046451603)	(5, 36.04712720000448)	(6, 36.069719182896385)	(7, 36.0429263236598)	(8, 36.123088794040044)	(9, 36.15149215196071)	(10, 36.0997888209278)	(15, 36.06555611934804)	(20, 36.0417649552769)	(25, 35.99527650124311)	(30, 35.95265768627071)	(35, 35.90898045457046)	(40, 35.889574101020784)	(45, 35.85984411288219)	(50, 35.81256256770425)	(55, 35.77255683758365)	(60, 35.73255622832592)	(65, 35.69368953206837)	(70, 35.6343524469095)	(75, 35.603270047778096)	(80, 35.54310775989339)	(85, 35.491509846640206)	(90, 35.445737907522584)	(95, 35.384432053567544)	(100, 35.33413681545484)	(105, 35.26985127845781)	(110, 35.183191223554246)	(115, 35.115867354324735)	(120, 35.037205291785014)	(125, 34.986173456620165)	(130, 34.869788981869824)	(135, 34.77085783546171)	(140, 34.681649292759516)	(145, 34.584010963462894)	(150, 34.062269234234186)
fastqc_fastp_trim | SRR30333762_1	(1, 35.65720878217584)	(2, 35.81178368937987)	(3, 35.93082116469204)	(4, 36.006464572015176)	(5, 36.07945607896282)	(6, 36.14985491541803)	(7, 36.027286875992395)	(8, 36.11116062287828)	(9, 36.136799842531666)	(10, 36.15043240055355)	(15, 36.12475241346364)	(20, 36.08410425511268)	(25, 36.00270361597658)	(30, 35.9552311027691)	(35, 35.92142895723691)	(40, 35.904848997221436)	(45, 35.8797944272101)	(50, 35.85988790029774)	(55, 35.82958803488806)	(60, 35.80306078062891)	(65, 35.764379029862724)	(70, 35.73874037863313)	(75, 35.71629870739072)	(80, 35.679927129107604)	(85, 35.65159013259405)	(90, 35.60703405890423)	(95, 35.57732598539269)	(100, 35.53387499780581)	(105, 35.50251982979971)	(110, 35.46456156466608)	(115, 35.41820207730552)	(120, 35.375815942471846)	(125, 35.35250234117118)	(130, 35.30332262855582)	(135, 35.25463003537997)	(140, 35.17796129378222)	(145, 35.1262243270207)	(150, 34.820414772700545)
fastqc_fastp_trim | SRR30333762_2	(1, 35.517318404514754)	(2, 35.854316073362)	(3, 35.909040576478304)	(4, 35.888362998566734)	(5, 35.92909891704171)	(6, 35.94682396370859)	(7, 35.88000207441524)	(8, 35.983857603692876)	(9, 36.01770961054771)	(10, 35.97120816712119)	(15, 35.94599866581787)	(20, 35.93432207510567)	(25, 35.871591471496814)	(30, 35.83321877143693)	(35, 35.793662029970825)	(40, 35.77685563363029)	(45, 35.757261320748135)	(50, 35.714522900043235)	(55, 35.66644975271346)	(60, 35.63523447438652)	(65, 35.59382349612428)	(70, 35.54034721719437)	(75, 35.503016222804625)	(80, 35.45393937395774)	(85, 35.397771241741516)	(90, 35.355799660701976)	(95, 35.29231863125331)	(100, 35.25404510393936)	(105, 35.17960629935228)	(110, 35.108011939608794)	(115, 35.034512272899626)	(120, 34.94384685704831)	(125, 34.898198706528326)	(130, 34.79662139475677)	(135, 34.69919712805823)	(140, 34.618905007633145)	(145, 34.51492004536722)	(150, 34.01668130515584)
fastqc_fastp_trim | SRR30333763_1	(1, 35.770283009212704)	(2, 35.96285738061662)	(3, 36.06630993927031)	(4, 36.13482120831574)	(5, 36.18908680382573)	(6, 36.2555096872399)	(7, 36.13622976702368)	(8, 36.20880357065179)	(9, 36.23801208718545)	(10, 36.25778260940782)	(15, 36.23748201643157)	(20, 36.202506010963745)	(25, 36.13088376435682)	(30, 36.08772150906837)	(35, 36.05504977757911)	(40, 36.04166433865296)	(45, 36.02628852441869)	(50, 36.00880274756374)	(55, 35.98251636233531)	(60, 35.95751067182129)	(65, 35.924069582935644)	(70, 35.89943081155087)	(75, 35.88356121155799)	(80, 35.85331784881018)	(85, 35.82649762070685)	(90, 35.785550587114365)	(95, 35.75533356616666)	(100, 35.715243156351704)	(105, 35.68293870856401)	(110, 35.64668665768746)	(115, 35.60795624372)	(120, 35.56424087132639)	(125, 35.54958021715126)	(130, 35.49912156348164)	(135, 35.455932030279925)	(140, 35.386775429971266)	(145, 35.33641097618907)	(150, 35.0420563574812)
fastqc_fastp_trim | SRR30333763_2	(1, 35.33934173774694)	(2, 35.87457414170852)	(3, 35.917614156248845)	(4, 35.90754682851975)	(5, 35.94717078797247)	(6, 35.97762432216182)	(7, 35.88825981815617)	(8, 35.99524828523364)	(9, 36.03182592539055)	(10, 35.97714444350415)	(15, 35.95079239211472)	(20, 35.94338469781301)	(25, 35.87721954073786)	(30, 35.840902749435166)	(35, 35.80608995367388)	(40, 35.782458500545864)	(45, 35.76683898976105)	(50, 35.7238219545105)	(55, 35.677700203553606)	(60, 35.643550105895436)	(65, 35.60672991269761)	(70, 35.55272897618944)	(75, 35.51512158434216)	(80, 35.47481039568073)	(85, 35.41370903708305)	(90, 35.37374660276676)	(95, 35.3061675775393)	(100, 35.27552658566053)	(105, 35.19218590353155)	(110, 35.13297029485848)	(115, 35.05111505417942)	(120, 34.95364004523195)	(125, 34.91807946631179)	(130, 34.826667152454206)	(135, 34.71530315301398)	(140, 34.64357643635827)	(145, 34.515221320868264)	(150, 34.02836934938193)
fastqc_fastp_trim | SRR30333764_1	(1, 35.69439271549046)	(2, 35.857323945732624)	(3, 35.98159263788958)	(4, 36.053884956197024)	(5, 36.128095740732796)	(6, 36.19565541851232)	(7, 36.0841943236525)	(8, 36.16513541016019)	(9, 36.18765744674426)	(10, 36.20387017011003)	(15, 36.18099596020568)	(20, 36.146180110518316)	(25, 36.07117966161964)	(30, 36.02607272386521)	(35, 35.9966052151042)	(40, 35.97887219846164)	(45, 35.95849177645827)	(50, 35.93674036280042)	(55, 35.91099617916721)	(60, 35.88387360119585)	(65, 35.84975216580426)	(70, 35.82493030317025)	(75, 35.80245127902988)	(80, 35.77176795499902)	(85, 35.74193117532173)	(90, 35.701427798807885)	(95, 35.66823208115659)	(100, 35.62909765689731)	(105, 35.5924908129492)	(110, 35.557503984176044)	(115, 35.50912810465393)	(120, 35.46666394818303)	(125, 35.442762108287845)	(130, 35.39482939901097)	(135, 35.34718334437051)	(140, 35.271893659883894)	(145, 35.21933868589794)	(150, 34.929457925190974)
fastqc_fastp_trim | SRR30333764_2	(1, 35.47452206221262)	(2, 35.92896968936601)	(3, 35.957154295623994)	(4, 35.94926251348976)	(5, 35.9808922730502)	(6, 36.0025796680526)	(7, 35.9454396370043)	(8, 36.036431239579706)	(9, 36.06297219122955)	(10, 36.01388897332405)	(15, 35.98772552269022)	(20, 35.976727953922186)	(25, 35.915988904708136)	(30, 35.875258216648874)	(35, 35.83694943453191)	(40, 35.81622224708706)	(45, 35.79465821993274)	(50, 35.75161978676924)	(55, 35.707289977643406)	(60, 35.67330685789254)	(65, 35.63378962599838)	(70, 35.57940790865371)	(75, 35.54165108988194)	(80, 35.493466480267706)	(85, 35.437175134834156)	(90, 35.39211414468385)	(95, 35.329111583293034)	(100, 35.289707483267144)	(105, 35.21365367049228)	(110, 35.143644534802334)	(115, 35.067374993663464)	(120, 34.97661943283869)	(125, 34.93153311295151)	(130, 34.83370857083962)	(135, 34.73505578919397)	(140, 34.65347748640428)	(145, 34.54758278829104)	(150, 34.039499753041326)
fastqc_fastp_trim | SRR30333765_1	(1, 35.292827806005114)	(2, 35.4722030191402)	(3, 35.63732407188836)	(4, 35.69702925854631)	(5, 35.87135709857322)	(6, 35.98072735011303)	(7, 35.83257983199817)	(8, 35.947775243824545)	(9, 35.966241547179656)	(10, 35.98134043088557)	(15, 35.950254724557894)	(20, 35.91040488887747)	(25, 35.81611834894922)	(30, 35.766820465556336)	(35, 35.73393961156804)	(40, 35.71327829762642)	(45, 35.67299192055206)	(50, 35.65002324501053)	(55, 35.61676769082991)	(60, 35.59117971327015)	(65, 35.55715172933047)	(70, 35.52639201781733)	(75, 35.49133608777205)	(80, 35.45040519594093)	(85, 35.41967171196376)	(90, 35.372235321827645)	(95, 35.34289861132392)	(100, 35.28446020678179)	(105, 35.24933210168573)	(110, 35.214377187055405)	(115, 35.14622594028553)	(120, 35.10784894678837)	(125, 35.065901986472895)	(130, 35.01633459655711)	(135, 34.94958225577525)	(140, 34.86774197553308)	(145, 34.818179683539086)	(150, 34.484468002834404)
fastqc_fastp_trim | SRR30333765_2	(1, 35.548046959259445)	(2, 35.89540856387508)	(3, 35.976327862774625)	(4, 35.97128732395715)	(5, 35.957126449144)	(6, 35.98137124505612)	(7, 35.94981645190365)	(8, 36.03100418378315)	(9, 36.06490411140951)	(10, 36.01070896936302)	(15, 35.97528968048627)	(20, 35.9525425088622)	(25, 35.90577500783128)	(30, 35.86144259248438)	(35, 35.81282408079557)	(40, 35.79011627893036)	(45, 35.75704493595323)	(50, 35.71154974992673)	(55, 35.66681671517479)	(60, 35.628014653861726)	(65, 35.58238318862772)	(70, 35.52162431685732)	(75, 35.49014993107702)	(80, 35.42417550532723)	(85, 35.37003610076854)	(90, 35.32292452144432)	(95, 35.25974328074143)	(100, 35.209441506016475)	(105, 35.14400884711318)	(110, 35.05194688050455)	(115, 34.98609270073669)	(120, 34.902663559178016)	(125, 34.851309511734584)	(130, 34.72967800046935)	(135, 34.62782192468493)	(140, 34.537894033773995)	(145, 34.43514010707965)	(150, 33.92365604577681)
fastqc_fastp_trim | SRR30333766_1	(1, 35.728274537166314)	(2, 35.88404606446194)	(3, 36.00575346012917)	(4, 36.072385451916205)	(5, 36.13886864211312)	(6, 36.2031648001885)	(7, 36.101598284792644)	(8, 36.17809679969639)	(9, 36.19706104890064)	(10, 36.21344225821526)	(15, 36.192868546451656)	(20, 36.15912632883369)	(25, 36.087648283773525)	(30, 36.04555586606197)	(35, 36.01771272983416)	(40, 36.001086835856725)	(45, 35.98206391147174)	(50, 35.96250370953153)	(55, 35.93787154695028)	(60, 35.914877601502795)	(65, 35.88176710346394)	(70, 35.856930099415024)	(75, 35.83645453605927)	(80, 35.80695956303718)	(85, 35.776681808682625)	(90, 35.74081550331739)	(95, 35.71186000887796)	(100, 35.67441670827303)	(105, 35.638791823493634)	(110, 35.60945606233978)	(115, 35.56412947591461)	(120, 35.51979446109511)	(125, 35.49752563578669)	(130, 35.45353474246191)	(135, 35.41288387249831)	(140, 35.33609688647813)	(145, 35.28925668030039)	(150, 35.00481981415153)
