Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
fastp | SRR30333753_1	(1, 37.956003587026615)	(2, 38.560460771537805)	(3, 38.533683248599075)	(4, 38.737689910219935)	(5, 38.71063580545611)	(6, 38.76107094868954)	(7, 38.74389978419109)	(8, 38.81082615731725)	(9, 38.846526864102614)	(10, 38.7655909478235)	(15, 39.14826331762316)	(20, 39.189877516628464)	(25, 38.949591712666354)	(30, 38.882884276812845)	(35, 38.85824778688816)	(40, 38.850130678763165)	(45, 38.9062897742445)	(50, 38.86990867815209)	(55, 38.833078912306576)	(60, 38.8185575043876)	(65, 38.80464217390045)	(70, 38.7806609765253)	(75, 38.76297620807572)	(80, 38.74936330069312)	(85, 38.71250316125881)	(90, 38.686127214599615)	(95, 38.648460343793666)	(100, 38.56944598125208)	(105, 38.611692524536934)	(110, 38.57659765387483)	(115, 38.553514687992546)	(120, 38.51137242652255)	(125, 38.554030467499985)	(130, 38.51564964128811)	(135, 38.51553468824706)	(140, 38.58046727119892)	(145, 38.713567307650095)	(150, 38.570040425799235)
fastp | SRR30333753_2	(1, 38.589655891169734)	(2, 38.950120694692494)	(3, 39.10369967019494)	(4, 39.1418596820893)	(5, 39.14218928657369)	(6, 39.211186217688)	(7, 39.172263882923914)	(8, 39.17560420760258)	(9, 39.21592508571954)	(10, 39.202195827234995)	(15, 39.260447580158456)	(20, 39.219615082236295)	(25, 39.04830002205763)	(30, 38.98670654427407)	(35, 38.9816139788213)	(40, 38.95316564839478)	(45, 38.936124644090846)	(50, 38.86976072429295)	(55, 38.90613690649402)	(60, 38.88357690980314)	(65, 38.86664695885826)	(70, 38.83394334585666)	(75, 38.781249690270194)	(80, 38.73179693601957)	(85, 38.715450543126096)	(90, 38.70580047248401)	(95, 38.67733897945895)	(100, 38.604572408437114)	(105, 38.60754779314825)	(110, 38.56519097223463)	(115, 38.55034689949629)	(120, 38.516849464641744)	(125, 38.50436551825742)	(130, 38.44643529555988)	(135, 38.44802266985899)	(140, 38.440171762740555)	(145, 38.5785427241126)	(150, 38.37921972053893)
fastp | SRR30333754_1	(1, 38.214123182884435)	(2, 38.77863551974084)	(3, 38.78420336667094)	(4, 38.97855674672567)	(5, 38.971869539059085)	(6, 38.93161682729712)	(7, 38.94256522380467)	(8, 38.98077527629073)	(9, 38.99414055816454)	(10, 38.96674991152729)	(15, 39.296085491473185)	(20, 39.327714767716365)	(25, 39.1447528101924)	(30, 39.08639940638068)	(35, 39.063640942975766)	(40, 39.05795143315308)	(45, 39.10186140806513)	(50, 39.0684843410487)	(55, 39.04312782104547)	(60, 39.024985346215054)	(65, 39.00494279756251)	(70, 38.97611666701489)	(75, 38.95295611419265)	(80, 38.927185418174965)	(85, 38.886144648155806)	(90, 38.852782797954056)	(95, 38.81442333304445)	(100, 38.744377702139424)	(105, 38.76476729810997)	(110, 38.72664166485526)	(115, 38.6982529484244)	(120, 38.64816705982932)	(125, 38.66750296630316)	(130, 38.64069912407658)	(135, 38.61139752014639)	(140, 38.66223455687463)	(145, 38.78265596135566)	(150, 38.650014037344036)
fastp | SRR30333754_2	(1, 38.40226470473134)	(2, 39.010839429832124)	(3, 39.162697444759104)	(4, 39.22533896858219)	(5, 39.219624576730205)	(6, 39.24981258489535)	(7, 39.21962605119001)	(8, 39.22327697749993)	(9, 39.26691980001492)	(10, 39.28023866097915)	(15, 39.331309885722604)	(20, 39.307181432258716)	(25, 39.15518741479747)	(30, 39.098923227759045)	(35, 39.09694260507299)	(40, 39.0774437044308)	(45, 39.05551402801058)	(50, 39.00199766440384)	(55, 39.03632857693437)	(60, 39.011685208185675)	(65, 38.98504579424424)	(70, 38.957088380070665)	(75, 38.89973808464727)	(80, 38.86061763478639)	(85, 38.849977730734125)	(90, 38.83857245343245)	(95, 38.81203739277481)	(100, 38.740763460554994)	(105, 38.73234392797396)	(110, 38.68793033526683)	(115, 38.6692518326945)	(120, 38.62009206569887)	(125, 38.59910838196792)	(130, 38.53452340755748)	(135, 38.51910457811586)	(140, 38.49644465928339)	(145, 38.60097383380965)	(150, 38.411088719074456)
fastp | SRR30333755_1	(1, 37.88531499436816)	(2, 38.494167342798136)	(3, 38.481036921441294)	(4, 38.649434432862996)	(5, 38.60140148324075)	(6, 38.68608034410688)	(7, 38.678999978239446)	(8, 38.750431169816245)	(9, 38.782807090624416)	(10, 38.70386780360376)	(15, 39.08563906081453)	(20, 39.13387799997721)	(25, 38.86685710259272)	(30, 38.798208368701474)	(35, 38.77852296815236)	(40, 38.77475448264551)	(45, 38.8224387300464)	(50, 38.7845649073658)	(55, 38.73998220221974)	(60, 38.724055624023755)	(65, 38.70429343727713)	(70, 38.673532359105536)	(75, 38.64766330957566)	(80, 38.62652452418766)	(85, 38.58381683322672)	(90, 38.548647463524865)	(95, 38.50184202188507)	(100, 38.41412340067341)	(105, 38.444878948094306)	(110, 38.3998969202955)	(115, 38.379535818857406)	(120, 38.33785809304094)	(125, 38.378862290197546)	(130, 38.34040647056288)	(135, 38.34757678375614)	(140, 38.415411181928256)	(145, 38.56804982743105)	(150, 38.41786684835421)
fastp | SRR30333755_2	(1, 38.54288098324541)	(2, 38.87147160403254)	(3, 39.052116990950715)	(4, 39.08635929367317)	(5, 39.09132500007772)	(6, 39.183094485357735)	(7, 39.14235629486171)	(8, 39.16728870762003)	(9, 39.191256920633045)	(10, 39.18303341073873)	(15, 39.24168422536057)	(20, 39.20342643741406)	(25, 39.02742728089454)	(30, 38.96399983388115)	(35, 38.957265658165866)	(40, 38.930019397857485)	(45, 38.91167612354025)	(50, 38.850137261900485)	(55, 38.87764353492712)	(60, 38.85357616236847)	(65, 38.83612508314743)	(70, 38.802482991513)	(75, 38.750747914783915)	(80, 38.69908884274891)	(85, 38.68095195263337)	(90, 38.66532848846373)	(95, 38.634440692519156)	(100, 38.56411771208381)	(105, 38.56052223128593)	(110, 38.5171617552164)	(115, 38.49978475427053)	(120, 38.46616915768787)	(125, 38.44513518114384)	(130, 38.395284216381405)	(135, 38.397008770311196)	(140, 38.3914881375225)	(145, 38.548764661489294)	(150, 38.324605125532244)
fastp | SRR30333756_1	(1, 38.21767805031926)	(2, 38.76157448593082)	(3, 38.74752860140486)	(4, 38.96654739124293)	(5, 38.96746634439476)	(6, 38.929016584426016)	(7, 38.917276199702734)	(8, 38.95241874346465)	(9, 38.96718248279899)	(10, 38.93629183925178)	(15, 39.288345916836356)	(20, 39.32551841288355)	(25, 39.146160067192184)	(30, 39.095746364443485)	(35, 39.06989536644021)	(40, 39.070055286317135)	(45, 39.11774137516352)	(50, 39.091264228686)	(55, 39.06384869735972)	(60, 39.05058039323425)	(65, 39.03346693710246)	(70, 39.0106967032524)	(75, 38.99063315708366)	(80, 38.968416343911734)	(85, 38.93284346092837)	(90, 38.902056277884995)	(95, 38.86873542798802)	(100, 38.796707982302294)	(105, 38.828456489758935)	(110, 38.7914257453305)	(115, 38.76486827780937)	(120, 38.714032818231864)	(125, 38.74070804527681)	(130, 38.70807721411599)	(135, 38.681891028838585)	(140, 38.73285653683505)	(145, 38.84259619865447)	(150, 38.70924032232455)
fastp | SRR30333756_2	(1, 38.43869557479823)	(2, 39.01798015926158)	(3, 39.1317488833725)	(4, 39.184187856223076)	(5, 39.197660857962966)	(6, 39.22223097302507)	(7, 39.21746745077123)	(8, 39.20854240090826)	(9, 39.258165996950595)	(10, 39.258601785534324)	(15, 39.31222612279646)	(20, 39.28397978403741)	(25, 39.12257016602884)	(30, 39.06300162863215)	(35, 39.063264119248345)	(40, 39.040973772622955)	(45, 39.021283387108404)	(50, 38.96372268296875)	(55, 39.00217211430994)	(60, 38.977343308689726)	(65, 38.95258489177436)	(70, 38.92192156566274)	(75, 38.86400997580044)	(80, 38.819995883130765)	(85, 38.807688185396024)	(90, 38.798393438337946)	(95, 38.771103130440146)	(100, 38.69951674645159)	(105, 38.694964290025204)	(110, 38.65362101143868)	(115, 38.63914802843591)	(120, 38.59452208873007)	(125, 38.5794854680277)	(130, 38.517438170659005)	(135, 38.50483682311601)	(140, 38.48329249804819)	(145, 38.581195366140264)	(150, 38.413810483556034)
fastp | SRR30333757_1	(1, 35.404292698596876)	(2, 35.585648818182484)	(3, 35.7364199589995)	(4, 35.79085639421742)	(5, 35.96164137415586)	(6, 36.05980148002049)	(7, 35.925082350067235)	(8, 36.02912760759274)	(9, 36.04370180863346)	(10, 36.06075932976983)	(15, 36.02968725733972)	(20, 35.99232025950099)	(25, 35.90593396644508)	(30, 35.85815869324914)	(35, 35.827767520703446)	(40, 35.80623011407172)	(45, 35.77006363663108)	(50, 35.74617033069571)	(55, 35.71204368299409)	(60, 35.68995154564201)	(65, 35.65586944779005)	(70, 35.624493049823705)	(75, 35.59038455703214)	(80, 35.54953588717879)	(85, 35.5146822675336)	(90, 35.47085205265717)	(95, 35.438188641968374)	(100, 35.38263873756477)	(105, 35.342783400853236)	(110, 35.31263368433163)	(115, 35.24466294131879)	(120, 35.20896080523278)	(125, 35.170549038750984)	(130, 35.1188024814333)	(135, 35.060858249584065)	(140, 34.98414063513096)	(145, 35.01366490755597)	(150, 34.73514669865075)
fastp | SRR30333757_2	(1, 35.575482003459804)	(2, 35.889054108082455)	(3, 35.97784339445942)	(4, 35.98856205265578)	(5, 35.979710539383014)	(6, 36.005853481765804)	(7, 35.9635416123406)	(8, 36.04098398008159)	(9, 36.079943600009045)	(10, 36.02735754068319)	(15, 35.988545928587016)	(20, 35.966878009098735)	(25, 35.919152633704286)	(30, 35.876616302868726)	(35, 35.8304863510167)	(40, 35.80404695430085)	(45, 35.774473352290634)	(50, 35.72852543336105)	(55, 35.68465031227272)	(60, 35.64509477398756)	(65, 35.599978460589654)	(70, 35.54483961880998)	(75, 35.512141043167624)	(80, 35.4468526387847)	(85, 35.393579293271046)	(90, 35.34724217767671)	(95, 35.281473033614176)	(100, 35.232423857824585)	(105, 35.169361314122796)	(110, 35.07347119638655)	(115, 35.00655462164114)	(120, 34.92483339199457)	(125, 34.87855996674949)	(130, 34.75276749942302)	(135, 34.65436714365147)	(140, 34.57721370292484)	(145, 34.553868229305984)	(150, 34.12411816041086)
fastp | SRR30333758_1	(1, 35.492303451835994)	(2, 35.561602991555965)	(3, 35.720309351363966)	(4, 35.78943143468613)	(5, 35.90188685001236)	(6, 35.963479897031426)	(7, 35.85943992766957)	(8, 35.96140472889398)	(9, 35.96448795903509)	(10, 35.98012928496138)	(15, 35.95248469363798)	(20, 35.909202305577324)	(25, 35.82065851676559)	(30, 35.76779879445422)	(35, 35.74528598417263)	(40, 35.718036782241924)	(45, 35.686587863761346)	(50, 35.65802078610672)	(55, 35.63270193595211)	(60, 35.60551441556749)	(65, 35.56182075658768)	(70, 35.534896943690576)	(75, 35.49641570082797)	(80, 35.46815086696561)	(85, 35.42572295123928)	(90, 35.3981350926956)	(95, 35.35805024290797)	(100, 35.32542994431421)	(105, 35.280448495421325)	(110, 35.25834425306782)	(115, 35.19453939065875)	(120, 35.14959000504564)	(125, 35.10591661377426)	(130, 35.072378681888395)	(135, 35.016536395596674)	(140, 34.93340592576296)	(145, 34.955220792209126)	(150, 34.70929775844554)
fastp | SRR30333758_2	(1, 35.402962405263956)	(2, 35.870723313274446)	(3, 35.956594613719794)	(4, 35.961079998640166)	(5, 35.97479187006443)	(6, 35.97883014960272)	(7, 35.9748816450567)	(8, 36.030855729643385)	(9, 36.0462415981125)	(10, 36.02325105005836)	(15, 35.99737464225837)	(20, 35.982282155074365)	(25, 35.933458127717365)	(30, 35.8896185795686)	(35, 35.841773481405646)	(40, 35.82443813280866)	(45, 35.79000718927165)	(50, 35.748058600769)	(55, 35.707290948234025)	(60, 35.67394235535955)	(65, 35.63124781641395)	(70, 35.578888087075576)	(75, 35.542245636365365)	(80, 35.47899553823171)	(85, 35.43584856074843)	(90, 35.37955336484386)	(95, 35.334637984343125)	(100, 35.270449071085004)	(105, 35.22411169489142)	(110, 35.13124958837625)	(115, 35.06499990484754)	(120, 34.996854626314956)	(125, 34.92591208314375)	(130, 34.814850905947516)	(135, 34.75003639875113)	(140, 34.65760610319208)	(145, 34.68279744677496)	(150, 34.204085072481384)
fastp | SRR30333759_1	(1, 35.53648505299969)	(2, 35.680789618650856)	(3, 35.82315374411286)	(4, 35.86958960118443)	(5, 36.0072685220128)	(6, 36.09169521883566)	(7, 35.97174413422104)	(8, 36.07917075791497)	(9, 36.08787655086434)	(10, 36.098453711797625)	(15, 36.06554907203152)	(20, 36.02786546297006)	(25, 35.94619249387354)	(30, 35.90051173880229)	(35, 35.87220228357705)	(40, 35.848674243752924)	(45, 35.815624638042)	(50, 35.789793683479964)	(55, 35.759729888743024)	(60, 35.735442858020804)	(65, 35.69906638079685)	(70, 35.66804465202904)	(75, 35.63382708749928)	(80, 35.59775329034595)	(85, 35.55885266597517)	(90, 35.51956062307029)	(95, 35.48313723572359)	(100, 35.433408561572854)	(105, 35.39230406839516)	(110, 35.36198854127892)	(115, 35.29372624134081)	(120, 35.253608706150786)	(125, 35.21154695039643)	(130, 35.164108599677135)	(135, 35.10249388844845)	(140, 35.023134160348754)	(145, 35.04220440396968)	(150, 34.764454080583675)
fastp | SRR30333759_2	(1, 35.59486660779573)	(2, 35.98729927841825)	(3, 36.0309815204501)	(4, 36.03676260250228)	(5, 36.02755434459171)	(6, 36.04217231169918)	(7, 36.02017945110111)	(8, 36.092632419401774)	(9, 36.122941834568756)	(10, 36.07289293444303)	(15, 36.03545753175679)	(20, 36.014145359406356)	(25, 35.962411850594904)	(30, 35.91888667992155)	(35, 35.87038670501246)	(40, 35.849220936231006)	(45, 35.816166084029454)	(50, 35.76653371170537)	(55, 35.72727791849091)	(60, 35.68576172527854)	(65, 35.64049246663153)	(70, 35.58467453332917)	(75, 35.55181961990527)	(80, 35.48699464298869)	(85, 35.43489329908245)	(90, 35.38673114542446)	(95, 35.32233795249107)	(100, 35.267606362587244)	(105, 35.20743681177549)	(110, 35.11431807766017)	(115, 35.04536815030969)	(120, 34.96584217805745)	(125, 34.91084323839378)	(130, 34.791531840944884)	(135, 34.69995647848691)	(140, 34.61209650024337)	(145, 34.59626506105852)	(150, 34.15798995716635)
fastp | SRR30333760_1	(1, 35.67469588021884)	(2, 35.841814565247866)	(3, 35.95142331909956)	(4, 36.025527139232004)	(5, 36.10043314353712)	(6, 36.1714126544707)	(7, 36.05516018025565)	(8, 36.139573896023215)	(9, 36.16172221357666)	(10, 36.18070390486498)	(15, 36.156274731387974)	(20, 36.12142529153438)	(25, 36.04298255268489)	(30, 35.99803663960806)	(35, 35.96700125793642)	(40, 35.94922517666855)	(45, 35.928827367319656)	(50, 35.9086508667754)	(55, 35.88375875624611)	(60, 35.85705235416198)	(65, 35.82281996880762)	(70, 35.79842172976224)	(75, 35.77614611797701)	(80, 35.746546409952565)	(85, 35.71611131202187)	(90, 35.67794729627509)	(95, 35.6449804614915)	(100, 35.60555971876209)	(105, 35.57038868036067)	(110, 35.53575682103563)	(115, 35.48838785515609)	(120, 35.444471499723406)	(125, 35.41944390911742)	(130, 35.37323717365867)	(135, 35.326582218748534)	(140, 35.25662403011502)	(145, 35.26125592984628)	(150, 35.01537799337209)
fastp | SRR30333760_2	(1, 35.39732064729908)	(2, 35.822092800081556)	(3, 35.85814907090645)	(4, 35.83576631454269)	(5, 35.86343213596683)	(6, 35.88895762699314)	(7, 35.833734716520674)	(8, 35.92615949917769)	(9, 35.95359479320504)	(10, 35.89835579919698)	(15, 35.870891068707884)	(20, 35.85729535447566)	(25, 35.79242352313266)	(30, 35.754869224568)	(35, 35.71317123636643)	(40, 35.68945474690567)	(45, 35.66540694621806)	(50, 35.62129745580172)	(55, 35.574517518803866)	(60, 35.53827632202632)	(65, 35.49885498314575)	(70, 35.44089429421676)	(75, 35.4013674889077)	(80, 35.35311164621241)	(85, 35.293872382227256)	(90, 35.24612080942074)	(95, 35.182757064345644)	(100, 35.141157221511065)	(105, 35.063501252972785)	(110, 34.9927075781318)	(115, 34.912243023558716)	(120, 34.81950937518015)	(125, 34.77343778350058)	(130, 34.67391811728406)	(135, 34.57568466695202)	(140, 34.49945520431984)	(145, 34.4781798682019)	(150, 34.03997330086931)
fastp | SRR30333761_1	(1, 35.24116315463881)	(2, 35.43930973356471)	(3, 35.61032488414615)	(4, 35.67391288823814)	(5, 35.8607377603984)	(6, 35.976050592647866)	(7, 35.834746182359844)	(8, 35.95208610975537)	(9, 35.96311647629369)	(10, 35.981883917906444)	(15, 35.94769115454571)	(20, 35.90718345651076)	(25, 35.81029106877141)	(30, 35.75933404445816)	(35, 35.7283438596837)	(40, 35.70615624482012)	(45, 35.66709015464427)	(50, 35.64353644656678)	(55, 35.6115098055808)	(60, 35.58568525515525)	(65, 35.55037845523969)	(70, 35.52050595889548)	(75, 35.48308438759592)	(80, 35.44615926510129)	(85, 35.41339215123662)	(90, 35.369248177223994)	(95, 35.3364800851313)	(100, 35.282223675220486)	(105, 35.245345669908374)	(110, 35.21536996734111)	(115, 35.14667310227479)	(120, 35.10757860498546)	(125, 35.068591060093794)	(130, 35.0219321600265)	(135, 34.95844759988334)	(140, 34.88472642508924)	(145, 34.91001078405403)	(150, 34.63873830182415)
fastp | SRR30333761_2	(1, 35.73818075832565)	(2, 36.00742459542912)	(3, 36.057461443944874)	(4, 36.06042521823888)	(5, 36.046064864399845)	(6, 36.068715899855036)	(7, 36.0418569853454)	(8, 36.12200480931377)	(9, 36.15041703344671)	(10, 36.09869349404356)	(15, 36.06433139894354)	(20, 36.04044937228407)	(25, 35.99379187324505)	(30, 35.95099713514547)	(35, 35.90715139817439)	(40, 35.88756396993138)	(45, 35.85762662028607)	(50, 35.81012724262793)	(55, 35.769874356307454)	(60, 35.72965182085741)	(65, 35.6906845668396)	(70, 35.63119676740931)	(75, 35.600000393740466)	(80, 35.539858925470966)	(85, 35.488250728333966)	(90, 35.442498040047255)	(95, 35.381293013245205)	(100, 35.33113305814337)	(105, 35.266975890613686)	(110, 35.18062058183351)	(115, 35.113684472670805)	(120, 35.03566468845607)	(125, 34.98557407401934)	(130, 34.87112207447076)	(135, 34.776041285298774)	(140, 34.696669110380384)	(145, 34.68346199721209)	(150, 34.23202142532517)
fastp | SRR30333762_1	(1, 35.656657719720066)	(2, 35.81118597555231)	(3, 35.93024567478587)	(4, 36.00595958684107)	(5, 36.07895028898063)	(6, 36.149343198246065)	(7, 36.0267475299202)	(8, 36.11063816516486)	(9, 36.13627503621203)	(10, 36.14990130034748)	(15, 36.12418698384162)	(20, 36.08350555340636)	(25, 36.001944748155786)	(30, 35.954386823587484)	(35, 35.920488744404736)	(40, 35.90384673937854)	(45, 35.87867898259354)	(50, 35.85867281337537)	(55, 35.828294738732396)	(60, 35.80165458237364)	(65, 35.762903000549535)	(70, 35.7371540678065)	(75, 35.71463994628995)	(80, 35.67821087784206)	(85, 35.649863452496014)	(90, 35.60530071719977)	(95, 35.57558492741655)	(100, 35.532132322378104)	(105, 35.50078442644461)	(110, 35.46285808508636)	(115, 35.416625205975905)	(120, 35.3743484508731)	(125, 35.3513542278639)	(130, 35.302902293718724)	(135, 35.255878245227805)	(140, 35.18519137624685)	(145, 35.19431727904387)	(150, 34.939015107167556)
fastp | SRR30333762_2	(1, 35.5163134368742)	(2, 35.85322378170934)	(3, 35.90796955235624)	(4, 35.887288533589555)	(5, 35.92802463082178)	(6, 35.94581050458196)	(7, 35.87892882447247)	(8, 35.982740409895946)	(9, 36.01661107523323)	(10, 35.970104141442945)	(15, 35.94483290375695)	(20, 35.9330624434749)	(25, 35.87018773704076)	(30, 35.831629742529515)	(35, 35.79195317238022)	(40, 35.77499610428844)	(45, 35.75519539760629)	(50, 35.71226193860089)	(55, 35.66394585210263)	(60, 35.632514705148495)	(65, 35.590994433958336)	(70, 35.53738329233107)	(75, 35.49992762898428)	(80, 35.450809813983156)	(85, 35.39466797527039)	(90, 35.35271792076854)	(95, 35.28933816765774)	(100, 35.25114866755506)	(105, 35.176851107151094)	(110, 35.105479542251565)	(115, 35.03232919313047)	(120, 34.942210444952714)	(125, 34.89740455252561)	(130, 34.797402875751494)	(135, 34.70331054971738)	(140, 34.632094195741935)	(145, 34.61164619148228)	(150, 34.18323756830239)
fastp | SRR30333763_1	(1, 35.769762389353005)	(2, 35.96232948705202)	(3, 36.06579776068166)	(4, 36.13433781519017)	(5, 36.188590717615206)	(6, 36.25505096946099)	(7, 36.13572954234615)	(8, 36.208343568636614)	(9, 36.23754369072726)	(10, 36.257301804276445)	(15, 36.236969224737564)	(20, 36.201961423979874)	(25, 36.13021672968857)	(30, 36.08696477762108)	(35, 36.05419332983032)	(40, 36.04072349995732)	(45, 36.02527349464669)	(50, 36.007672932382945)	(55, 35.98131641191184)	(60, 35.956225961324485)	(65, 35.922700084209524)	(70, 35.89798304542812)	(75, 35.8820427763801)	(80, 35.8517669152197)	(85, 35.82493042211753)	(90, 35.78398711638656)	(95, 35.753793911336274)	(100, 35.71368806412844)	(105, 35.68137386572702)	(110, 35.64517391646744)	(115, 35.60652958165135)	(120, 35.56298791037901)	(125, 35.54865419577377)	(130, 35.4988432184536)	(135, 35.45722428503957)	(140, 35.393565089197885)	(145, 35.395278654160876)	(150, 35.1437668868567)
fastp | SRR30333763_2	(1, 35.33827664807804)	(2, 35.87337719149042)	(3, 35.91639370436284)	(4, 35.906337248716646)	(5, 35.945933165521346)	(6, 35.976432920531884)	(7, 35.88693957133328)	(8, 35.99395157008456)	(9, 36.03054808099105)	(10, 35.97580176960014)	(15, 35.94939504893868)	(20, 35.94192934511413)	(25, 35.87561482769826)	(30, 35.83915056946191)	(35, 35.80420266453011)	(40, 35.780431165663636)	(45, 35.76464604358871)	(50, 35.721419066867625)	(55, 35.67510026862649)	(60, 35.64073830609827)	(65, 35.60380575486461)	(70, 35.54966373640502)	(75, 35.51200606649188)	(80, 35.4716164381835)	(85, 35.410531857198464)	(90, 35.37063505322662)	(95, 35.30311145812629)	(100, 35.27261435468065)	(105, 35.189381012114104)	(110, 35.130354294410786)	(115, 35.048764596013086)	(120, 34.95184502631278)	(125, 34.91715422100576)	(130, 34.82742192875114)	(135, 34.719709212271866)	(140, 34.65764185808432)	(145, 34.6133035552339)	(150, 34.19606688804052)
fastp | SRR30333764_1	(1, 35.693920862925346)	(2, 35.85682689531434)	(3, 35.98114590142486)	(4, 36.05346190254999)	(5, 36.127675830994896)	(6, 36.19521732146665)	(7, 36.08379112769624)	(8, 36.164696436644434)	(9, 36.187235589712245)	(10, 36.20342555424279)	(15, 36.180549998721446)	(20, 36.14567689505367)	(25, 36.07057021981031)	(30, 36.02534260393194)	(35, 35.99579878055668)	(40, 35.97797083179901)	(45, 35.95747494941291)	(50, 35.93564817387004)	(55, 35.90981471054023)	(60, 35.882612234278106)	(65, 35.848388947647216)	(70, 35.823465422344164)	(75, 35.800944207911584)	(80, 35.77018705402877)	(85, 35.74033768035915)	(90, 35.6998260291161)	(95, 35.666638976109255)	(100, 35.62746810648512)	(105, 35.5908812509515)	(110, 35.55594173124774)	(115, 35.507639279613684)	(120, 35.465344293122314)	(125, 35.441784884729536)	(130, 35.39453414094796)	(135, 35.34850386507638)	(140, 35.279048669420035)	(145, 35.28309084980837)	(150, 35.040003414104675)
fastp | SRR30333764_2	(1, 35.47364855722717)	(2, 35.92800095730532)	(3, 35.956149581936124)	(4, 35.948315294069744)	(5, 35.979880004160904)	(6, 36.00161170395134)	(7, 35.9444230634118)	(8, 36.03538926402933)	(9, 36.061965062824406)	(10, 36.01283445047919)	(15, 35.98659793399807)	(20, 35.97551612188066)	(25, 35.91459291807566)	(30, 35.87369415870754)	(35, 35.83527201099554)	(40, 35.81439483513735)	(45, 35.792666670802475)	(50, 35.74943905660432)	(55, 35.70488083326758)	(60, 35.67066580829118)	(65, 35.631009060489255)	(70, 35.57651514783236)	(75, 35.53870894209589)	(80, 35.49047415292851)	(85, 35.434152759772175)	(90, 35.389141118443796)	(95, 35.32622124922538)	(100, 35.28692471243137)	(105, 35.211034736637984)	(110, 35.14121097490293)	(115, 35.06530086460841)	(120, 34.97507966514029)	(125, 34.930886086119514)	(130, 34.83469724707449)	(135, 34.739459857761254)	(140, 34.66693262487708)	(145, 34.641197755004235)	(150, 34.19996163271795)
fastp | SRR30333765_1	(1, 35.29235270723963)	(2, 35.47164451514536)	(3, 35.63678507268799)	(4, 35.69652955205348)	(5, 35.870897850340405)	(6, 35.980277387495995)	(7, 35.83207257703581)	(8, 35.94727278847365)	(9, 35.96577756390197)	(10, 35.980851052264796)	(15, 35.94973049903569)	(20, 35.90984228681992)	(25, 35.815397102952524)	(30, 35.7659907359602)	(35, 35.733000873849306)	(40, 35.71223760031143)	(45, 35.671836329927174)	(50, 35.648762640942394)	(55, 35.61536419436645)	(60, 35.58966190447545)	(65, 35.555528663853885)	(70, 35.524638299348204)	(75, 35.48950509403544)	(80, 35.44852612844459)	(85, 35.41774173151094)	(90, 35.370339919140136)	(95, 35.34101016772304)	(100, 35.28254651382424)	(105, 35.247466384300836)	(110, 35.21257897633184)	(115, 35.144525894353514)	(120, 35.10635217753592)	(125, 35.06476779590291)	(130, 35.01606921748501)	(135, 34.951313953985725)	(140, 34.87640312907873)	(145, 34.89985228605034)	(150, 34.62699915488355)
fastp | SRR30333765_2	(1, 35.54712528066005)	(2, 35.894334388444726)	(3, 35.97529473512299)	(4, 35.97018636699675)	(5, 35.956077429135284)	(6, 35.980353460237595)	(7, 35.94865062515038)	(8, 36.029898058536865)	(9, 36.06382031773023)	(10, 36.00957836851272)	(15, 35.974070031304265)	(20, 35.95118991381664)	(25, 35.904259694537146)	(30, 35.859741700541754)	(35, 35.81095974610315)	(40, 35.78804627117833)	(45, 35.75478904560841)	(50, 35.70906612851434)	(55, 35.66405091913998)	(60, 35.62506470614536)	(65, 35.57926029712506)	(70, 35.518359230976955)	(75, 35.48679727708989)	(80, 35.4207742914438)	(85, 35.36663011300494)	(90, 35.31956712071688)	(95, 35.256497428646746)	(100, 35.20627355707204)	(105, 35.14105022838397)	(110, 35.04927558490924)	(115, 34.9838071774085)	(120, 34.901034692122764)	(125, 34.85073534355685)	(130, 34.73114843651861)	(135, 34.633090248319135)	(140, 34.55339907259706)	(145, 34.53890518869859)	(150, 34.10115589004252)
fastp | SRR30333766_1	(1, 35.72777310981881)	(2, 35.88354057937939)	(3, 36.005231593139904)	(4, 36.0718929621304)	(5, 36.13840879785812)	(6, 36.2027428423892)	(7, 36.101109631300524)	(8, 36.17764836318804)	(9, 36.19660022936418)	(10, 36.21297557751901)	(15, 36.192385338262966)	(20, 36.158599103566985)	(25, 36.0870026472874)	(30, 36.044787295057326)	(35, 36.01687851226839)	(40, 36.0001829501287)	(45, 35.98104978943561)	(50, 35.96139898713461)	(55, 35.9366691619979)	(60, 35.91356900124998)	(65, 35.880348936572666)	(70, 35.85538650083313)	(75, 35.8348409032546)	(80, 35.80528177070568)	(85, 35.774993398783174)	(90, 35.73910870841553)	(95, 35.710140607202696)	(100, 35.67269908245684)	(105, 35.63712349593508)	(110, 35.60779139780782)	(115, 35.562542387550344)	(120, 35.518382017150955)	(125, 35.49642007715696)	(130, 35.4530777216479)	(135, 35.41401860893019)	(140, 35.34277045602717)	(145, 35.35036710939272)	(150, 35.110820902448566)
