gene_id	pvalue	padj	log2FoldChange	baseMean	rank	rank_frac	neglog10_pvalue	distance_to_line	selected_by_bend
ENSMUSG00000032011	4.3293219023102e-91	7.31265762519216e-87	1.16788576202631	85101.0541720352	1	0.0	90.36358012146346	0.0	True
ENSMUSG00000054423	5.428530582030661e-88	4.58466550305399e-84	-1.12524188136704	26411.1966484768	2	4.658746797111577e-05	87.26531771119897	0.03423794566669097	True
ENSMUSG00000071547	9.8566860406692e-11	5.54964279709812e-07	0.494898548080755	290.058023437387	3	9.317493594223154e-05	10.00626907655667	0.889119008146727	True
ENSMUSG00000037428	6.02935065196795e-10	2.54604404655976e-06	-0.427349057682547	16683.7522086158	4	0.0001397624039133473	9.219729457918298	0.8977760573112055	True
ENSMUSG00000021721	8.455687926745501e-10	2.85650049541317e-06	-0.38187217721178	736.109369998505	5	0.00018634987188446308	9.072851053869194	0.8993547892197569	True
ENSMUSG00000066113	1.83596963560113e-09	5.16856051915644e-06	1.00339132183029	343.552194222797	6	0.00023293733985557886	8.736134505705541	0.9030342184672613	True
ENSMUSG00000021675	3.3327289017687905e-09	8.0418748399681e-06	-0.258541974333091	6807.00530093294	7	0.0002795248078266946	8.477200012248359	0.9058529326245383	True
ENSMUSG00000034910	5.399490321325781e-09	1.14003488771892e-05	0.311732293906425	626.124838111709	8	0.0003261122757978104	8.267647232970086	0.9081252021457679	True
ENSMUSG00000037362	1.03916053299998e-08	1.7663968861801e-05	1.95183723378299	3474.04167500216	9	0.00037269974376892616	7.983317355993741	0.9112249347191763	True
ENSMUSG00000039084	1.07633736685091e-08	1.7663968861801e-05	3.05360361027507	281.172985047038	10	0.0004192872117400419	7.968051582203761	0.91134727700989	True
ENSMUSG00000062542	1.15033839014748e-08	1.7663968861801e-05	-0.208094193177368	10768.6288298582	11	0.0004658746797111577	7.939174386293154	0.9116202396006577	True
ENSMUSG00000054889	1.90517269879122e-08	2.68168933794021e-05	3.00042636843903	48.774280820478	12	0.0005124621476822735	7.720065650574932	0.9139982527402637	True
ENSMUSG00000037697	2.66111188183697e-08	3.45760313816218e-05	-0.2687297724693	4465.50885451883	13	0.0005590496156533892	7.574936865905968	0.9155576238359859	True
ENSMUSG00000032939	3.38055263975652e-08	4.07863675986625e-05	-0.171705037835919	6348.76048046223	14	0.000605637083624505	7.47101229712535	0.9166610402705728	True
ENSMUSG00000040732	4.01573937022245e-08	4.52199024682849e-05	0.808492650986179	264.589642080553	15	0.0006522245515956208	7.3962344815570775	0.9174419266509503	True
ENSMUSG00000070576	9.30404765683152e-08	9.82216681072132e-05	1.64890595592466	83.618507110194	16	0.0006988120195667365	7.031328073747584	0.9214332972283686	True
ENSMUSG00000001420	1.16908222990948e-07	0.0001161586349729	-0.211280193240375	11064.3872077762	17	0.0007453994875378523	6.932154940728695	0.9224841355654009	True
ENSMUSG00000059991	2.61515094796362e-07	0.0002241227179897	-0.275029871352051	9142.41596863668	18	0.0007919869555089681	6.582503238354773	0.9263067017159508	True
ENSMUSG00000031849	2.76804594078783e-07	0.0002241227179897	1.3472713143515	1380.19567686289	19	0.0008385744234800838	6.557826706243792	0.9265331809020956	True
ENSMUSG00000031842	2.8101621916543e-07	0.0002241227179897	-0.391176399172671	518.166104058393	20	0.0008851618914511996	6.551268613579723	0.9265591663586497	True
ENSMUSG00000074199	2.94305023360853e-07	0.0002241227179897	3.07992497106757	206.203043613713	21	0.0009317493594223154	6.531202325058797	0.9267346298414608	True
ENSMUSG00000052504	3.04615483191268e-07	0.0002241227179897	1.27157566605821	161.087995285593	22	0.0009783368273934311	6.5162480258403095	0.9268535254391692	True
ENSMUSG00000045136	3.06983164171192e-07	0.0002241227179897	-0.176543677111386	30567.1848252027	23	0.001024924295364547	6.512885441812857	0.9268441502651144	True
ENSMUSG00000079355	3.184503718995e-07	0.0002241227179897	1.88359469250476	31.9168720505826	24	0.0010715117633356627	6.496958239590986	0.9269738117431984	True
ENSMUSG00000056481	3.52732853261109e-07	0.0002383204249773	1.7416336824133	387.326277313124	25	0.0011180992313067784	6.452554088601473	0.927418591401439	True
ENSMUSG00000031934	4.16381348033748e-07	0.0002705037442168	-0.165952921825373	4859.37487557887	26	0.0011646866992778943	6.38050873311791	0.9281692411207095	True
ENSMUSG00000052684	4.39658092704165e-07	0.0002750468460691	-0.228556511492266	12732.0800475042	27	0.00121127416724901	6.356884928455125	0.9283840711108543	True
ENSMUSG00000029822	5.73427548895038e-07	0.0003459201688709	-0.234378489063949	25563.6594773664	28	0.0012578616352201257	6.241521446294148	0.9296140674538718	True
ENSMUSG00000040152	6.20897641027842e-07	0.0003616407605034	2.49472706237062	4676.37408368252	29	0.0013044491031912416	6.206979990162935	0.9299497092097148	True
ENSMUSG00000032271	1.03751399961012e-06	0.0005841549655804	1.23270889266119	54.9447224501561	30	0.0013510365711623573	5.984006034459336	0.9323704938238083	True
ENSMUSG00000025358	1.16265912369551e-06	0.0006233391735832	0.637656807039431	96.8918896889355	31	0.001397624039133473	5.934547596017657	0.9328712028541497	True
ENSMUSG00000061947	1.19320895408808e-06	0.0006233391735832	-1.00529733421167	55.4936569454114	32	0.001444211507104589	5.923283496261657	0.9329492637069378	True
ENSMUSG00000028680	1.22147839093925e-06	0.0006233391735832	-0.317232361274883	896.818904164854	33	0.0014907989750757046	5.913114211685922	0.9330152096323147	True
ENSMUSG00000072294	1.25472333798054e-06	0.0006233391735832	0.430751920406043	635.913102110926	34	0.0015373864430468203	5.90145202401088	0.9330976756178865	True
ENSMUSG00000022665	1.77655649514647e-06	0.0008052054668159	0.822796011932562	749.975741798623	35	0.0015839739110179362	5.750420977231651	0.934722359542949	True
ENSMUSG00000036412	1.78900830895046e-06	0.0008052054668159	1.97238208060779	119.125387565091	36	0.001630561378989052	5.747387642371165	0.934709340987043	True
ENSMUSG00000040151	1.80691176639107e-06	0.0008052054668159	-0.151012794068521	5974.29391285692	37	0.0016771488469601676	5.743063054027364	0.934710611091453	True
ENSMUSG00000004360	1.84992113444165e-06	0.0008052054668159	-0.286005141285627	2660.34947272899	38	0.0017237363149312835	5.732846785979085	0.9347770769231755	True
ENSMUSG00000024011	1.88719881211408e-06	0.0008052054668159	1.83162901959933	1362.22956794963	39	0.0017703237829023992	5.72418234548642	0.9348263706526748	True
ENSMUSG00000031891	1.90682722589764e-06	0.0008052054668159	2.64390835124692	35.337706560793	40	0.001816911250873515	5.7196886557943465	0.9348295119866737	True
ENSMUSG00000031595	2.06299062725674e-06	0.0008499018215852	1.34514257709232	191.242415221196	41	0.0018634987188446308	5.685502745143633	0.9351612193728027	True
ENSMUSG00000046056	2.18256392193702e-06	0.0008777544572723	2.51151164147355	46.4918427393838	42	0.0019100861868157465	5.661033028017356	0.9353854100005018	True
ENSMUSG00000032181	2.33128161520719e-06	0.0009129593397892	-0.297672711496513	53485.1422404897	43	0.0019566736547868622	5.63240526120995	0.9356556124765634	True
ENSMUSG00000046491	2.38357701307185e-06	0.0009129593397892	1.17496015679566	156.915822749563	44	0.002003261122757978	5.6227708115104615	0.9357156400644715	True
