contrast_id	gene_set_used	source	native	name	p_value	term_size	query_size	intersection_size	effective_domain_size	parents
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0040013	negative regulation of locomotion	0.0012878077885505328	323	158	12	25907	['GO:0040011', 'GO:0040012', 'GO:0048519']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0002053	positive regulation of mesenchymal cell proliferation	0.001440361150780368	29	158	5	25907	['GO:0008284', 'GO:0010463', 'GO:0010464']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0048880	sensory system development	0.0014418164641347366	455	158	14	25907	['GO:0048731']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0048634	regulation of muscle organ development	0.0014612030860216402	53	158	6	25907	['GO:0007517', 'GO:0050793']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0007165	signal transduction	0.001508457975827058	6843	158	70	25907	['GO:0007154', 'GO:0009987', 'GO:0023052', 'GO:0050794', 'GO:0051716']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0043534	blood vessel endothelial cell migration	0.0015711805003640097	123	158	8	25907	['GO:0043542']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0065007	biological regulation	0.0018938749591854492	13503	158	112	25907	['GO:0008150']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0032870	cellular response to hormone stimulus	0.002067560552857287	691	158	17	25907	['GO:0009725', 'GO:0070887', 'GO:0071495']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0097191	extrinsic apoptotic signaling pathway	0.0020728217614111952	223	158	10	25907	['GO:0007166', 'GO:0097190']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0044057	regulation of system process	0.002201244225425549	617	158	16	25907	['GO:0003008', 'GO:0051239']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0014706	striated muscle tissue development	0.002221026014956184	472	158	14	25907	['GO:0060537']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:1903053	regulation of extracellular matrix organization	0.0022637255982042963	57	158	6	25907	['GO:0030198', 'GO:0051128']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0048745	smooth muscle tissue development	0.002406665971759449	32	158	5	25907	['GO:0060537']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0048523	negative regulation of cellular process	0.0024229766734667514	5540	158	60	25907	['GO:0009987', 'GO:0048519', 'GO:0050794']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:1901699	cellular response to nitrogen compound	0.002662071541581232	704	158	17	25907	['GO:0070887', 'GO:1901698']
