Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
fastp | SRR35329987_1	(1, 0.0)	(2, 0.09239689399368872)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0006060335172968515)	(9, 0.0)	(10, 0.022592786648555352)	(15, 7.64388051286009e-05)	(20, 1.0001338988788904e-05)	(25, 0.0)	(30, 0.0009184596062215288)	(35, 0.00015526250250348878)	(40, 0.012065744387187296)	(45, 0.032993562834892284)	(50, 0.0012936549387311059)	(55, 0.016922317432094047)	(60, 0.01573667772393624)	(65, 9.076733514861139e-05)	(70, 0.06572756547322003)	(75, 1.692423727854164e-06)	(80, 0.0005165562380834175)	(85, 0.0005431977719661182)	(90, 0.049357655533454614)	(95, 0.01723547629954494)	(100, 0.0002000269940429001)	(105, 7.54198322888911e-05)	(110, 0.0019242573295978236)	(115, 0.0014996445910824493)	(120, 0.02164483883603894)	(125, 0.01891522100458258)	(130, 3.8635051598792034e-07)	(135, 0.0018700910058846673)	(140, 0.03539366336016015)	(145, 0.0)	(150, 0.0019091861082924904)
fastp | SRR35329987_2	(1, 0.04129362366775914)	(2, 3.5719067817103226e-05)	(3, 0.0)	(4, 0.0)	(5, 0.0829456286492832)	(6, 0.0)	(7, 0.0)	(8, 0.0009001205089910013)	(9, 0.0)	(10, 0.00413483929050787)	(15, 0.0853083259218252)	(20, 1.1430101701473034e-05)	(25, 0.019420457172159025)	(30, 0.00012882781858669472)	(35, 0.002180617792715278)	(40, 0.0017225747599529675)	(45, 1.0718872677200044e-05)	(50, 0.036939166509678566)	(55, 0.08434354045028637)	(60, 0.0668444723917472)	(65, 3.2550246367309933e-05)	(70, 1.0566806781884182e-05)	(75, 0.033871095931594375)	(80, 1.2191456634385274e-06)	(85, 3.480755894280556e-05)	(90, 0.00145393421751943)	(95, 0.030969451573125934)	(100, 0.017190795235664313)	(105, 0.00027204135892950894)	(110, 0.00014237771494376856)	(115, 0.0015466393794978793)	(120, 3.66851535383731e-06)	(125, 0.03362665088999394)	(130, 0.004146754248180413)	(135, 0.0007192666613493158)	(140, 0.03476130067440656)	(145, 0.0012710625005189218)	(150, 0.0)
fastp | SRR35329988_1	(1, 0.0)	(2, 0.09600588924059876)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.000695282840572197)	(9, 0.0)	(10, 0.023360203849131293)	(15, 8.284912352612628e-05)	(20, 1.2021245374379106e-05)	(25, 0.0)	(30, 0.0009405855256337774)	(35, 0.00015270654861142163)	(40, 0.011910108412887723)	(45, 0.0329752643787426)	(50, 0.001334647983277303)	(55, 0.016749423568447927)	(60, 0.01569164835830375)	(65, 0.00011445798130268704)	(70, 0.06584975260323273)	(75, 2.973915106599541e-06)	(80, 0.0005259477489221231)	(85, 0.0005460565108980454)	(90, 0.04965632379085706)	(95, 0.01711745915606995)	(100, 0.00019640376107023453)	(105, 6.542301743771638e-05)	(110, 0.0019351556284829471)	(115, 0.0014550493992518925)	(120, 0.021525018495122263)	(125, 0.0187543177864831)	(130, 0.0)	(135, 0.001866184933360051)	(140, 0.03516700931072483)	(145, 0.0)	(150, 0.002009342043834197)
fastp | SRR35329988_2	(1, 0.043243993495401596)	(2, 3.4114344981346115e-05)	(3, 0.0)	(4, 0.0)	(5, 0.0832682426216114)	(6, 0.0)	(7, 0.0)	(8, 0.000825242250024944)	(9, 0.0)	(10, 0.004157076609869748)	(15, 0.08478681832106673)	(20, 7.4726660435329584e-06)	(25, 0.01928305227607498)	(30, 0.00014328145554776668)	(35, 0.002224352451069721)	(40, 0.0016874287832672418)	(45, 1.4625433245552674e-05)	(50, 0.03692841241330511)	(55, 0.08401535971596055)	(60, 0.06623436999113394)	(65, 3.202920812776846e-05)	(70, 1.5093214181463298e-05)	(75, 0.03362651211560051)	(80, 6.6717506296031e-07)	(85, 4.4305105301634806e-05)	(90, 0.001459650624168864)	(95, 0.03082298278993387)	(100, 0.017294962737785316)	(105, 0.00027107413078116216)	(110, 0.00013802661387638632)	(115, 0.0015719922590368286)	(120, 2.3258644043659658e-06)	(125, 0.033665939431996875)	(130, 0.0041604221896809354)	(135, 0.0007136251399915257)	(140, 0.03440395702890693)	(145, 0.001283033775377712)	(150, 0.0)
fastp | SRR35329989_1	(1, 0.0)	(2, 0.09514286970649777)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0007596676120890831)	(9, 0.0)	(10, 0.02410971820104551)	(15, 8.764094054836191e-05)	(20, 1.4550426423087114e-05)	(25, 0.0)	(30, 0.0009731899468111427)	(35, 0.00015904329838746)	(40, 0.011795733882788382)	(45, 0.032755399233940975)	(50, 0.0013814901887366285)	(55, 0.016756309458423893)	(60, 0.015578704938065473)	(65, 9.498477203453848e-05)	(70, 0.06547516137672289)	(75, 2.0628682690452067e-06)	(80, 0.0005321406020372355)	(85, 0.0005673932453563741)	(90, 0.04925879650305462)	(95, 0.016920849506422676)	(100, 0.00021324159450645627)	(105, 7.118470240745264e-05)	(110, 0.001991387483935475)	(115, 0.0015315240433662184)	(120, 0.021386188450968357)	(125, 0.01880582421323137)	(130, 0.0)	(135, 0.0018567623730931632)	(140, 0.035096756276786205)	(145, 0.0)	(150, 0.0019301211363951553)
fastp | SRR35329989_2	(1, 0.041876465627654555)	(2, 3.891393113151205e-05)	(3, 0.0)	(4, 0.0)	(5, 0.08272594185544703)	(6, 0.0)	(7, 0.0)	(8, 0.0009576210878450357)	(9, 0.0)	(10, 0.004138750362343686)	(15, 0.08455658852867728)	(20, 1.3196898383730172e-05)	(25, 0.019447829251490363)	(30, 0.0001471973004597117)	(35, 0.0022885664889882255)	(40, 0.0017161442573738533)	(45, 1.2524063888675396e-05)	(50, 0.03688720507497399)	(55, 0.08399321555458185)	(60, 0.06679285715975321)	(65, 2.8579825207422162e-05)	(70, 1.058637446661278e-05)	(75, 0.03387578457934178)	(80, 1.3878992011002377e-06)	(85, 3.3757198326951056e-05)	(90, 0.001484820369336801)	(95, 0.030623191170045104)	(100, 0.017121068118529575)	(105, 0.00028728936537915226)	(110, 0.0001460535696806912)	(115, 0.0016369404887805093)	(120, 1.453736634248469e-06)	(125, 0.03354729887725666)	(130, 0.00409491773327277)	(135, 0.0007260545008654273)	(140, 0.03434270020987661)	(145, 0.001253430314518682)	(150, 0.0)
fastp | SRR35329990_1	(1, 0.0)	(2, 0.09807383320761852)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0008315264777318495)	(9, 0.0)	(10, 0.024372126786699658)	(15, 8.229540398170881e-05)	(20, 1.9545158445655844e-05)	(25, 0.0)	(30, 0.0009683466809499175)	(35, 0.0001765969624739513)	(40, 0.011955647664419321)	(45, 0.032815494631902246)	(50, 0.0014048591096598965)	(55, 0.0167510962717827)	(60, 0.015635769885448694)	(65, 0.00010459781405205421)	(70, 0.06567767456256386)	(75, 2.7911785555370463e-06)	(80, 0.0005427444081969917)	(85, 0.0006107275101460501)	(90, 0.04917505245092862)	(95, 0.017110142862852146)	(100, 0.00020863369026950763)	(105, 6.766045335153101e-05)	(110, 0.0020656271666867248)	(115, 0.0014981985931262621)	(120, 0.021434400042858927)	(125, 0.018760548019964133)	(130, 0.0)	(135, 0.0018858938487667683)	(140, 0.03520954216376093)	(145, 0.0)	(150, 0.002015969784254814)
fastp | SRR35329990_2	(1, 0.04351198036774558)	(2, 3.600423924199761e-05)	(3, 0.0)	(4, 0.0)	(5, 0.08238798631118824)	(6, 0.0)	(7, 0.0)	(8, 0.0010304070373543125)	(9, 0.0)	(10, 0.004169290904223323)	(15, 0.08422900307776238)	(20, 1.4401695696799043e-05)	(25, 0.019465263324290268)	(30, 0.0001525907013873766)	(35, 0.0023095142164710866)	(40, 0.0017634119127446087)	(45, 1.4406489275493812e-05)	(50, 0.036570859201059645)	(55, 0.08389566684958327)	(60, 0.06631230186537862)	(65, 3.828602278334991e-05)	(70, 1.489042554848519e-05)	(75, 0.03366305500349722)	(80, 1.4091203291214714e-06)	(85, 4.144048823296979e-05)	(90, 0.0015155232519610757)	(95, 0.030538211300618595)	(100, 0.017111327799472578)	(105, 0.00027527409082004294)	(110, 0.00014937113414229805)	(115, 0.0016245964790054276)	(120, 6.424935550483042e-06)	(125, 0.03351433507481953)	(130, 0.004184626676335365)	(135, 0.0007629674187187154)	(140, 0.0344654151690342)	(145, 0.0012862107243708635)	(150, 0.0)
fastp | SRR35329991_1	(1, 0.0)	(2, 0.09753765377492339)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0007669437550609415)	(9, 0.0)	(10, 0.024286037861466995)	(15, 0.0001033908080263241)	(20, 1.4196946773763907e-05)	(25, 0.0)	(30, 0.0009814453315784351)	(35, 0.0001678992430963234)	(40, 0.012079867853851156)	(45, 0.032677825023984065)	(50, 0.0014121035656711723)	(55, 0.016682664631990203)	(60, 0.015592773043245935)	(65, 9.895421020882706e-05)	(70, 0.06560992957119312)	(75, 2.2050676360396003e-06)	(80, 0.0005419269553554305)	(85, 0.000589899028174769)	(90, 0.04949104536517879)	(95, 0.01715288154622141)	(100, 0.00021390275510660143)	(105, 7.670893502319134e-05)	(110, 0.0020457768363752638)	(115, 0.0014754944833378011)	(120, 0.02145370323401025)	(125, 0.018664536195592957)	(130, 5.182983872114268e-07)	(135, 0.0018817592717276213)	(140, 0.03503474912316189)	(145, 0.0)	(150, 0.0020052668003925633)
fastp | SRR35329991_2	(1, 0.04303680962755452)	(2, 2.314719582678898e-05)	(3, 0.0)	(4, 0.0)	(5, 0.08187934737129487)	(6, 0.0)	(7, 0.0)	(8, 0.0009660096391713266)	(9, 0.0)	(10, 0.004130694252609916)	(15, 0.08476379660059048)	(20, 1.4814205329144947e-05)	(25, 0.019594255582015715)	(30, 0.00014721746855198768)	(35, 0.0023284066893889616)	(40, 0.0017677736911862899)	(45, 1.2349912020924876e-05)	(50, 0.036640449529659704)	(55, 0.083819199146453)	(60, 0.06671084503309446)	(65, 4.0086721562479724e-05)	(70, 1.0612316192849794e-05)	(75, 0.03368719616951133)	(80, 1.5914953797218055e-06)	(85, 3.4881218518267094e-05)	(90, 0.0014935915420870441)	(95, 0.03043844361584388)	(100, 0.017177361350415175)	(105, 0.00028413020866806656)	(110, 0.00014293590656706254)	(115, 0.0016545569135218226)	(120, 4.0130310251664536e-06)	(125, 0.033306417505931336)	(130, 0.004104281143258313)	(135, 0.000740940950449346)	(140, 0.03441130910533028)	(145, 0.00134713439745719)	(150, 0.0)
fastp | SRR35329992_1	(1, 0.0)	(2, 0.09552572656334778)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0007666570109087271)	(9, 0.0)	(10, 0.02284716793744121)	(15, 7.916424023448606e-05)	(20, 9.468148333692685e-06)	(25, 0.0)	(30, 0.0009313009826303688)	(35, 0.0001470226287025308)	(40, 0.011534024282276038)	(45, 0.03303212700739497)	(50, 0.0012975356813027313)	(55, 0.016779112331896055)	(60, 0.015516036026846914)	(65, 9.787354331895725e-05)	(70, 0.06580404356371061)	(75, 3.7363424440476515e-06)	(80, 0.0005161431771054947)	(85, 0.0005608156319427504)	(90, 0.04952108383149591)	(95, 0.01708222505417655)	(100, 0.0001996804081148997)	(105, 6.625408348569205e-05)	(110, 0.0019753851786453278)	(115, 0.0014866953732476861)	(120, 0.021580710156790833)	(125, 0.018866977700613685)	(130, 0.0)	(135, 0.0019177129545343632)	(140, 0.03559217183314345)	(145, 0.0)	(150, 0.0019328584029765605)
fastp | SRR35329992_2	(1, 0.042941997755102025)	(2, 3.156049444564228e-05)	(3, 0.0)	(4, 0.0)	(5, 0.08178113123227057)	(6, 0.0)	(7, 0.0)	(8, 0.0009349796479521525)	(9, 0.0)	(10, 0.004163355225620977)	(15, 0.08534641508814662)	(20, 1.2887201898637264e-05)	(25, 0.01939076778740262)	(30, 0.0001336070879443855)	(35, 0.0022153679689374426)	(40, 0.0017552226468363489)	(45, 1.60476872864944e-05)	(50, 0.037034444999784505)	(55, 0.08418086177708288)	(60, 0.06659875174725674)	(65, 3.065811194692231e-05)	(70, 1.5911187527476797e-05)	(75, 0.03354621982014749)	(80, 1.6149773125160926e-06)	(85, 3.707029682636419e-05)	(90, 0.0014902989742169696)	(95, 0.030135212973422455)	(100, 0.01710880529756432)	(105, 0.00026484505150849315)	(110, 0.00014969600337672528)	(115, 0.0015311424263424278)	(120, 2.9678517622743914e-06)	(125, 0.03376025011567991)	(130, 0.0041851592092461)	(135, 0.0006772135552210327)	(140, 0.03464958033292316)	(145, 0.001278963230278947)	(150, 0.0)
fastp | SRR35329993_1	(1, 0.0)	(2, 0.09544448860338252)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0007040827659488434)	(9, 0.0)	(10, 0.02391672041063952)	(15, 8.424714475318918e-05)	(20, 8.497550623520524e-06)	(25, 0.0)	(30, 0.0009347340203662372)	(35, 0.00015320251614082592)	(40, 0.012048217344596206)	(45, 0.03309572610558177)	(50, 0.0013475581958776188)	(55, 0.016693120565322125)	(60, 0.01587400129789794)	(65, 9.903628282253454e-05)	(70, 0.06610186931355762)	(75, 2.72171674966113e-06)	(80, 0.0005150623566661643)	(85, 0.0005756699743655402)	(90, 0.0497973940704327)	(95, 0.017066949385729127)	(100, 0.00019765449285078323)	(105, 6.228155178223158e-05)	(110, 0.0019700455083561563)	(115, 0.00147455378233536)	(120, 0.021445535939429865)	(125, 0.018641429745961918)	(130, 4.051212396813645e-07)	(135, 0.0018902798434635819)	(140, 0.03521498216395968)	(145, 0.0)	(150, 0.0018887414377692752)
fastp | SRR35329993_2	(1, 0.04285678960182408)	(2, 2.7920523477281718e-05)	(3, 0.0)	(4, 0.0)	(5, 0.08317645337462559)	(6, 0.0)	(7, 0.0)	(8, 0.0009165215315368565)	(9, 0.0)	(10, 0.004157730126508256)	(15, 0.08437169456661393)	(20, 1.2624932354944778e-05)	(25, 0.019383155759410985)	(30, 0.00013790415121042564)	(35, 0.0022271749313754305)	(40, 0.001716955548423927)	(45, 1.3843295670777402e-05)	(50, 0.03695710956916304)	(55, 0.0843649172444337)	(60, 0.06665350857638842)	(65, 2.882171100605201e-05)	(70, 1.1035567393378726e-05)	(75, 0.033567848300331285)	(80, 1.7489006541655464e-06)	(85, 4.02796222523319e-05)	(90, 0.001424308272949432)	(95, 0.031223644638014022)	(100, 0.01714587310381539)	(105, 0.00025502298345595517)	(110, 0.00015346810550470326)	(115, 0.0015240890353341414)	(120, 4.527875480526446e-06)	(125, 0.033874747735995955)	(130, 0.004090880524224969)	(135, 0.0007284332011877748)	(140, 0.034406845987631614)	(145, 0.0012291615383579133)	(150, 0.0)
fastp | SRR35329994_1	(1, 0.0)	(2, 0.09754901538989018)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.000800576743050198)	(9, 0.0)	(10, 0.024459510626348234)	(15, 0.00010558787752827414)	(20, 1.575938470571256e-05)	(25, 0.0)	(30, 0.0009654238537095976)	(35, 0.00017745535103593453)	(40, 0.012076671519285025)	(45, 0.032793067969421934)	(50, 0.0013649134023326342)	(55, 0.016632955349720334)	(60, 0.01573154760907801)	(65, 0.00010728987465330292)	(70, 0.06543812779075742)	(75, 1.2847689183307247e-06)	(80, 0.0005316554930403879)	(85, 0.0006127580779803631)	(90, 0.04905411314413434)	(95, 0.017070035579600254)	(100, 0.00021297665157799517)	(105, 6.206859995459061e-05)	(110, 0.002009707160341322)	(115, 0.0014638762787406686)	(120, 0.02131231583066207)	(125, 0.018473706199567463)	(130, 0.0)	(135, 0.0018502959662063097)	(140, 0.0350200980853354)	(145, 0.0)	(150, 0.001947184026723015)
fastp | SRR35329994_2	(1, 0.043007360861889575)	(2, 2.836689247028261e-05)	(3, 0.0)	(4, 0.0)	(5, 0.08240424668770041)	(6, 0.0)	(7, 0.0)	(8, 0.0008967089897550447)	(9, 0.0)	(10, 0.004153858620731717)	(15, 0.08434737882191476)	(20, 1.4498633929255556e-05)	(25, 0.01948301212397832)	(30, 0.00016389899211481003)	(35, 0.002350459752228509)	(40, 0.0017722232676125884)	(45, 1.5449539637455554e-05)	(50, 0.036585370354527406)	(55, 0.08337885150601186)	(60, 0.06628769633789013)	(65, 3.552403445951871e-05)	(70, 1.496999894362769e-05)	(75, 0.03325252623975448)	(80, 1.6223065699785362e-06)	(85, 3.785646378742517e-05)	(90, 0.001497415557907603)	(95, 0.03101314094475979)	(100, 0.017173847951516465)	(105, 0.00027063085844763237)	(110, 0.00014983270938901967)	(115, 0.0016507088453210131)	(120, 5.470535531511215e-06)	(125, 0.03335513784601246)	(130, 0.004077959997239437)	(135, 0.0007670541282740635)	(140, 0.034195803592863)	(145, 0.0012705690533023801)	(150, 1.8370793862075277e-06)
fastp | SRR35329995_1	(1, 0.0)	(2, 0.09771945178544378)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0008157746340995836)	(9, 0.0)	(10, 0.024828161867524866)	(15, 9.527517181834689e-05)	(20, 1.156695376708365e-05)	(25, 0.0)	(30, 0.0009640178642768351)	(35, 0.00015767964431222462)	(40, 0.012076077406338032)	(45, 0.03289329691124988)	(50, 0.0013870950570512564)	(55, 0.016772929179254752)	(60, 0.01605304742366398)	(65, 9.836086430433e-05)	(70, 0.06589893500282841)	(75, 2.166898496945716e-06)	(80, 0.0005420366664405109)	(85, 0.0006072073863329153)	(90, 0.04927662449936799)	(95, 0.017197960008720883)	(100, 0.00019992579679813417)	(105, 6.765255859986844e-05)	(110, 0.002044450914622435)	(115, 0.0014520723901587397)	(120, 0.021340655425214544)	(125, 0.018682513470075157)	(130, 0.0)	(135, 0.001925866610126972)	(140, 0.03516863025359329)	(145, 0.0)	(150, 0.0018794032956768122)
fastp | SRR35329995_2	(1, 0.04339738417297673)	(2, 3.5005254821437356e-05)	(3, 0.0)	(4, 0.0)	(5, 0.08231713966401134)	(6, 0.0)	(7, 0.0)	(8, 0.000928400236568556)	(9, 0.0)	(10, 0.004165625323751046)	(15, 0.0847419384458163)	(20, 1.4002101928574943e-05)	(25, 0.019418480226771954)	(30, 0.0001588946837725946)	(35, 0.0023201784249475767)	(40, 0.0017611272724516254)	(45, 1.6746672779425522e-05)	(50, 0.03699230120405321)	(55, 0.08375078198745016)	(60, 0.0662373555497357)	(65, 3.366381508649994e-05)	(70, 1.3515754198083104e-05)	(75, 0.03371111069296644)	(80, 1.8749007767354564e-06)	(85, 4.499041716787681e-05)	(90, 0.0015053397262012435)	(95, 0.031051340902954305)	(100, 0.017043690937602704)	(105, 0.0002725638972756985)	(110, 0.0001579580665653542)	(115, 0.0016797466358311132)	(120, 3.955945744256863e-06)	(125, 0.03345869830455958)	(130, 0.004154713481015445)	(135, 0.0007668475826609397)	(140, 0.03437828267078095)	(145, 0.0012663604781068488)	(150, 0.0)
fastp | SRR35329996_1	(1, 0.0)	(2, 0.08892035482168203)	(3, 0.0)	(4, 1.5850613169875048e-06)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0006276842815270519)	(9, 0.0)	(10, 0.020524324969144404)	(15, 6.340245267950018e-05)	(20, 8.876343375130026e-06)	(25, 0.0)	(30, 0.000932653419902507)	(35, 0.00013536740946748122)	(40, 0.011796770379762575)	(45, 0.03310244385089286)	(50, 0.001271477004886307)	(55, 0.016847894489944067)	(60, 0.01567173639595589)	(65, 9.156835434556401e-05)	(70, 0.06572907892089172)	(75, 1.613983668125086e-06)	(80, 0.0005081618336309514)	(85, 0.0004807267790111924)	(90, 0.049295873110059035)	(95, 0.017216129116907234)	(100, 0.00017085012788889002)	(105, 6.112853255422075e-05)	(110, 0.0018354959105167084)	(115, 0.0014880157961162396)	(120, 0.021784487365635728)	(125, 0.01885940309348601)	(130, 5.31201557737944e-07)	(135, 0.0019156583078036944)	(140, 0.035400752612245484)	(145, 0.0)	(150, 0.0019463830393167002)
fastp | SRR35329996_2	(1, 0.03977552868848445)	(2, 2.853110370577509e-05)	(3, 0.0)	(4, 0.0)	(5, 0.08346774389124502)	(6, 0.0)	(7, 0.0)	(8, 0.0008559331111732526)	(9, 0.0)	(10, 0.004223871397508303)	(15, 0.08508735954494284)	(20, 8.242318848335025e-06)	(25, 0.01941636710857014)	(30, 0.00015787339590287155)	(35, 0.0022486605838807463)	(40, 0.0016252057838353545)	(45, 1.0147650985598846e-05)	(50, 0.03699759475818963)	(55, 0.08397312806554583)	(60, 0.06689682353467805)	(65, 2.806706066632331e-05)	(70, 8.64695702341302e-06)	(75, 0.03405617496160993)	(80, 1.304147673440327e-06)	(85, 3.108796133943461e-05)	(90, 0.0014412048510374482)	(95, 0.03025459635574313)	(100, 0.017124003475676854)	(105, 0.00025975889240016463)	(110, 0.00013142748670382274)	(115, 0.0014901506147619763)	(120, 1.3694738142432664e-06)	(125, 0.03341447453219613)	(130, 0.004241338808099511)	(135, 0.0006742744862765272)	(140, 0.03442409640544911)	(145, 0.0013083037316737036)	(150, 0.0)
