contrast_id	subset	abs_log2FoldChange
geno_in_contra	all tested genes	0.282206816103789
geno_in_contra	all tested genes	0.150634987010017
geno_in_contra	all tested genes	0.413849865376047
geno_in_contra	all tested genes	1.4869177832128
geno_in_contra	all tested genes	0.333620905000583
geno_in_contra	all tested genes	1.89264170241466
geno_in_contra	all tested genes	0.204029223399325
geno_in_contra	all tested genes	1.17529011890746
geno_in_contra	all tested genes	0.314880088556491
geno_in_contra	all tested genes	1.21335981022651
geno_in_contra	all tested genes	0.23869597597513
geno_in_contra	all tested genes	0.664085919017077
geno_in_contra	all tested genes	0.540542704777747
geno_in_contra	all tested genes	0.493091456051668
geno_in_contra	all tested genes	0.219373975105127
geno_in_contra	all tested genes	0.966302957564366
geno_in_contra	all tested genes	0.135163622556984
geno_in_contra	all tested genes	0.407831989920312
geno_in_contra	all tested genes	0.179210326639678
geno_in_contra	all tested genes	0.183532774702133
geno_in_contra	all tested genes	0.594653763391799
geno_in_contra	all tested genes	0.206295228951404
geno_in_contra	all tested genes	0.319780860185368
geno_in_contra	all tested genes	1.16675932839805
geno_in_contra	all tested genes	0.359912585448
geno_in_contra	all tested genes	0.157871454339363
geno_in_contra	all tested genes	1.22296333483942
geno_in_contra	all tested genes	1.23253310902613
geno_in_contra	all tested genes	0.390032312090719
geno_in_contra	all tested genes	0.30177489535221
geno_in_contra	all tested genes	1.68430037670373
geno_in_contra	all tested genes	2.60306135719855
geno_in_contra	all tested genes	1.1706693372227
geno_in_contra	all tested genes	1.7547040917188
geno_in_contra	all tested genes	1.94717636416607
geno_in_contra	all tested genes	0.113848415642494
geno_in_contra	all tested genes	1.16020789610494
geno_in_contra	all tested genes	0.509490556703027
geno_in_contra	all tested genes	0.14561479755586
geno_in_contra	all tested genes	0.186136781562945
geno_in_contra	all tested genes	0.290994922486105
geno_in_contra	all tested genes	0.568878501102977
geno_in_contra	all tested genes	1.07153312746706
geno_in_contra	all tested genes	0.212792181719451
geno_in_contra	all tested genes	2.88667649944034
geno_in_contra	all tested genes	0.547701320185072
geno_in_contra	all tested genes	0.145178561821043
geno_in_contra	all tested genes	1.13850219600381
geno_in_contra	all tested genes	0.216276440533894
geno_in_contra	all tested genes	0.290159792274804
geno_in_contra	all tested genes	0.817285281917182
geno_in_contra	all tested genes	0.535819688537138
geno_in_contra	all tested genes	0.318614942981917
geno_in_contra	all tested genes	1.02258641220991
geno_in_contra	all tested genes	0.626415398588643
geno_in_contra	all tested genes	0.174440435186746
geno_in_contra	all tested genes	0.252621665996289
geno_in_contra	all tested genes	0.139366246960516
geno_in_contra	all tested genes	1.4843745877053
geno_in_contra	all tested genes	0.23927466061372
geno_in_contra	all tested genes	1.21055800486457
geno_in_contra	all tested genes	0.567111857190452
geno_in_contra	all tested genes	1.03732292198895
geno_in_contra	all tested genes	1.6292746726953
geno_in_contra	all tested genes	0.486636104469036
geno_in_contra	all tested genes	0.181615490971585
geno_in_contra	all tested genes	1.7704583411066
geno_in_contra	all tested genes	0.172402535135322
geno_in_contra	all tested genes	1.17689319966097
geno_in_contra	all tested genes	0.580833573708724
geno_in_contra	all tested genes	1.44378934984451
geno_in_contra	all tested genes	1.76184446219197
geno_in_contra	all tested genes	0.268732606949371
geno_in_contra	all tested genes	0.456761948300731
geno_in_contra	all tested genes	1.25054969837833
geno_in_contra	all tested genes	0.297363258219966
geno_in_contra	all tested genes	0.168089196615336
geno_in_contra	all tested genes	1.04150807021579
geno_in_contra	all tested genes	1.45443589382
geno_in_contra	all tested genes	0.193384080798208
geno_in_contra	all tested genes	0.210965535828167
geno_in_contra	all tested genes	0.156636192285863
geno_in_contra	all tested genes	0.202310720556073
geno_in_contra	all tested genes	2.24382533791064
geno_in_contra	all tested genes	0.255035259635033
geno_in_contra	all tested genes	0.587701537196802
geno_in_contra	all tested genes	0.326651070234016
geno_in_contra	all tested genes	0.25259064839276
geno_in_contra	all tested genes	0.226551737120986
geno_in_contra	all tested genes	1.09996765934607
geno_in_contra	all tested genes	0.315051304368039
geno_in_contra	all tested genes	0.538166706823878
geno_in_contra	all tested genes	0.168025718113205
geno_in_contra	all tested genes	0.584580116961868
geno_in_contra	all tested genes	0.226617350297916
geno_in_contra	all tested genes	0.122734750868358
geno_in_contra	all tested genes	1.61495300741478
geno_in_contra	all tested genes	0.162028019622233
geno_in_contra	all tested genes	0.143876701118419
geno_in_contra	all tested genes	0.150406842455892
geno_in_contra	all tested genes	1.26219667773146
geno_in_contra	all tested genes	1.14365426333706
geno_in_contra	all tested genes	0.313593753244909
geno_in_contra	all tested genes	0.0792958255877029
geno_in_contra	all tested genes	0.437042380878014
geno_in_contra	all tested genes	0.238036193667256
geno_in_contra	all tested genes	0.827299909236517
geno_in_contra	all tested genes	1.96690388081143
geno_in_contra	all tested genes	0.627457964529058
geno_in_contra	all tested genes	0.561989759116702
geno_in_contra	all tested genes	1.16198618464621
geno_in_contra	all tested genes	0.546703589948175
geno_in_contra	all tested genes	0.131262591655569
geno_in_contra	all tested genes	0.200477905430461
geno_in_contra	all tested genes	0.174067291744102
geno_in_contra	all tested genes	0.249198768296363
geno_in_contra	all tested genes	0.667705568178672
geno_in_contra	all tested genes	1.37986148894385
geno_in_contra	all tested genes	0.0889889056009777
geno_in_contra	all tested genes	0.126063474302609
geno_in_contra	all tested genes	0.345215785218121
geno_in_contra	all tested genes	0.115425349154311
geno_in_contra	all tested genes	0.391843517832641
geno_in_contra	all tested genes	2.32604373506271
geno_in_contra	all tested genes	0.499143090171226
geno_in_contra	all tested genes	0.201987901762316
geno_in_contra	all tested genes	0.128813826449721
geno_in_contra	all tested genes	0.343995162268852
geno_in_contra	all tested genes	0.200274737930698
geno_in_contra	all tested genes	0.139900528964986
geno_in_contra	all tested genes	0.126583735999549
geno_in_contra	all tested genes	0.224656574914467
geno_in_contra	all tested genes	1.29472726779461
geno_in_contra	all tested genes	0.776625573379878
geno_in_contra	all tested genes	0.119502400565495
geno_in_contra	all tested genes	0.433601235976518
geno_in_contra	all tested genes	0.13302095505031
geno_in_contra	all tested genes	1.13712714332606
geno_in_contra	all tested genes	0.50809505197758
geno_in_contra	all tested genes	0.841858029167451
geno_in_contra	all tested genes	0.12758256274482
geno_in_contra	all tested genes	1.11697244007832
geno_in_contra	all tested genes	0.480796166183118
geno_in_contra	all tested genes	0.925000022184509
geno_in_contra	all tested genes	0.487028718720711
geno_in_contra	all tested genes	0.228594437804332
geno_in_contra	all tested genes	1.02874718114336
geno_in_contra	all tested genes	0.853236672287717
geno_in_contra	all tested genes	0.229625835286898
geno_in_contra	all tested genes	0.655518107699792
geno_in_contra	all tested genes	2.76345863562223
geno_in_contra	all tested genes	0.286531904381354
geno_in_contra	all tested genes	0.193860453587095
geno_in_contra	all tested genes	0.7422914352354
geno_in_contra	all tested genes	0.161199658532596
geno_in_contra	all tested genes	0.099710759254279
geno_in_contra	all tested genes	0.418001351819626
geno_in_contra	all tested genes	0.162890469504303
geno_in_contra	all tested genes	0.59411233545918
geno_in_contra	all tested genes	0.659121075640098
geno_in_contra	all tested genes	0.184747932758818
geno_in_contra	all tested genes	1.90500734712069
geno_in_contra	all tested genes	0.363223474152703
geno_in_contra	all tested genes	0.284853568104276
geno_in_contra	all tested genes	0.366029293569274
geno_in_contra	all tested genes	2.09257836122486
geno_in_contra	all tested genes	0.113496525243238
geno_in_contra	all tested genes	0.218741314099877
geno_in_contra	all tested genes	2.54239269248684
geno_in_contra	all tested genes	0.936327515710337
geno_in_contra	all tested genes	0.15981820081492
geno_in_contra	all tested genes	0.504832315047226
geno_in_contra	all tested genes	0.796492660263873
geno_in_contra	all tested genes	0.70864186033356
geno_in_contra	all tested genes	0.763258996103506
geno_in_contra	all tested genes	0.309360797360166
geno_in_contra	all tested genes	1.82265074400192
geno_in_contra	all tested genes	0.125781075304453
geno_in_contra	all tested genes	0.895030062347548
geno_in_contra	all tested genes	0.344054294602726
geno_in_contra	all tested genes	0.191954028291535
geno_in_contra	all tested genes	0.247432154976894
geno_in_contra	all tested genes	0.756580505749655
geno_in_contra	all tested genes	0.234530888653106
geno_in_contra	all tested genes	0.980910471668446
geno_in_contra	all tested genes	0.876031714226522
geno_in_contra	all tested genes	0.900882084369087
geno_in_contra	all tested genes	0.246455180523981
geno_in_contra	all tested genes	0.234248320175543
geno_in_contra	all tested genes	1.46398175884778
geno_in_contra	all tested genes	0.673299327200913
geno_in_contra	all tested genes	0.233767798662951
geno_in_contra	all tested genes	1.16609680902928
geno_in_contra	all tested genes	0.855521215278819
geno_in_contra	all tested genes	0.321212641263521
geno_in_contra	all tested genes	0.116877943485433
geno_in_contra	all tested genes	1.49823363612146
geno_in_contra	all tested genes	0.436568136898282
geno_in_contra	all tested genes	0.121295371408744
geno_in_contra	all tested genes	0.175865015463941
geno_in_contra	all tested genes	1.94730440335969
geno_in_contra	all tested genes	0.515565099872243
geno_in_contra	all tested genes	0.15311060908692
geno_in_contra	all tested genes	0.980715450349127
geno_in_contra	all tested genes	2.03509807368718
geno_in_contra	all tested genes	1.32046533697602
geno_in_contra	all tested genes	0.214337732739504
geno_in_contra	all tested genes	0.118884697456955
geno_in_contra	all tested genes	0.887653693893502
geno_in_contra	all tested genes	0.283606729600713
geno_in_contra	all tested genes	0.261489495243711
geno_in_contra	all tested genes	0.190869763560097
geno_in_contra	all tested genes	0.454010297281122
geno_in_contra	all tested genes	0.621122008853186
geno_in_contra	all tested genes	0.49270485666975
geno_in_contra	all tested genes	0.215664982569694
geno_in_contra	all tested genes	1.82383226875932
geno_in_contra	all tested genes	0.731216651502149
geno_in_contra	all tested genes	1.26201556809758
geno_in_contra	all tested genes	0.376608576893833
geno_in_contra	all tested genes	1.11935464996945
geno_in_contra	all tested genes	0.390910200427078
geno_in_contra	all tested genes	0.194029991970221
geno_in_contra	all tested genes	0.212994444164865
geno_in_contra	all tested genes	0.33970703440471
geno_in_contra	all tested genes	0.536319782609345
geno_in_contra	all tested genes	0.213479242540802
geno_in_contra	all tested genes	0.157138088864511
geno_in_contra	all tested genes	0.200746578183738
geno_in_contra	all tested genes	1.18207369689241
geno_in_contra	all tested genes	1.95441193843602
geno_in_contra	all tested genes	0.174741379855293
geno_in_contra	all tested genes	0.951645722800602
geno_in_contra	all tested genes	0.692055739878598
geno_in_contra	all tested genes	0.109198515955396
geno_in_contra	all tested genes	1.28468977441738
geno_in_contra	all tested genes	0.638368457392352
geno_in_contra	all tested genes	0.240576804357299
geno_in_contra	all tested genes	0.398213174208746
geno_in_contra	all tested genes	0.306144500707608
geno_in_contra	all tested genes	0.34189881243683
geno_in_contra	all tested genes	1.61864104662908
geno_in_contra	all tested genes	0.103397901055723
geno_in_contra	all tested genes	0.13231251537884
geno_in_contra	all tested genes	0.177572723063575
geno_in_contra	all tested genes	0.149057893543238
geno_in_contra	all tested genes	1.92958813184069
geno_in_contra	all tested genes	0.217371441314698
geno_in_contra	all tested genes	0.348715271385374
geno_in_contra	all tested genes	0.476942403215677
geno_in_contra	all tested genes	0.127460279812328
geno_in_contra	all tested genes	0.171148997479228
geno_in_contra	all tested genes	1.80252148987882
geno_in_contra	all tested genes	0.306455315209914
geno_in_contra	all tested genes	0.166765930519442
geno_in_contra	all tested genes	0.409754432383788
geno_in_contra	all tested genes	0.291512548996097
geno_in_contra	all tested genes	0.0949034522312759
geno_in_contra	all tested genes	0.152361881500652
geno_in_contra	all tested genes	0.637550226510624
geno_in_contra	all tested genes	0.65943376146197
geno_in_contra	all tested genes	0.133295146191397
geno_in_contra	all tested genes	0.174533913890164
geno_in_contra	all tested genes	0.143914835491712
geno_in_contra	all tested genes	0.584450564930928
geno_in_contra	all tested genes	1.99449392857494
geno_in_contra	all tested genes	0.696946549625762
geno_in_contra	all tested genes	2.05595156688684
geno_in_contra	all tested genes	0.583364502646265
geno_in_contra	all tested genes	0.722666151193079
geno_in_contra	all tested genes	0.151248189232648
geno_in_contra	all tested genes	0.164605063186199
geno_in_contra	all tested genes	1.77571417019324
geno_in_contra	all tested genes	1.70343124711662
geno_in_contra	all tested genes	0.690854937092478
geno_in_contra	all tested genes	1.99441716091794
geno_in_contra	all tested genes	0.135284442024497
geno_in_contra	all tested genes	0.68702099872971
geno_in_contra	all tested genes	0.14558867488647
geno_in_contra	all tested genes	0.140125435006138
geno_in_contra	all tested genes	0.129587262672661
geno_in_contra	all tested genes	0.16682139504442
geno_in_contra	all tested genes	0.955671178653198
geno_in_contra	all tested genes	0.207102153622555
geno_in_contra	all tested genes	0.617755038155761
geno_in_contra	all tested genes	0.173539114913682
geno_in_contra	all tested genes	0.208049918346175
geno_in_contra	all tested genes	0.324431195364533
geno_in_contra	all tested genes	0.788614796487107
geno_in_contra	all tested genes	0.421974539882939
geno_in_contra	all tested genes	0.765910234561321
geno_in_contra	all tested genes	0.237227338770486
geno_in_contra	all tested genes	0.451919174194198
geno_in_contra	all tested genes	0.827702226654458
geno_in_contra	all tested genes	0.188305672531289
geno_in_contra	all tested genes	0.182545510505962
geno_in_contra	all tested genes	0.579908644818756
geno_in_contra	all tested genes	0.284269070301588
geno_in_contra	all tested genes	0.378113611498042
geno_in_contra	all tested genes	0.562272398430523
geno_in_contra	all tested genes	1.01152750747335
geno_in_contra	all tested genes	0.146805321157294
geno_in_contra	all tested genes	0.820672440322518
geno_in_contra	all tested genes	0.514914518490894
geno_in_contra	all tested genes	0.133608584364486
geno_in_contra	all tested genes	0.128643783103238
geno_in_contra	all tested genes	0.167287083020747
geno_in_contra	all tested genes	0.959917688458124
geno_in_contra	all tested genes	1.21871822398977
geno_in_contra	all tested genes	0.1937692905692
geno_in_contra	all tested genes	0.814911637788904
geno_in_contra	all tested genes	2.46031413270231
geno_in_contra	all tested genes	0.790778173660149
geno_in_contra	all tested genes	1.40115439492198
geno_in_contra	all tested genes	1.07319468005122
geno_in_contra	all tested genes	0.451526360628827
geno_in_contra	all tested genes	0.426006839556858
geno_in_contra	all tested genes	0.122096381135439
geno_in_contra	all tested genes	0.136536040757506
geno_in_contra	all tested genes	1.31975636474449
geno_in_contra	all tested genes	0.143250641640849
geno_in_contra	all tested genes	1.71459204051861
geno_in_contra	all tested genes	0.183362327357966
geno_in_contra	all tested genes	0.538310136414624
geno_in_contra	all tested genes	0.290323876586725
geno_in_contra	all tested genes	0.274845464262949
geno_in_contra	all tested genes	0.201313115551615
geno_in_contra	all tested genes	0.123444477600496
geno_in_contra	all tested genes	0.268742998240744
geno_in_contra	all tested genes	0.267023532993829
geno_in_contra	all tested genes	0.408432361935267
geno_in_contra	all tested genes	0.289140389353766
geno_in_contra	all tested genes	0.160866421458125
geno_in_contra	all tested genes	0.103857904905313
geno_in_contra	all tested genes	1.54779576904653
geno_in_contra	all tested genes	0.353338819806388
geno_in_contra	all tested genes	0.10141568562778
geno_in_contra	all tested genes	0.35051282226761
geno_in_contra	all tested genes	0.0984126625198524
geno_in_contra	all tested genes	0.708876176998405
geno_in_contra	all tested genes	0.296849538209455
geno_in_contra	all tested genes	0.15844717064799
geno_in_contra	all tested genes	0.486696556463264
geno_in_contra	all tested genes	0.163482055852491
geno_in_contra	all tested genes	0.527573132569448
geno_in_contra	all tested genes	0.154201146842685
geno_in_contra	all tested genes	0.843491923874278
geno_in_contra	all tested genes	0.191203595248935
geno_in_contra	all tested genes	0.091081145988706
geno_in_contra	all tested genes	2.57220467797282
geno_in_contra	all tested genes	0.131981589978066
geno_in_contra	all tested genes	0.974187250718514
geno_in_contra	all tested genes	0.327766751346306
geno_in_contra	all tested genes	0.130280145212409
geno_in_contra	all tested genes	0.115909523614528
geno_in_contra	all tested genes	0.4493517253462
geno_in_contra	all tested genes	1.98646971919586
geno_in_contra	all tested genes	1.3293395726883
geno_in_contra	all tested genes	0.276571435030992
geno_in_contra	all tested genes	0.6194062359652
geno_in_contra	all tested genes	0.151927109163367
geno_in_contra	all tested genes	0.43406195413244
geno_in_contra	all tested genes	2.60891375959719
geno_in_contra	all tested genes	0.142046747236293
