contrast_id	gene_set_used	source	native	name	p_value	term_size	query_size	intersection_size	effective_domain_size	parents
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0030335	positive regulation of cell migration	3.4869921218665123e-15	579	787	63	25907	['GO:0016477', 'GO:0030334', 'GO:2000147']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0042127	regulation of cell population proliferation	4.118781013076124e-15	1736	787	122	25907	['GO:0008283', 'GO:0050794']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0042692	muscle cell differentiation	4.19568950531489e-15	453	787	55	25907	['GO:0030154', 'GO:0061061']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0048729	tissue morphogenesis	5.9925246503996895e-15	653	787	67	25907	['GO:0009653', 'GO:0009888']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0023051	regulation of signaling	6.07766189076823e-15	3558	787	198	25907	['GO:0023052', 'GO:0050789']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0048523	negative regulation of cellular process	7.100097757506958e-15	5540	787	272	25907	['GO:0009987', 'GO:0048519', 'GO:0050794']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0071495	cellular response to endogenous stimulus	7.725873271240481e-15	1303	787	101	25907	['GO:0009719']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0030199	collagen fibril organization	1.0096212090967217e-14	63	787	22	25907	['GO:0030198', 'GO:0097435']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:2000026	regulation of multicellular organismal development	1.2245194112553748e-14	1543	787	112	25907	['GO:0007275', 'GO:0050793', 'GO:0051239']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:2000145	regulation of cell motility	1.465496248493882e-14	1034	787	87	25907	['GO:0040012', 'GO:0048870', 'GO:0050794']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0065007	biological regulation	2.912209842326481e-14	13503	787	526	25907	['GO:0008150']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0070848	response to growth factor	3.0636075560099285e-14	763	787	72	25907	['GO:0009719']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:2000147	positive regulation of cell motility	3.099789873999048e-14	605	787	63	25907	['GO:0040017', 'GO:0048522', 'GO:0048870', 'GO:2000145']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0040017	positive regulation of locomotion	3.338629970203057e-14	623	787	64	25907	['GO:0040011', 'GO:0040012', 'GO:0048518']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0045595	regulation of cell differentiation	3.4965697128486723e-14	1740	787	120	25907	['GO:0030154', 'GO:0050793', 'GO:0050794']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0071363	cellular response to growth factor stimulus	4.09242888543995e-14	731	787	70	25907	['GO:0070848', 'GO:0071495']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0050673	epithelial cell proliferation	5.220965071325934e-14	479	787	55	25907	['GO:0008283']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0051241	negative regulation of multicellular organismal process	5.726608871666648e-14	1157	787	92	25907	['GO:0032501', 'GO:0048519', 'GO:0051239']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0040012	regulation of locomotion	7.200475795781895e-14	1081	787	88	25907	['GO:0040011', 'GO:0050789']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0009790	embryo development	9.994647564951633e-14	1249	787	96	25907	['GO:0007275']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0061448	connective tissue development	1.12738589939983e-13	306	787	43	25907	['GO:0009888']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0007369	gastrulation	1.4782332816235093e-13	203	787	35	25907	['GO:0048598']
interaction	bend-point selected genes (log2FC < 0)	REAC	REAC:R-MMU-1474244	Extracellular matrix organization	6.039590585385183e-13	236	416	45	8469	['REAC:0000000']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0006915	apoptotic process	6.648725256730398e-13	2015	787	129	25907	['GO:0012501']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0007423	sensory organ development	8.814292490883156e-13	666	787	64	25907	['GO:0048513']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0001654	eye development	9.241351663517402e-13	446	787	51	25907	['GO:0007423', 'GO:0150063']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0051216	cartilage development	1.0897367257042466e-12	216	787	35	25907	['GO:0001501', 'GO:0048513', 'GO:0061448']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0048589	developmental growth	1.1951380891125359e-12	780	787	70	25907	['GO:0032502', 'GO:0040007']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0150063	visual system development	1.2188336202359195e-12	449	787	51	25907	['GO:0048880']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0008219	cell death	1.401343635491396e-12	2081	787	131	25907	['GO:0009987']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0012501	programmed cell death	1.401343635491396e-12	2081	787	131	25907	['GO:0008219']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0048705	skeletal system morphogenesis	1.6563711030500922e-12	245	787	37	25907	['GO:0001501', 'GO:0009887']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0002009	morphogenesis of an epithelium	1.6572878489852589e-12	535	787	56	25907	['GO:0048729', 'GO:0060429']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0048880	sensory system development	2.1039348812242214e-12	455	787	51	25907	['GO:0048731']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0006950	response to stress	2.13240421666223e-12	3917	787	204	25907	['GO:0050896']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0061138	morphogenesis of a branching epithelium	2.178205295133863e-12	208	787	34	25907	['GO:0001763', 'GO:0002009']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0051716	cellular response to stimulus	3.309043874906651e-12	8484	787	363	25907	['GO:0009987', 'GO:0050896']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0042060	wound healing	4.773130290727251e-12	369	787	45	25907	['GO:0009611']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0001763	morphogenesis of a branching structure	6.022985748376435e-12	228	787	35	25907	['GO:0009653', 'GO:0032501']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0009967	positive regulation of signal transduction	7.91003074798758e-12	1578	787	107	25907	['GO:0007165', 'GO:0009966', 'GO:0010647', 'GO:0023056', 'GO:0048584']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0050789	regulation of biological process	9.097899800286467e-12	13108	787	505	25907	['GO:0008150', 'GO:0065007']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0016055	Wnt signaling pathway	9.188049230235318e-12	439	787	49	25907	['GO:0007166']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	1.0191226143052976e-11	259	787	37	25907	['GO:0007178', 'GO:0009966']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0009725	response to hormone	1.3949966648166014e-11	1016	787	80	25907	['GO:0009719', 'GO:0042221']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0051240	positive regulation of multicellular organismal process	1.5720451652438705e-11	1775	787	115	25907	['GO:0032501', 'GO:0048518', 'GO:0051239']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0009628	response to abiotic stimulus	1.6015051839043206e-11	1289	787	93	25907	['GO:0050896']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0048754	branching morphogenesis of an epithelial tube	2.0682841143448507e-11	173	787	30	25907	['GO:0035239', 'GO:0060562', 'GO:0061138']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0009611	response to wounding	2.5376901873908774e-11	535	787	54	25907	['GO:0006950']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0048585	negative regulation of response to stimulus	2.988385793602361e-11	1655	787	109	25907	['GO:0048519', 'GO:0048583', 'GO:0050896']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0035556	intracellular signal transduction	3.927503318564465e-11	2810	787	157	25907	['GO:0007165']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0043010	camera-type eye development	4.053615429093163e-11	391	787	45	25907	['GO:0001654']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0072001	renal system development	6.862555190537907e-11	365	787	43	25907	['GO:0048731']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0040007	growth	6.908314794362901e-11	1026	787	79	25907	['GO:0008150']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0048584	positive regulation of response to stimulus	7.197119268464011e-11	2336	787	137	25907	['GO:0048518', 'GO:0048583', 'GO:0050896']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0007165	signal transduction	7.222883153058398e-11	6843	787	303	25907	['GO:0007154', 'GO:0009987', 'GO:0023052', 'GO:0050794', 'GO:0051716']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0060537	muscle tissue development	7.371084203061263e-11	497	787	51	25907	['GO:0009888']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	7.715676677424378e-11	382	787	44	25907	['GO:0007167']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0051093	negative regulation of developmental process	1.512728776890634e-10	1062	787	80	25907	['GO:0032502', 'GO:0048519', 'GO:0050793']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0050678	regulation of epithelial cell proliferation	2.5303492764758544e-10	395	787	44	25907	['GO:0042127', 'GO:0050673']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0141091	transforming growth factor beta receptor superfamily signaling pathway	2.72484813473771e-10	348	787	41	25907	['GO:0007178']
interaction	bend-point selected genes (log2FC < 0)	REAC	REAC:R-MMU-1650814	Collagen biosynthesis and modifying enzymes	2.765548633452338e-10	56	416	20	8469	['REAC:R-MMU-1474290']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0003007	heart morphogenesis	3.22316577340077e-10	274	787	36	25907	['GO:0007507', 'GO:0009887']
interaction	bend-point selected genes (log2FC < 0)	REAC	REAC:R-MMU-1474290	Collagen formation	3.8291843807015014e-10	70	416	22	8469	['REAC:R-MMU-1474244']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0043067	regulation of programmed cell death	4.164239891405535e-10	1654	787	106	25907	['GO:0012501', 'GO:0050794']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0085029	extracellular matrix assembly	5.649361267529521e-10	47	787	16	25907	['GO:0022607', 'GO:0030198']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0045597	positive regulation of cell differentiation	6.129065399456351e-10	966	787	74	25907	['GO:0030154', 'GO:0045595', 'GO:0048522', 'GO:0051094']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0022603	regulation of anatomical structure morphogenesis	8.080081937497674e-10	890	787	70	25907	['GO:0009653', 'GO:0050793']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0070887	cellular response to chemical stimulus	8.418563191324981e-10	2438	787	138	25907	['GO:0042221', 'GO:0051716']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0050794	regulation of cellular process	9.36777626273038e-10	12715	787	485	25907	['GO:0009987', 'GO:0050789']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0010647	positive regulation of cell communication	9.58285096880975e-10	1957	787	118	25907	['GO:0007154', 'GO:0010646', 'GO:0048522']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0023056	positive regulation of signaling	9.58285096880975e-10	1957	787	118	25907	['GO:0023051', 'GO:0023052', 'GO:0048518']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0060562	epithelial tube morphogenesis	1.0137844650113457e-09	362	787	41	25907	['GO:0002009', 'GO:0035239']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0065008	regulation of biological quality	1.0249553651868447e-09	3180	787	167	25907	['GO:0065007']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0030855	epithelial cell differentiation	1.2451577482031683e-09	759	787	63	25907	['GO:0030154', 'GO:0060429']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:1901700	response to oxygen-containing compound	1.5438815970609182e-09	1971	787	118	25907	['GO:0042221']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0009968	negative regulation of signal transduction	1.7580604397408945e-09	1286	787	88	25907	['GO:0007165', 'GO:0009966', 'GO:0010648', 'GO:0023057', 'GO:0048585']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0043542	endothelial cell migration	1.9084720260019704e-09	232	787	32	25907	['GO:0016477']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0001822	kidney development	1.9266318594453403e-09	353	787	40	25907	['GO:0048513', 'GO:0072001']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0045667	regulation of osteoblast differentiation	2.022644116027995e-09	153	787	26	25907	['GO:0001649', 'GO:0045595']
interaction	bend-point selected genes (log2FC < 0)	KEGG	KEGG:04510	Focal adhesion	2.084893788000007e-09	202	397	33	9330	['KEGG:00000']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0042981	regulation of apoptotic process	2.3493750554547992e-09	1608	787	102	25907	['GO:0006915', 'GO:0043067']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0090287	regulation of cellular response to growth factor stimulus	2.3762650019375934e-09	308	787	37	25907	['GO:0048583', 'GO:0071363']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0060485	mesenchyme development	3.680494920888411e-09	297	787	36	25907	['GO:0009888', 'GO:0048513']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0048468	cell development	4.1012215613474e-09	3233	787	167	25907	['GO:0030154', 'GO:0048856', 'GO:0048869']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:1901342	regulation of vasculature development	4.271009083476107e-09	314	787	37	25907	['GO:0001944', 'GO:2000026']
interaction	bend-point selected genes (log2FC < 0)	REAC	REAC:R-MMU-2022090	Assembly of collagen fibrils and other multimeric structures	5.368940084951886e-09	45	416	17	8469	['REAC:R-MMU-1474290']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0023057	negative regulation of signaling	5.6772934536543105e-09	1426	787	93	25907	['GO:0023051', 'GO:0023052', 'GO:0048519']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0009987	cellular process	5.806373723626526e-09	21471	787	719	25907	['GO:0008150']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0010648	negative regulation of cell communication	6.6385142249006765e-09	1430	787	93	25907	['GO:0007154', 'GO:0010646', 'GO:0048523']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0030500	regulation of bone mineralization	7.778325207916146e-09	82	787	19	25907	['GO:0030278', 'GO:0030282', 'GO:0070167']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0072073	kidney epithelium development	7.884210949425783e-09	162	787	26	25907	['GO:0001822', 'GO:0060429']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0045765	regulation of angiogenesis	9.805043352498916e-09	307	787	36	25907	['GO:0001525', 'GO:0022603', 'GO:1901342']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0060349	bone morphogenesis	1.2093539275846593e-08	105	787	21	25907	['GO:0009887', 'GO:0048705', 'GO:0060348']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0008285	negative regulation of cell population proliferation	1.490842494396266e-08	685	787	57	25907	['GO:0008283', 'GO:0042127', 'GO:0048523']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0001666	response to hypoxia	1.559107708049329e-08	344	787	38	25907	['GO:0006950', 'GO:0036293']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0007154	cell communication	2.00462777652959e-08	7475	787	314	25907	['GO:0009987']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0070167	regulation of biomineral tissue development	2.13202939089895e-08	97	787	20	25907	['GO:0031214', 'GO:2000026']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0043588	skin development	2.7412419633081595e-08	318	787	36	25907	['GO:0048513']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0030278	regulation of ossification	2.83593057699982e-08	133	787	23	25907	['GO:0001503', 'GO:0051239']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0014706	striated muscle tissue development	3.0263813423768574e-08	472	787	45	25907	['GO:0060537']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0023052	signaling	3.251839348543065e-08	7443	787	312	25907	['GO:0050789']
interaction	bend-point selected genes (log2FC < 0)	KEGG	KEGG:05165	Human papillomavirus infection	3.594120265837842e-08	353	397	43	9330	['KEGG:00000']
interaction	bend-point selected genes (log2FC < 0)	REAC	REAC:R-MMU-8948216	Collagen chain trimerization	4.2270940441592576e-08	38	416	15	8469	['REAC:R-MMU-1650814']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0010463	mesenchymal cell proliferation	4.779376099596394e-08	52	787	15	25907	['GO:0008283']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0060070	canonical Wnt signaling pathway	5.1451498776675554e-08	293	787	34	25907	['GO:0016055']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0060840	artery development	5.2898434111274144e-08	113	787	21	25907	['GO:0001568']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0009792	embryo development ending in birth or egg hatching	5.6328153668073394e-08	809	787	62	25907	['GO:0009790']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0141124	intracellular signaling cassette	6.514626016115802e-08	1773	787	105	25907	['GO:0035556']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0043009	chordate embryonic development	7.049705914960731e-08	793	787	61	25907	['GO:0009792']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0036293	response to decreased oxygen levels	7.260454919420787e-08	379	787	39	25907	['GO:0070482']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0001704	formation of primary germ layer	7.597148819377441e-08	127	787	22	25907	['GO:0007369', 'GO:0048646']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0031099	regeneration	7.934586836653699e-08	236	787	30	25907	['GO:0048856']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0006979	response to oxidative stress	8.18320826937489e-08	415	787	41	25907	['GO:0006950']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0048568	embryonic organ development	9.04549374754191e-08	506	787	46	25907	['GO:0009790', 'GO:0048513']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0055001	muscle cell development	9.608491181099e-08	223	787	29	25907	['GO:0042692', 'GO:0048468']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0044281	small molecule metabolic process	9.941515267027901e-08	1762	787	104	25907	['GO:0008152']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0007517	muscle organ development	1.0809728673003723e-07	367	787	38	25907	['GO:0048513', 'GO:0061061']
interaction	bend-point selected genes (log2FC < 0)	GO:BP	GO:0031589	cell-substrate adhesion	1.1577745910708021e-07	351	787	37	25907	['GO:0007155']
