Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
qc_bundle_trimmed | SRR30333748_1	(1, 0.0027106098774379323)	(2, 0.07432697146723065)	(3, 0.2852423849367511)	(4, 0.09199409371408498)	(5, 0.0033634189116545127)	(6, 0.001842236267519858)	(7, 0.0818197515063301)	(8, 0.040503207830210455)	(9, 0.0)	(10, 0.11942827871502842)	(15, 4.036102693985415e-05)	(20, 0.05598410778448937)	(25, 0.008891350775636506)	(30, 0.010566944924351663)	(35, 0.09924715371439014)	(40, 0.11200613047307373)	(45, 0.00689745489173659)	(50, 0.02181574659170238)	(55, 0.045036484992409524)	(60, 0.03554797447727655)	(65, 0.029122621294594003)	(70, 0.03386534772538247)	(75, 0.021709340247951854)	(80, 0.0070167033804225225)	(85, 0.025058693953248536)	(90, 0.024448386303461044)	(95, 0.045473117920213406)	(100, 0.11553680303424416)	(105, 0.013228020814181594)	(110, 0.0260866770787924)	(115, 0.04620817783508772)	(120, 0.09199225912195137)	(125, 0.014731778977156992)	(130, 0.0737494186073995)	(135, 0.08208717601095024)	(140, 0.0346770789375514)	(145, 0.002100948962588784)	(150, 0.0022093012615949383)
qc_bundle_trimmed | SRR30333748_2	(1, 0.07158272740067617)	(2, 0.04426106405059536)	(3, 0.0001788727330288991)	(4, 0.002131184528566541)	(5, 0.048925514550348964)	(6, 9.784491379358582e-05)	(7, 0.0731513036749296)	(8, 0.08596134324799921)	(9, 6.726837823309025e-05)	(10, 0.08075507653811363)	(15, 0.04140490986388947)	(20, 0.0841099340198112)	(25, 0.02459790556235187)	(30, 0.02762681717497456)	(35, 0.02369039398691636)	(40, 0.037262095060797924)	(45, 0.03833533145897132)	(50, 0.12675380510461196)	(55, 0.023739622209168757)	(60, 0.013406587781854886)	(65, 0.012918892039664981)	(70, 0.016725976533444528)	(75, 0.060520137760136955)	(80, 0.08054838063545894)	(85, 0.05637029408236084)	(90, 0.00952489868936648)	(95, 0.00461430687203393)	(100, 0.07341799392131837)	(105, 0.00918153461908819)	(110, 0.02887836572458737)	(115, 0.014298849869974305)	(120, 0.030453775814137045)	(125, 0.010379933545614955)	(130, 0.07239496970909891)	(135, 0.04130824904150224)	(140, 0.06879682267754267)	(145, 0.04781471975303902)	(150, 0.00024387569038906062)
qc_bundle_trimmed | SRR30333749_1	(1, 0.009190389410035412)	(2, 0.0663471603793532)	(3, 0.21982610188163534)	(4, 0.07834203203347766)	(5, 0.002035028170443775)	(6, 0.001112057712275623)	(7, 0.06344345413063353)	(8, 0.03126492221380961)	(9, 0.0)	(10, 0.09558267087581135)	(15, 0.0008548241606482315)	(20, 0.04286102569838067)	(25, 0.006838967715392006)	(30, 0.014578814506789113)	(35, 0.07685741626607939)	(40, 0.08548578593667853)	(45, 0.005271228442227684)	(50, 0.017661498394050124)	(55, 0.042607910879020966)	(60, 0.027706711964733764)	(65, 0.022563913083216702)	(70, 0.024871152013534004)	(75, 0.016986026302149376)	(80, 0.005368954726033724)	(85, 0.01988336723736445)	(90, 0.029528314917670096)	(95, 0.03444945111714435)	(100, 0.08875456163639779)	(105, 0.010230931029551124)	(110, 0.01983207081892228)	(115, 0.035093098218311976)	(120, 0.07057935266334724)	(125, 0.01263215848680393)	(130, 0.05734176419733432)	(135, 0.06306133393727341)	(140, 0.02748470539985286)	(145, 0.0013679773412919951)	(150, 0.0018705068643220203)
qc_bundle_trimmed | SRR30333749_2	(1, 0.1577586787586156)	(2, 0.046717656821760774)	(3, 0.004191746157887408)	(4, 0.05895965241194647)	(5, 0.03861685931163178)	(6, 0.0014265790854444862)	(7, 0.05744321007702516)	(8, 0.06757341930450562)	(9, 0.013035787627230917)	(10, 0.06685825761075262)	(15, 0.06278333367718507)	(20, 0.06508907488667776)	(25, 0.02526954575288123)	(30, 0.031851654346852)	(35, 0.020975954657460404)	(40, 0.03685329373059855)	(45, 0.031541626726663864)	(50, 0.10151364724177013)	(55, 0.020604894630376815)	(60, 0.012523192909459985)	(65, 0.01192373013818553)	(70, 0.013974110037791093)	(75, 0.04799596334268236)	(80, 0.06440911204397488)	(85, 0.04574376556834052)	(90, 0.010703462794872283)	(95, 0.00666223830448615)	(100, 0.05978081299651604)	(105, 0.009645329622437542)	(110, 0.025696421492484238)	(115, 0.014368035155522551)	(120, 0.02586535069585484)	(125, 0.025356224930754526)	(130, 0.059789524383915396)	(135, 0.039948425706918665)	(140, 0.058254899107612904)	(145, 0.04539521977883886)	(150, 0.0014270695402479239)
qc_bundle_trimmed | SRR30333750_1	(1, 0.002446094222189448)	(2, 0.07481837230959384)	(3, 0.28904522652551373)	(4, 0.09224891862802183)	(5, 0.003190311306006161)	(6, 0.0016962105108309841)	(7, 0.08246643061511129)	(8, 0.04176493385855667)	(9, 0.0)	(10, 0.12072863310252654)	(15, 3.3244214911609486e-05)	(20, 0.0567622303105565)	(25, 0.009150092379251061)	(30, 0.010701615000182655)	(35, 0.1007666153736134)	(40, 0.11310021910582053)	(45, 0.006883441362550414)	(50, 0.021884515566244746)	(55, 0.04552908564695755)	(60, 0.03566613152295413)	(65, 0.029679528412678267)	(70, 0.03298543892053617)	(75, 0.02206698097308915)	(80, 0.00704361803439726)	(85, 0.025387624712555595)	(90, 0.024714051585426052)	(95, 0.04578521721184472)	(100, 0.1173543452889982)	(105, 0.013671305607229954)	(110, 0.026442372985660295)	(115, 0.0464312127516044)	(120, 0.09419030771461909)	(125, 0.01474004058244686)	(130, 0.07400476781180239)	(135, 0.08389018139832616)	(140, 0.035001764378202314)	(145, 0.001995555318729166)	(150, 0.0021819435465836564)
qc_bundle_trimmed | SRR30333750_2	(1, 0.07020573749060803)	(2, 0.04349514413463816)	(3, 0.00019077646057230447)	(4, 0.0020437636667250832)	(5, 0.05005143220044478)	(6, 0.00012655468176578613)	(7, 0.07396271155078936)	(8, 0.08655962457610321)	(9, 6.611065465376887e-05)	(10, 0.08172448018231128)	(15, 0.04120960435946501)	(20, 0.08358615621736142)	(25, 0.024845139569225242)	(30, 0.02785487434423425)	(35, 0.022902997423082237)	(40, 0.037579562756218925)	(45, 0.03883944294633504)	(50, 0.1282561811289894)	(55, 0.024054833914735615)	(60, 0.013350952263536262)	(65, 0.013060065383059677)	(70, 0.016721084550200674)	(75, 0.06002658554977488)	(80, 0.08102975348235426)	(85, 0.05695300956813507)	(90, 0.009572068292192851)	(95, 0.00470179062932372)	(100, 0.07396462641269594)	(105, 0.009121765168621681)	(110, 0.029211111259367)	(115, 0.014365297153345577)	(120, 0.030876024490262263)	(125, 0.010512795724796405)	(130, 0.07329049814845366)	(135, 0.041732818907765375)	(140, 0.06934364444151866)	(145, 0.04846855574436121)	(150, 0.00019686999588809702)
qc_bundle_trimmed | SRR30333751_1	(1, 0.0026559282436623526)	(2, 0.07908039923869908)	(3, 0.3007770844121344)	(4, 0.09728265047372382)	(5, 0.003441662979687888)	(6, 0.0018792457511394149)	(7, 0.08618278949083774)	(8, 0.04347249419687826)	(9, 0.0)	(10, 0.1255495481246775)	(15, 3.584688427028942e-05)	(20, 0.05978174027063963)	(25, 0.009505579857208462)	(30, 0.011178796546228739)	(35, 0.1050411473349308)	(40, 0.11689451706697317)	(45, 0.007323989173082262)	(50, 0.022816360793169163)	(55, 0.047287109608873196)	(60, 0.03701896875900585)	(65, 0.03175020095075352)	(70, 0.034295691823684166)	(75, 0.024181801203101098)	(80, 0.007432254005373339)	(85, 0.0261888646324972)	(90, 0.025563897741077812)	(95, 0.04739899533856531)	(100, 0.12171537986671695)	(105, 0.014260542324253316)	(110, 0.027422504377031302)	(115, 0.04772523819439896)	(120, 0.09585204050491085)	(125, 0.015226611313813955)	(130, 0.07663947780987737)	(135, 0.08558066984784565)	(140, 0.035955449449027004)	(145, 0.0020567314368388754)	(150, 0.0020071157800252803)
qc_bundle_trimmed | SRR30333751_2	(1, 0.07213370757480511)	(2, 0.0451978518084735)	(3, 0.00019914935705716343)	(4, 0.0022467668373449077)	(5, 0.05057307400031639)	(6, 0.00010862692203118004)	(7, 0.07581616023166211)	(8, 0.09121402642958189)	(9, 7.603884542182604e-05)	(10, 0.08407615138291305)	(15, 0.042047308979829175)	(20, 0.08690914150948623)	(25, 0.025630884342997037)	(30, 0.029014975054008397)	(35, 0.023795813540150302)	(40, 0.038728756511776624)	(45, 0.04042297440572293)	(50, 0.13277903187559262)	(55, 0.024838269901909526)	(60, 0.01389229705856762)	(65, 0.013969422173209754)	(70, 0.0165695885968961)	(75, 0.062129892235213646)	(80, 0.08422424730648499)	(85, 0.05857888112352802)	(90, 0.009950227751407522)	(95, 0.004877350565238583)	(100, 0.07688113018440522)	(105, 0.00951319676245561)	(110, 0.030046620183944293)	(115, 0.015112216845943983)	(120, 0.03165294241957291)	(125, 0.010881629853503107)	(130, 0.07568936300967781)	(135, 0.04297691444259167)	(140, 0.07232870781391691)	(145, 0.049681335916198784)	(150, 0.00023459857613972835)
qc_bundle_trimmed | SRR30333752_1	(1, 0.002583459823997797)	(2, 0.07494392813633792)	(3, 0.29276852014601523)	(4, 0.09373594411637669)	(5, 0.0032002545373593064)	(6, 0.0015975994214937454)	(7, 0.08389587763736617)	(8, 0.04154095542175192)	(9, 0.0)	(10, 0.12293190502102916)	(15, 3.336758285398329e-05)	(20, 0.0586123500839161)	(25, 0.009175074145971041)	(30, 0.010860305603242925)	(35, 0.10279979298616777)	(40, 0.11575854880000566)	(45, 0.007129877249425883)	(50, 0.022164838218622716)	(55, 0.04631622727907753)	(60, 0.03638043965329396)	(65, 0.031090498108917522)	(70, 0.03375215267253273)	(75, 0.023330344294471953)	(80, 0.0070924651110744474)	(85, 0.025852461693425054)	(90, 0.025201962350918105)	(95, 0.04686628682673107)	(100, 0.11783475395536464)	(105, 0.013645993202113346)	(110, 0.026812032485195664)	(115, 0.047080985473072226)	(120, 0.09577541994176965)	(125, 0.01517215092932854)	(130, 0.07534581158850628)	(135, 0.08507194595949635)	(140, 0.035610605480010146)	(145, 0.002041265524485914)	(150, 0.002127570969028292)
qc_bundle_trimmed | SRR30333752_2	(1, 0.06789460495056963)	(2, 0.04358345594796545)	(3, 0.00017863453447081962)	(4, 0.002135188256363476)	(5, 0.049774996321982345)	(6, 8.931726723540981e-05)	(7, 0.07525906641884778)	(8, 0.08811232674346041)	(9, 5.392740663270027e-05)	(10, 0.08284597843948578)	(15, 0.041250758564809704)	(20, 0.08540112637500141)	(25, 0.025583835799135913)	(30, 0.028245490362751126)	(35, 0.023430109996742447)	(40, 0.038321489245779716)	(45, 0.03921533601071672)	(50, 0.13056903693909389)	(55, 0.024475627592833928)	(60, 0.013666553025892066)	(65, 0.013136042163142876)	(70, 0.01655874725286207)	(75, 0.06167508973436202)	(80, 0.08279913040033061)	(85, 0.058030275637118905)	(90, 0.00956267902490698)	(95, 0.004747635357566391)	(100, 0.07517013357587739)	(105, 0.009155197579379647)	(110, 0.02965134762162885)	(115, 0.014657836996965695)	(120, 0.031197134911214494)	(125, 0.01083479346831355)	(130, 0.07416204263234996)	(135, 0.04247026421657054)	(140, 0.07095376392453619)	(145, 0.049280864143575874)	(150, 0.0002176134119498053)
qc_bundle_trimmed | SRR30333753_1	(1, 0.0017240625701253147)	(2, 0.10326514628658504)	(3, 0.408689652414598)	(4, 0.13206071220603058)	(5, 0.0017042172455771097)	(6, 0.0015628193081711488)	(7, 0.11728834874546044)	(8, 0.059379691713798075)	(9, 2.480665568525633e-06)	(10, 0.17167942200095346)	(15, 0.006283029751961723)	(20, 0.08142437435505796)	(25, 0.01261120761727061)	(30, 0.014539677030242438)	(35, 0.14722005949529074)	(40, 0.16092672902762228)	(45, 0.009518809919546558)	(50, 0.03978541052112781)	(55, 0.07443882011408978)	(60, 0.05253355087778103)	(65, 0.05305052158226177)	(70, 0.0493751674759342)	(75, 0.03156001962901051)	(80, 0.011336641648162142)	(85, 0.045312829540916616)	(90, 0.039963026175834235)	(95, 0.06424229236122202)	(100, 0.17340199617173765)	(105, 0.019268321736966)	(110, 0.04299539176679997)	(115, 0.07442889745181568)	(120, 0.13503950212047303)	(125, 0.022791382087161423)	(130, 0.10691018052943263)	(135, 0.11695576789425731)	(140, 0.059034840746539995)	(145, 0.005338390807047507)	(150, 0.0010944439429177886)
qc_bundle_trimmed | SRR30333753_2	(1, 0.05108186538707983)	(2, 0.06151306410273012)	(3, 0.03033853990306849)	(4, 0.009319860540950803)	(5, 0.06964468583635713)	(6, 0.000419232481080832)	(7, 0.10449307574300525)	(8, 0.12356691329939883)	(9, 8.434262932987151e-05)	(10, 0.12539169089160626)	(15, 0.04743479086823345)	(20, 0.1320344171510042)	(25, 0.03835505875431592)	(30, 0.04296314311440914)	(35, 0.03514755817421228)	(40, 0.06021766054284604)	(45, 0.05842215480434718)	(50, 0.19127419932673745)	(55, 0.03912356894744516)	(60, 0.023696309776784254)	(65, 0.025164367660237722)	(70, 0.016350562895266152)	(75, 0.08709815264338978)	(80, 0.12374700961967379)	(85, 0.08556460561344159)	(90, 0.015032338852920667)	(95, 0.011578260082956841)	(100, 0.10686066060375582)	(105, 0.01625332878815642)	(110, 0.052677468944660924)	(115, 0.025568751794174883)	(120, 0.04477711530008459)	(125, 0.024231763879810568)	(130, 0.10607898869882297)	(135, 0.062441411094219974)	(140, 0.10639974716710866)	(145, 0.07185094180139322)	(150, 0.00018171721715978708)
qc_bundle_trimmed | SRR30333754_1	(1, 0.0020120633768647552)	(2, 0.09232004412447156)	(3, 0.35005988237258284)	(4, 0.11289476223497964)	(5, 0.00280671097512068)	(6, 0.001624525878207925)	(7, 0.10098679182170614)	(8, 0.050567771794433676)	(9, 0.0)	(10, 0.14565851330829216)	(15, 3.444777765838491e-05)	(20, 0.06936882080755377)	(25, 0.010871405467371203)	(30, 0.012696354779227911)	(35, 0.12214790505644445)	(40, 0.135487806954654)	(45, 0.008262769213786235)	(50, 0.025969709834233773)	(55, 0.05477862116115238)	(60, 0.0425899796503668)	(65, 0.036597632145883206)	(70, 0.04103278351940026)	(75, 0.02768661838888918)	(80, 0.008668313505309949)	(85, 0.030068995375581574)	(90, 0.029660710919925944)	(95, 0.05474456483551284)	(100, 0.13919564047715652)	(105, 0.016143481257179473)	(110, 0.03076147399691888)	(115, 0.05469915682956869)	(120, 0.1104728602704864)	(125, 0.017873707786415394)	(130, 0.08832084575437178)	(135, 0.09857703401376842)	(140, 0.04142206285702784)	(145, 0.001600833132805743)	(150, 0.001468357562904083)
qc_bundle_trimmed | SRR30333754_2	(1, 0.0651963337386819)	(2, 0.04501698216720755)	(3, 0.00027205915309747177)	(4, 0.0017478332641441888)	(5, 0.0583870258708682)	(6, 0.00012135012584203775)	(7, 0.08813737930310972)	(8, 0.10482693612657837)	(9, 4.697424226143397e-05)	(10, 0.0973971768088949)	(15, 0.043695831603604726)	(20, 0.10178183087198091)	(25, 0.029744481651958834)	(30, 0.03330004033913054)	(35, 0.028792861794145953)	(40, 0.04489641494540321)	(45, 0.046333043854565395)	(50, 0.1539177594539088)	(55, 0.028565036719178)	(60, 0.01602369693941282)	(65, 0.01647856418531104)	(70, 0.016358388415525536)	(75, 0.07329939167650706)	(80, 0.09841769530408898)	(85, 0.0679384612474621)	(90, 0.01141396127182422)	(95, 0.005540223350504973)	(100, 0.08867298250918834)	(105, 0.010989249603046484)	(110, 0.034281483418564164)	(115, 0.017554726738277397)	(120, 0.0366757695641485)	(125, 0.012292937133544481)	(130, 0.08738727593957606)	(135, 0.050340055925852424)	(140, 0.08389298394721438)	(145, 0.05767243693811698)	(150, 0.00016817826161862797)
