Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
qc_bundle_trimmed | SRR30333748_1	(1, 38.26612339705188)	(2, 38.813115236205114)	(3, 38.82901157954805)	(4, 38.95800820411256)	(5, 38.93004189566326)	(6, 38.86488069937832)	(7, 38.904306298365775)	(8, 38.92942690980353)	(9, 38.92840727407219)	(10, 38.90275833067649)	(15, 39.238054969089106)	(20, 39.27391779015305)	(25, 39.05896324079722)	(30, 38.990113664296)	(35, 38.974966005772174)	(40, 38.971339359581194)	(45, 39.00183331403444)	(50, 38.96701049267452)	(55, 38.94248649059862)	(60, 38.92412842426239)	(65, 38.902505358767186)	(70, 38.87078937637841)	(75, 38.850984660761135)	(80, 38.819954662947666)	(85, 38.779762687557614)	(90, 38.740263711000125)	(95, 38.70215668230158)	(100, 38.62558134479089)	(105, 38.626240495398584)	(110, 38.565664501348536)	(115, 38.51341658325133)	(120, 38.41596528731532)	(125, 38.348145918184194)	(130, 38.20217905167341)	(135, 37.97485357194628)	(140, 37.733265853965406)	(145, 37.53736103687855)	(150, 38.252230609986825)
qc_bundle_trimmed | SRR30333748_2	(1, 38.08062745007869)	(2, 38.60449471403555)	(3, 38.76796622956184)	(4, 38.81196399906472)	(5, 38.79267344623882)	(6, 38.79678281031201)	(7, 38.819568261152476)	(8, 38.82151895239163)	(9, 38.84550810970751)	(10, 38.853415911179084)	(15, 38.898363687526526)	(20, 38.87829090130668)	(25, 38.54675112231938)	(30, 38.43982282487623)	(35, 38.43393346613131)	(40, 38.417734898195576)	(45, 38.39366803367223)	(50, 38.34677212228401)	(55, 38.37704639044456)	(60, 38.35049745730116)	(65, 38.321619075257324)	(70, 38.29262612380042)	(75, 38.23812780603738)	(80, 38.19824066025743)	(85, 38.18395136993742)	(90, 38.16006690775058)	(95, 38.11854948934392)	(100, 38.02155155264846)	(105, 37.96290180390726)	(110, 37.85079935672873)	(115, 37.738804890240644)	(120, 37.558517739782296)	(125, 37.35964490714323)	(130, 37.107699790858696)	(135, 36.84973876128393)	(140, 36.546432843135605)	(145, 36.395722083082674)	(150, 37.446204935443774)
qc_bundle_trimmed | SRR30333749_1	(1, 38.244250371444124)	(2, 38.82636473164007)	(3, 38.872861474640196)	(4, 38.9898817350961)	(5, 38.981456943128585)	(6, 38.99227239707634)	(7, 38.984655588050686)	(8, 39.0244006804595)	(9, 39.03030117630619)	(10, 39.01918065160366)	(15, 39.31023290420012)	(20, 39.34635636537154)	(25, 39.13339513428696)	(30, 39.072617975188535)	(35, 39.06781259034299)	(40, 39.061981214312354)	(45, 39.08535291563372)	(50, 39.05246108668557)	(55, 39.028428471118715)	(60, 39.013531757878305)	(65, 38.99890665630943)	(70, 38.98008698537892)	(75, 38.963877624676186)	(80, 38.94122324925515)	(85, 38.90954625911087)	(90, 38.87678786211099)	(95, 38.85122709203236)	(100, 38.79305411748354)	(105, 38.79488530426141)	(110, 38.75115565166172)	(115, 38.7094242864813)	(120, 38.64059400875744)	(125, 38.6000572045845)	(130, 38.503082964974894)	(135, 38.360358366731035)	(140, 38.217642663234095)	(145, 38.1093490545645)	(150, 38.57275558688215)
qc_bundle_trimmed | SRR30333749_2	(1, 38.34008784207522)	(2, 38.687711092049284)	(3, 38.878133751487006)	(4, 38.900563393898295)	(5, 38.95225969939919)	(6, 38.9947787579903)	(7, 38.98993344390757)	(8, 38.99215886983784)	(9, 39.00165198606955)	(10, 39.007036958919805)	(15, 39.03385148607792)	(20, 39.02425672702245)	(25, 38.724966642949006)	(30, 38.62243879348553)	(35, 38.612558938055265)	(40, 38.5901264887041)	(45, 38.574739219185325)	(50, 38.53450762136786)	(55, 38.55662674922329)	(60, 38.5396339828593)	(65, 38.51923992988195)	(70, 38.4980287671679)	(75, 38.45877028279142)	(80, 38.427207904551445)	(85, 38.41371520672705)	(90, 38.39243974093421)	(95, 38.356682518504826)	(100, 38.278278719063245)	(105, 38.22634792319015)	(110, 38.12845855260869)	(115, 38.0174011781194)	(120, 37.850318240296225)	(125, 37.648703775873855)	(130, 37.39633816704796)	(135, 37.116099595381854)	(140, 36.78556870529745)	(145, 36.57472306537717)	(150, 37.62281811524866)
qc_bundle_trimmed | SRR30333750_1	(1, 38.29021387401221)	(2, 38.83094648055397)	(3, 38.83488867777973)	(4, 38.96406085036208)	(5, 38.927778831980376)	(6, 38.85203086831132)	(7, 38.88605704004617)	(8, 38.91193086140181)	(9, 38.913287036482615)	(10, 38.88402392208372)	(15, 39.23117882739418)	(20, 39.27027830054516)	(25, 39.059603900468176)	(30, 38.99129674764668)	(35, 38.98038266433569)	(40, 38.97619554035657)	(45, 39.00911506506554)	(50, 38.974198900364485)	(55, 38.95187100519286)	(60, 38.93387571521812)	(65, 38.91401438968287)	(70, 38.884381546725635)	(75, 38.86607079937339)	(80, 38.83658154875806)	(85, 38.79494206647778)	(90, 38.75641852668364)	(95, 38.71320525571393)	(100, 38.630813783247945)	(105, 38.621623246259055)	(110, 38.547613826586314)	(115, 38.47442701990055)	(120, 38.35192480825488)	(125, 38.2534495742028)	(130, 38.06755796752613)	(135, 37.79296761088835)	(140, 37.501992147674656)	(145, 37.27924607102574)	(150, 38.10255163331356)
qc_bundle_trimmed | SRR30333750_2	(1, 38.13982033239606)	(2, 38.77907375648409)	(3, 38.91261826110014)	(4, 38.961891136453865)	(5, 38.97044993513789)	(6, 38.97448030508821)	(7, 38.990543683068395)	(8, 38.988376802473944)	(9, 39.020401445806016)	(10, 39.02737600653944)	(15, 39.071280779845814)	(20, 39.04510930187866)	(25, 38.77940317643185)	(30, 38.69140530889712)	(35, 38.685645144223415)	(40, 38.66724976012221)	(45, 38.63950048904885)	(50, 38.591730055766035)	(55, 38.62263458060969)	(60, 38.5958118333614)	(65, 38.564513749901735)	(70, 38.533780478097896)	(75, 38.474518199715455)	(80, 38.428868212936074)	(85, 38.40692967057036)	(90, 38.372581292624616)	(95, 38.31714290958769)	(100, 38.19947769507613)	(105, 38.116879147321676)	(110, 37.97278713826756)	(115, 37.82342143431963)	(120, 37.59838338271944)	(125, 37.35009922927312)	(130, 37.043037644724926)	(135, 36.72985892275149)	(140, 36.36749145243884)	(145, 36.16321689042978)	(150, 37.26766896006926)
qc_bundle_trimmed | SRR30333751_1	(1, 38.291148647506105)	(2, 38.81725964474)	(3, 38.827902113963184)	(4, 38.970987523365196)	(5, 38.95250526813415)	(6, 38.89331818784368)	(7, 38.929416615856425)	(8, 38.95595768517912)	(9, 38.958056791820454)	(10, 38.932042063385765)	(15, 39.25732466447045)	(20, 39.289869688609706)	(25, 39.07700022989078)	(30, 39.0083765261132)	(35, 38.9876721768397)	(40, 38.981694060746996)	(45, 39.006623635197776)	(50, 38.96950407790897)	(55, 38.94202349433762)	(60, 38.923579454057744)	(65, 38.89958254311774)	(70, 38.8702167900071)	(75, 38.85030520001059)	(80, 38.818242327327454)	(85, 38.77596234672244)	(90, 38.73409359143525)	(95, 38.691819780839396)	(100, 38.60769983832331)	(105, 38.603326149110806)	(110, 38.53141125960774)	(115, 38.46102992878093)	(120, 38.34014668761521)	(125, 38.246865152310434)	(130, 38.060154277024616)	(135, 37.78515427394247)	(140, 37.49355810014129)	(145, 37.28098890961034)	(150, 38.0990577063725)
qc_bundle_trimmed | SRR30333751_2	(1, 38.341833679654066)	(2, 38.77985660739366)	(3, 38.93441421465831)	(4, 38.951569121320084)	(5, 38.89216377333428)	(6, 38.920281055504624)	(7, 38.95052514418142)	(8, 38.95608963068042)	(9, 38.98205153746381)	(10, 38.98634421995966)	(15, 39.0256471856231)	(20, 39.005177202554776)	(25, 38.723517811900386)	(30, 38.62908618362229)	(35, 38.62159787812515)	(40, 38.60413767187812)	(45, 38.57980285879264)	(50, 38.530165641934595)	(55, 38.561103798708814)	(60, 38.53509535615201)	(65, 38.50637188506417)	(70, 38.476748997545506)	(75, 38.421094472001286)	(80, 38.37745542912108)	(85, 38.35716012349034)	(90, 38.325348541539334)	(95, 38.271599699791444)	(100, 38.15567190154714)	(105, 38.074671932947794)	(110, 37.92808531575922)	(115, 37.77199387314516)	(120, 37.53927238463011)	(125, 37.278337394125955)	(130, 36.95776745697227)	(135, 36.635362174532474)	(140, 36.26828636807723)	(145, 36.08768621789811)	(150, 37.22800158030334)
qc_bundle_trimmed | SRR30333752_1	(1, 38.238461835321544)	(2, 38.7984651923026)	(3, 38.79321370774008)	(4, 38.92865906301468)	(5, 38.89300546368891)	(6, 38.816719653152404)	(7, 38.8546739978729)	(8, 38.87854641371792)	(9, 38.875727358536196)	(10, 38.84728149415317)	(15, 39.20789915844597)	(20, 39.25411336181262)	(25, 39.037433864355386)	(30, 38.97324110623312)	(35, 38.960906169177356)	(40, 38.95938797786213)	(45, 38.993388776324785)	(50, 38.95740655012393)	(55, 38.93345795507611)	(60, 38.916710145076514)	(65, 38.89663343671104)	(70, 38.8680101241965)	(75, 38.849154790700155)	(80, 38.81892701650162)	(85, 38.77652319561004)	(90, 38.73712487042677)	(95, 38.69462085915459)	(100, 38.613393714052954)	(105, 38.6084761210286)	(110, 38.54008413686573)	(115, 38.47539527514529)	(120, 38.366781179440984)	(125, 38.29146259407297)	(130, 38.137695563467055)	(135, 37.90611509659969)	(140, 37.68005643726298)	(145, 37.52000220250652)	(150, 38.22047803777096)
qc_bundle_trimmed | SRR30333752_2	(1, 38.02666750703542)	(2, 38.628727028399354)	(3, 38.78909972070659)	(4, 38.84393280442906)	(5, 38.85275401367363)	(6, 38.86548866740828)	(7, 38.864795127254354)	(8, 38.86998506716406)	(9, 38.90698813243156)	(10, 38.923358187688606)	(15, 38.972791547148645)	(20, 38.95148410076807)	(25, 38.64600456057336)	(30, 38.54910223507192)	(35, 38.543864340215876)	(40, 38.529699659734916)	(45, 38.50533478555345)	(50, 38.45811794361991)	(55, 38.489995768383814)	(60, 38.462423440356204)	(65, 38.433179457095946)	(70, 38.40384841477861)	(75, 38.34612795659113)	(80, 38.303839659845266)	(85, 38.286296592609446)	(90, 38.25787464000524)	(95, 38.20977744611584)	(100, 38.102072849643314)	(105, 38.03316070846705)	(110, 37.90604891359159)	(115, 37.77868955029737)	(120, 37.57600887902472)	(125, 37.34955790511292)	(130, 37.0557109216242)	(135, 36.7431363718316)	(140, 36.36101917450094)	(145, 36.143473637146755)	(150, 37.30458407286035)
qc_bundle_trimmed | SRR30333753_1	(1, 37.9067861633039)	(2, 38.51272995707804)	(3, 38.490613632815155)	(4, 38.689993059593874)	(5, 38.66159514436506)	(6, 38.713902210476434)	(7, 38.694952555038405)	(8, 38.76289808418694)	(9, 38.79924697908268)	(10, 38.71747344608752)	(15, 39.09951117492706)	(20, 39.140684368993846)	(25, 38.85644600699915)	(30, 38.77423630353841)	(35, 38.74467225719382)	(40, 38.7288594529805)	(45, 38.76938995621178)	(50, 38.724903495907725)	(55, 38.68201869221197)	(60, 38.66710506973126)	(65, 38.65069610204584)	(70, 38.63173490655159)	(75, 38.61675460378041)	(80, 38.60014372976305)	(85, 38.55982906428154)	(90, 38.528778484056346)	(95, 38.48245549772793)	(100, 38.38530403111628)	(105, 38.4009152564455)	(110, 38.32558686965854)	(115, 38.23825852117305)	(120, 38.098108580266675)	(125, 37.987445979864155)	(130, 37.71613395474538)	(135, 37.3750350298419)	(140, 36.97066835176314)	(145, 36.65753674160633)	(150, 37.67253766713126)
qc_bundle_trimmed | SRR30333753_2	(1, 38.36419335875222)	(2, 38.66250822774752)	(3, 38.823184756845905)	(4, 38.856925132669716)	(5, 38.84604572729914)	(6, 38.90397264202939)	(7, 38.86048766610599)	(8, 38.85792240984157)	(9, 38.891527390938656)	(10, 38.86103052503634)	(15, 38.9034352901766)	(20, 38.85555651970758)	(25, 38.53571741170728)	(30, 38.42698503727026)	(35, 38.41124599812829)	(40, 38.37405283351296)	(45, 38.35684081484704)	(50, 38.29012536837264)	(55, 38.32850706947516)	(60, 38.306365154666274)	(65, 38.288708243514634)	(70, 38.25371527049599)	(75, 38.19809460077681)	(80, 38.139615479968356)	(85, 38.10805465705384)	(90, 38.07098823146723)	(95, 37.999834717766404)	(100, 37.861315203173305)	(105, 37.76396771992567)	(110, 37.58046799914645)	(115, 37.37490005873823)	(120, 37.09678011143798)	(125, 36.76993757427587)	(130, 36.370300246463366)	(135, 35.97053761690178)	(140, 35.52322876944794)	(145, 35.300482505184206)	(150, 36.64207488494722)
qc_bundle_trimmed | SRR30333754_1	(1, 38.170879532011284)	(2, 38.73955323189637)	(3, 38.751077501040776)	(4, 38.94226352823925)	(5, 38.93528378216243)	(6, 38.8953096414828)	(7, 38.906331286235)	(8, 38.944563073978756)	(9, 38.95888074472964)	(10, 38.93089360079684)	(15, 39.26076321791567)	(20, 39.291682642802186)	(25, 39.07700756070002)	(30, 39.00448949274278)	(35, 38.97875443490672)	(40, 38.963440675348686)	(45, 38.98659780242751)	(50, 38.943554411732755)	(55, 38.915871339899155)	(60, 38.893915195443185)	(65, 38.864978858655086)	(70, 38.83964059224341)	(75, 38.826908364801184)	(80, 38.8018356594391)	(85, 38.761785592725886)	(90, 38.726072493390824)	(95, 38.679646417049454)	(100, 38.59240294191851)	(105, 38.59063143363626)	(110, 38.5175439204272)	(115, 38.43538862799958)	(120, 38.30270095115277)	(125, 38.190504942973014)	(130, 37.9647553869208)	(135, 37.65043916227201)	(140, 37.29161067462444)	(145, 36.95595862482469)	(150, 37.80080343698029)
qc_bundle_trimmed | SRR30333754_2	(1, 38.12572515018546)	(2, 38.62923625949589)	(3, 38.805517555350825)	(4, 38.861303382556464)	(5, 38.83081874342727)	(6, 38.8447779615645)	(7, 38.810823922337484)	(8, 38.80914118754408)	(9, 38.84150487465413)	(10, 38.838975609211886)	(15, 38.87271203243258)	(20, 38.84439884028425)	(25, 38.509853297484156)	(30, 38.39772718260434)	(35, 38.38836156778882)	(40, 38.366796663967605)	(45, 38.34299937191524)	(50, 38.283952616298926)	(55, 38.31942779109693)	(60, 38.29505808658645)	(65, 38.26779182503348)	(70, 38.23786452745968)	(75, 38.18051669192651)	(80, 38.135750811950196)	(85, 38.111116107861406)	(90, 38.07518813516853)	(95, 38.008726188203674)	(100, 37.87528231708832)	(105, 37.77345347396694)	(110, 37.59289387740957)	(115, 37.39175774691298)	(120, 37.11173467486613)	(125, 36.797480336797)	(130, 36.42048119907021)	(135, 36.05321943316343)	(140, 35.64918233338133)	(145, 35.48029044388742)	(150, 36.8044718251968)
qc_bundle_trimmed | SRR30333755_1	(1, 37.83571521877088)	(2, 38.44520741648689)	(3, 38.4393907740909)	(4, 38.59952755196521)	(5, 38.55264451034722)	(6, 38.63933132256524)	(7, 38.62928645138796)	(8, 38.702209071896206)	(9, 38.73615115427073)	(10, 38.655371544504646)	(15, 39.03604139243337)	(20, 39.08460208225842)	(25, 38.77304325015028)	(30, 38.68861493815878)	(35, 38.663446368218615)	(40, 38.64473326428465)	(45, 38.65812895719078)	(50, 38.604074380331454)	(55, 38.55000770487986)	(60, 38.536112810503234)	(65, 38.51007294260212)	(70, 38.491774539344725)	(75, 38.47598481008786)	(80, 38.449635800232805)	(85, 38.40009313125595)	(90, 38.35663287506925)	(95, 38.298152306277956)	(100, 38.184984068257165)	(105, 38.18110839651293)	(110, 38.08553842474132)	(115, 37.9910662352501)	(120, 37.84042014591586)	(125, 37.712872203027146)	(130, 37.42527765996217)	(135, 37.065454385506634)	(140, 36.624484643117846)	(145, 36.29783499442935)	(150, 37.438799949881805)
qc_bundle_trimmed | SRR30333755_2	(1, 38.31335164615724)	(2, 38.54705160221513)	(3, 38.743343936792726)	(4, 38.77330155609174)	(5, 38.76141389191956)	(6, 38.84404638016273)	(7, 38.80008399253345)	(8, 38.81839083690094)	(9, 38.83800839531682)	(10, 38.812254060172705)	(15, 38.85425954534956)	(20, 38.81267714216401)	(25, 38.47532431066365)	(30, 38.36228306714561)	(35, 38.34282376708656)	(40, 38.30358044832609)	(45, 38.28929822957682)	(50, 38.22782933839361)	(55, 38.26136884858151)	(60, 38.23779158236457)	(65, 38.21773438861162)	(70, 38.17885011102377)	(75, 38.1213950424324)	(80, 38.05773793048945)	(85, 38.017829279002356)	(90, 37.967772383595346)	(95, 37.88500988722252)	(100, 37.736146324595076)	(105, 37.615750338580256)	(110, 37.40752041180572)	(115, 37.165913264791186)	(120, 36.84628644676812)	(125, 36.4589799913006)	(130, 35.998554582048044)	(135, 35.52398312909539)	(140, 34.99914402945691)	(145, 34.71438108431039)	(150, 36.275507267400755)
